numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,probleme,remarks,doubleaccount,doubleaccounts
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,228,Ecorces ; autres,,587,734,,587,Kilo,,,,0.8,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,228,Herbes ; Absinthe,,2508,5015,,2508,Kilo,,,,0.5,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,228,Herbes ; Autres,,4967,9934,,4967,Kilo,,,,0.5,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,230,Feuilles ; de Séné,,117649,33614,,117649,Kilo,,,,3.5,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,230,Feuilles ; d'oranger,,23388,23388,,23388,Kilo,,,,1,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,230,Feuilles ; Autres,,1639,1639,,1639,Kilo,,,,1,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,230,Fleurs ; de Lavande et d'oranger,,172710,86355,,172710,Kilo,,,,2,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,230,Fleurs ; Autres,,4382,4382,,4382,Kilo,,,,1,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,232,Fruits ; Casse sans apprêt,,122250,81500,,122250,Kilo,,,,1.5,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,232,Fruits ; Tamarins ; en gousses,,3450,7668,,3450,Kilo,,,,0.45,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,232,Fruits ; Tamarins ; confits dans le sucre,,1168,779,,1168,Kilo,,,,1.5,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,232,Fruits ; Badiane ou Anis étoilé de la Chine,,16542,8271,,16542,Kilo,,,,2,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,232,Fruits ; Graine de moutarde,,33880,67761,,33880,Kilo,,,,0.5,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,234,Fruits ; Barbotine,,0.3,1,,0.3,Kilo,,,,0.3,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,234,Fruits ; Follicules de séné,,29722,10615,,29722,Kilo,,,,2.8,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,234,Fruits ; Autres,,41596,41596,,41596,Kilo,,,,1,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,234,Lichens médicinaux,,655,2175,,655,Kilo,,,,0.3,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,330,Médicaments composés (Eaux distillées sans alcool),,9000,1800,,9000,Kilo,,,,5,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,308,Sels ammoniacaux ; bruts ou en poudre,,7063,2362,,7063,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,308,Sels ammoniacaux ; raffinés,,0,0,,0,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1830,Importations,,,310,"Sels, sulfates ; de magnésie",,8390,13984,,8390,Kilo,,,,0.6,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,172,Sangsues,,1094639,36487975,,1094639,pièce,,,,0.03,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,172,Cantharides,,29840,2984,,29840,Kilo,,,,10,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,174,Castoreum,,10400,130,,10400,Kilo,,,,80,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,174,Eponges ; communes,,217370,43474,,217370,Kilo,,,,5,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,174,Eponges ; fines,,54960,3435,,54960,Kilo,,,,16,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,176,Cornes de cerf ; en morceaux,,1204,1722,,1204,Kilo,,,,0.7,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,176,Cornes de cerf ; Râpures,,1093,1562,,1093,Kilo,,,,0.7,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,212,Résines ; Térébenthine liquide,,700,4667,,700,Kilo,,,,0.15,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,214,Résines ; Térébenthine ; compacte,,781,3905,,781,Kilo,,,,0.2,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,214,Résines ; Térébenthine ; essence,,2272,3786,,2272,Kilo,,,,0.6,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,214,Résines ; Scammonée,,12160,304,,12160,Kilo,,,,40,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,216,Baumes ; Benjoin,,30261,10087,,30261,Kilo,,,,3,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,216,"Baumes ; Storax préparé, liquide",,5781,3613,,5781,Kilo,,,,1.6,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,216,Baumes ; Copahu,,12516,6258,,12516,Kilo,,,,2,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,218,Aloes,,3977,1808,,3977,Kilo,,,,2.2,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,218,Opium,,217184,6787,,217184,Kilo,,,,32,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,218,Camphre brut,,51764,12941,,51764,Kilo,,,,4,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,220,Camphre raffiné,,33745,3970,,33745,Kilo,,,,8.5,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,220,Manne,,183485,101936,,183485,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,220,Jus de réglisse,,434591,434591,,434591,Kilo,,,,1,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,224,Ipécacuana,,14456,1112,,14456,Kilo,,,,13,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,224,Rhubarbe,,48695,9739,,48695,Kilo,,,,5,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,226,Salesepareille,,59988,19996,,59988,Kilo,,,,3,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,226,Jalap,,59929,18728,,59929,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,226,Iris de Florence,,12480,6933,,12480,Kilo,,,,1.8,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,226,Réglisse,,224417,498704,,224417,Kilo,,,,0.45,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,226,Racines ; autres,,108657,36219,,108657,Kilo,,,,3,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,228,"Ecorces ; de citrons, d'oranges et de leurs variétés",,3952,7905,,3952,Kilo,,,,0.5,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,228,Ecorces ; de Quinquina,,1927232,240904,,1927232,Kilo,,,,8,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,228,Ecorces ; autres,,568,710,,568,Kilo,,,,0.8,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,228,Herbes ; Absinthe,,2216,4433,,2216,Kilo,,,,0.5,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,228,Herbes ; Autres,,5296,10592,,5296,Kilo,,,,0.5,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,230,Feuilles ; de Séné,,157496,44999,,157496,Kilo,,,,3.5,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,230,Feuilles ; d'oranger,,21257,21257,,21257,Kilo,,,,1,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,230,Feuilles ; Autres,,1020,1020,,1020,Kilo,,,,1,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,230,Fleurs ; de Lavande et d'oranger,,261014,130507,,261014,Kilo,,,,2,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,230,Fleurs ; Autres,,4615,4615,,4615,Kilo,,,,1,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,232,Fruits ; Casse sans apprêt,,129747,86498,,129747,Kilo,,,,1.5,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,232,Fruits ; Tamarins ; en gousses,,3934,8742,,3934,Kilo,,,,0.45,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,232,Fruits ; Tamarins ; confits dans le sucre,,1752,1168,,1752,Kilo,,,,1.5,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,232,Fruits ; Badiane ou Anis étoilé de la Chine,,8752,4376,,8752,Kilo,,,,2,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,232,Fruits ; Graine de moutarde,,26400,52800,,26400,Kilo,,,,0.5,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,234,Fruits ; Barbotine,,42,141,,42,Kilo,,,,0.3,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,234,Fruits ; Follicules de séné,,27729,9903,,27729,Kilo,,,,2.8,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,234,Fruits ; Autres,,21370,21370,,21370,Kilo,,,,1,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,234,Lichens médicinaux,,3052,10174,,3052,Kilo,,,,0.3,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,330,Médicaments composés (Eaux distillées sans alcool),,14025,2805,,14025,Kilo,,,,5,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,308,Sels ammoniacaux ; bruts ou en poudre,,7174,2387,,7174,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,308,Sels ammoniacaux ; raffinés,,0,0,,0,Kilo,,,,3.2,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1831,Importations,,,310,"Sels, sulfates ; de magnésie",,6130,10217,,6130,Kilo,,,,0.6,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1832,Importations,,,172,Sangsues,,1724610,57487000,,1724610,pièce,,,,0.03,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1832,Importations,,,172,Cantharides,,84620,8462,,84620,Kilo,,,,10,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1832,Importations,,,174,Castoreum,,16560,207,,16560,Kilo,,,,80,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1832,Importations,,,174,Eponges ; communes,,357775,71555,,357775,Kilo,,,,5,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1832,Importations,,,174,Eponges ; fines,,174128,10883,,174128,Kilo,,,,16,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1832,Importations,,,176,Cornes de cerf ; en morceaux,,401,573,,401,Kilo,,,,0.7,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1832,Importations,,,176,Cornes de cerf ; Râpures,,474,677,,474,Kilo,,,,0.7,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1832,Importations,,,212,Résines ; Térébenthine liquide,,1088,7250,,1088,Kilo,,,,0.15,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1832,Importations,,,214,Résines ; Térébenthine ; compacte,,125,625,,125,Kilo,,,,0.2,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1832,Importations,,,214,Résines ; Térébenthine ; essence,,96,159,,96,Kilo,,,,0.6,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1832,Importations,,,214,Résines ; Scammonée,,28440,711,,28440,Kilo,,,,40,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1832,Importations,,,216,Baumes ; Benjoin,,54858,18286,,54858,Kilo,,,,3,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1832,Importations,,,216,"Baumes ; Storax préparé, liquide",,0,0,,0,Kilo,,,,1.6,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1832,Importations,,,216,Baumes ; Copahu,,47150,23575,,47150,Kilo,,,,2,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1832,Importations,,,218,Aloes,,28932,13151,,28932,Kilo,,,,2.2,,,,
,Pierre Holegien,Tableau décennal,National/Tableau Général/Tableau Décennal/1827-1836_importations.csv,Tableau décennal,1832,Importations,,,218,Opium,,734592,22956,,734592,Kilo,,,,32,,,,
