numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,total,quantity_unit,remarks,doubleaccounts
690,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,46,Etain ; ouvré,Italie,23700,1185,51953,livres,doute sur le prix,0
691,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,46,Etain ; ouvré,Levant,9352,9352,51953,livres,,0
692,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,46,Etain ; ouvré,Savoye,7281,7281,51953,livres,,0
693,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,46,Etain ; ouvré,Suisse,1420,710,51953,livres,,0
694,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; buraille,Allemagne,150144,12512,1525992,livres,,0
695,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; buraille,Espagne,1022856,85238,1525992,livres,,0
696,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; buraille,Flandre,84252,7021,1525992,livres,,0
697,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; buraille,Italie,183840,15320,1525992,livres,,0
698,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; buraille,Savoye,17880,1490,1525992,livres,,0
699,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; buraille,Suisse,67020,5585,1525992,livres,,0
700,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; de Reims,Allemagne,114760,14345,585996,livres,,0
701,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; de Reims,Espagne,219560,27445,585996,livres,,0
702,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; de Reims,Flandre,14424,1803,585996,livres,,0
703,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; de Reims,Gènes,1360,170,585996,livres,,0
704,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; de Reims,Isles,2400,300,585996,livres,,0
705,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; de Reims,Italie,122552,15319,585996,livres,,0
706,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; de Reims,Portugal,90040,11255,585996,livres,,0
707,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; de Reims,Savoye,6600,825,585996,livres,,0
708,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; de Reims,Suisse,14300,1875,585996,livres,,0
709,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; de laine,Allemagne,6246,1041,568652,livres,,0
710,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; de laine,Angleterre,30644,,568652,,,0
711,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; de laine,Espagne,145116,21834,568652,livres,,0
712,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; de laine,Etats-Unis,2340,390,568652,livres,,0
713,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; de laine,Flandre,148236,24706,568652,livres,,0
714,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; de laine,Genève,3660,610,568652,livres,,0
715,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; de laine,Hollande,8170,1634,568652,livres,,0
716,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; de laine,Italie,85460,14230,568652,livres,,0
717,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; de laine,Portugal,104436,15568,568652,livres,,0
718,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etamine ; de laine,Suisse,34344,5724,568652,livres,,0
719,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de coton ; cotonné,Etats-Unis,11802,1967,11802,livres,,0
720,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de coton ; velour,Allemagne,2262,167,223760,livres,,0
721,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de coton ; velour,Espagne,9900,550,223760,livres,,0
722,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de coton ; velour,Etats-Unis,9080,,223760,,,0
723,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de coton ; velour,Hollande,1662,92,223760,livres,,0
724,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de coton ; velour,Italie,26064,1448,223760,livres,,0
725,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de coton ; velour,Russie,1440,80,223760,livres,,0
726,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de coton ; velour,Savoye,173352,8684,223760,livres,,0
727,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de fil et laine,Allemagne,1880,47,15774,pièces,,0
728,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de fil et laine,Espagne,5440,136,15774,pièces,,0
729,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de fil et laine,Isles,2960,74,15774,pièces,,0
730,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de fil et laine,Italie,3294,599,15774,livres,,0
731,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de fil et laine,Suisse,2200,55,15774,pièces,,0
732,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de filozelle,Espagne,28270,2827,67286,livres,,0
733,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de filozelle,Genève,4600,230,67286,livres,,0
734,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de filozelle,Savoye,34416,2868,67286,livres,,0
735,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; baracan,Flandre,7834,313,28974,pièces,,0
736,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; baracan,Portugal,21140,3020,28974,livres,,0
737,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; bouras,Flandre,15000,300,15000,pièces,,0
738,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; callemande,Allemagne,45618,456,574733,pièces,,0
739,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; callemande,Espagne,70450,704.5,574733,pièces,,0
740,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; callemande,Flandre,118400,1184,574733,pièces,,0
741,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; callemande,Genève,21600,216,574733,pièces,,0
742,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; callemande,Gènes,1115,11,574733,pièces,,0
743,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; callemande,Isles,4200,42,574733,pièces,,0
744,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; callemande,Italie,48240,482,574733,pièces,,0
745,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; callemande,Levant,194110,1941,574733,pièces,,0
746,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; callemande,Savoye,20035,200.33,574733,pièces,,0
747,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; callemande,Suisse,50965,509.66,574733,pièces,,0
748,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; camelot,Allemagne,81965,1261,900998,pièces,,0
749,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; camelot,Espagne,187720,2890,900998,pièces,,0
750,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; camelot,Flandre,324805,4997,900998,pièces,,0
751,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; camelot,Genève,2405,37,900998,pièces,,0
752,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; camelot,Isles,4845,48.5,900998,pièces,,0
753,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; camelot,Italie,44232,680.5,900998,pièces,,0
754,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; camelot,Levant,220387,2387.5,900998,pièces,,0
755,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; camelot,Portugal,4025,575,900998,livres,,0
756,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; camelot,Savoye,2632,40.5,900998,pièces,,0
757,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,52,Etoffe ; de poil ; camelot,Suisse,27982,430.5,900998,pièces,,0
758,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,55,Etoffe ; de poil ; catalogne,Flandre,1080,36,1080,pièces,,0
759,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,55,Etoffe ; de poil ; lampareille,Espagne,26120,653,109160,pièces,,0
760,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,55,Etoffe ; de poil ; lampareille,Flandre,73040,1826,109160,pièces,,0
761,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,55,Etoffe ; de poil ; lampareille,Levant,10000,250,109160,pièces,,0
762,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,55,Etoffe ; de poil ; polini,Espagne,5265,17,7740,pièces,,0
763,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,55,Etoffe ; de poil ; polini,Levant,2475,55,7740,pièces,,0
764,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,55,Etoffe ; de poil ; prunelle,Allemagne,1312,10.5,20287,pièces,,0
765,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,55,Etoffe ; de poil ; prunelle,Flandre,13875,111,20287,pièces,,0
766,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,55,Etoffe ; de poil ; prunelle,Genève,1475,14.75,20287,pièces,,0
767,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,55,Etoffe ; de poil ; prunelle,Levant,1225,12.5,20287,pièces,,0
768,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,55,Etoffe ; de poil ; prunelle,Suisse,2400,24,20287,pièces,,0
769,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,55,Etoffe ; de poil ; tanillas,Espagne,16480,412,29890,pièces,,0
770,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,55,Etoffe ; de poil ; tanillas,Flandre,13410,298,29890,pièces,,0
771,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,50,Etoffe ; de soye ; des Indes,Etats-Unis,16320,142,75000,pièces,,0
772,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,50,Etoffe ; de soye ; des Indes,Indes,58680,501,75000,pièces,,0
773,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etoffe ; de soye ; diverses,Allemagne,19362484,326865,28201986,livres,,0
774,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etoffe ; de soye ; diverses,Angleterre,28212,656.5,28201986,livres,,0
775,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etoffe ; de soye ; diverses,Danemark,3800,49,28201986,livres,,0
776,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etoffe ; de soye ; diverses,Espagne,2681051,49957.25,28201986,livres,,0
777,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,50,Etoffe ; de soye ; diverses,Etats-Unis,27350,547,28201986,livres,,0
778,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etoffe ; de soye ; diverses,Flandre,758262,13755,28201986,livres,,0
779,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etoffe ; de soye ; diverses,Genève,828140,13820,28201986,livres,,0
780,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etoffe ; de soye ; diverses,Hollande,293800,5876,28201986,livres,,0
781,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,50,Etoffe ; de soye ; diverses,Isles,161020,3698,28201986,livres,,0
782,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etoffe ; de soye ; diverses,Italie,3079820,53427.5,28201986,livres,,0
783,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etoffe ; de soye ; diverses,Levant,74560,1864,28201986,livres,,0
784,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etoffe ; de soye ; diverses,Naples,9600,240,28201986,livres,,0
785,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etoffe ; de soye ; diverses,Nord,3500,70,28201986,livres,,0
786,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etoffe ; de soye ; diverses,Portugal,131930,2213,28201986,livres,,0
787,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etoffe ; de soye ; diverses,Russie,88000,1220,28201986,livres,,0
788,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,48,Etoffe ; de soye ; diverses,Savoye,279897,1884.25,28201986,livres,,0
789,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,50,Etoffe ; de soye ; diverses,Suisse,376210,6374.5,28201986,livres,,0
790,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,50,Etoffe ; de soye ; diverses,Suède,14350,194,28201986,livres,,0
791,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,50,Etoffe ; de soye ; satin,Espagne,1440,12,3450,pièces,,0
792,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,50,Etoffe ; de soye ; satin,Flandre,2010,,3450,,,0
793,David Cassagnes,AN F12 247,National/Objet Général/AN Paris/F_12_247_1779/1779.csv,Objet Général,1779,Exports,50,Etoffe ; de soye ; velour,Espagne,2700,3,2700,pièces,,0
