,Entré par,Source,,,Page,Année,Export/Export,Nom Marchandise,Direction,Pays/Région,Quantité,Unité de poids/quantité,Prix unitaire en  Lt (décimale),Valeur transcrite,Différence,Remarques
599,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Mouchoirs de soye,Marseille,Italie,"200,00",livres,"20,0000","4 000,000","0,00",
600,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Muscades,Marseille,Italie,"140,00",livres,"8,0000","1 120,000","0,00",
601,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Nipes de femmes,Marseille,Italie,"228,00",livres,"50,0000","11 400,000","0,00",
602,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Noix,Marseille,Italie,"10,75",charges,"12,0000","129,000","0,00",
603,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Olives,Marseille,Italie,"1 188,00",livres,"0,1000","118,000","-0,80",
604,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Orcanettes,Marseille,Italie,"400,00",livres,"0,1000","40,000","0,00",
605,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Orge,Marseille,Italie,"2 235,00",charges,"12,0000","26 820,000","0,00",
606,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Orpiment,Marseille,Italie,"900,00",livres,"0,3000","270,000","0,00",
607,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Panine en soye,Marseille,Italie,"3 070,00",livres,"20,0000","61 400,000","0,00",
608,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Papier blanc,Marseille,Italie,"480,00",rames,"6,0000","2 880,000","0,00",
609,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Peaux de chamois,Marseille,Italie,"1 224,00",livres,"1,2500","1 530,000","0,00",
610,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Peaux de marroquin,Marseille,Italie,"90,00",livres,"3,0000","270,000","0,00",
611,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Peaux de mouton aprettées,Marseille,Italie,"1 370,00",livres,"1,0000","1 370,000","0,00",
612,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Peaux de veau tannées,Marseille,Italie,"53 502,00",livres,"1,2500","66 877,000","-0,50",
613,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Pelleteries aprettées,Marseille,Italie,"2 342,00",livres,"10,0000","23 420,000","0,00",
614,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Peignes de buis,Marseille,Italie,"450,00",livres,"1,5000","675,000","0,00",
615,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Pierres a eguiser,Marseille,Italie,"69,00",en nombre,"0,5000","34,000","-0,50",
616,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Pierres a fusil,Marseille,Italie,"2 250,00",livres,"0,3000","675,000","0,00",
617,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Planches de sapin,Marseille,Italie,"24,00",douzaines,"9,0000","216,000","0,00",
618,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Plomb en saumon,Marseille,Italie,"29 691,00",livres,"0,1500","22 268,000","17 814,35",erreur de calcul
619,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Poil de chevre,Marseille,Italie,"40,00",livres,"3,0000","120,000","0,00",
620,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Poisson salé,Marseille,Italie,"400,00",livres,"0,2500","100,000","0,00",
621,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Poivre,Marseille,Italie,"6 607,00",livres,"1,0000","6 607,000","0,00",
622,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Poix raisine,Marseille,Italie,"1 062,00",livres,"0,1500","159,000","-0,30",
623,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Porcelaine,Marseille,Italie,"1 000,00",livres,"5,0000","5 000,000","0,00",
624,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Pomade,Marseille,Italie,"8,00",livres,"3,0000","24,000","0,00",
625,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Poudre a poudrer,Marseille,Italie,"3 017,00",livres,"0,2000","603,000","-0,40",
626,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Pruneaux,Marseille,Italie,"2 788,00",livres,"0,2000","557,000","-0,60",
627,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Quincaille de fer et acier,Marseille,Italie,"34 952,00",livres,"1,0000","34 952,000","0,00",
628,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,19,1764,Exports,Quinquina,Marseille,Italie,"700,00",livres,"3,0000","2 100,000","0,00",
629,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Raisin sec,Marseille,Italie,"15 500,00",livres,"0,1500","1 325,000","-1 000,00",erreur
630,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Rapures de corne,Marseille,Italie,"8 000,00",livres,"0,1000","800,000","0,00",
631,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Ris,Marseille,Italie,"549 190,00",livres,"0,1500","82 378,000","-0,50",
632,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Rocou,Marseille,Italie,"5 104,00",livres,"2,5000","12 760,000","0,00",
633,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Ruban de soye,Marseille,Italie,"109,00",livres,"60,0000","6 540,000","0,00",
634,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Saffran,Marseille,Italie,"1 150,00",livres,"20,0000","23 000,000","0,00",
635,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Saffranon,Marseille,Italie,"8 125,00",livres,"0,7500","6 073,000","-20,75",
636,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Saumon salé,Marseille,Italie,"10 295,00",livres,"0,2500","2 573,000","-0,75",
637,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Saucissons,Marseille,Italie,"30,00",livres,"1,0000","30,000","0,00",
638,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Savon,Marseille,Italie,"87 255,00",livres,"0,2500","17 451,000","-4 362,75",erreur de calcul
639,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Savonettes,Marseille,Italie,"148,00",livres,"3,0000","444,000","0,00",
640,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Scamonée,Marseille,Italie,"150,00",livres,"9,0000","1 350,000","0,00",
641,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Sel armoniac,Marseille,Italie,"9 840,00",livres,"1,5000","14 760,000","0,00",
642,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Sené,Marseille,Italie,"5 500,00",livres,"1,5000","8 250,000","0,00",
643,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Sirop d'alkerme,Marseille,Italie,"128,00",livres,"3,0000","384,000","0,00",
644,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Sirop de capilaire,Marseille,Italie,"3 397,00",livres,"1,0000","3 397,000","0,00",
645,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Sirop melasse,Marseille,Italie,"137 350,00",livres,"0,3000","41 205,000","0,00",
646,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Soude,Marseille,Italie,"5 000,00",livres,"0,0750","375,000","0,00",
647,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Soye apretée,Marseille,Italie,"20 670,00",livres,"20,0000","413 400,000","0,00",
648,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Stocfiche,Marseille,Italie,"7 500,00",livres,"0,2500","1 875,000","0,00",
649,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Sucre blanc,Marseille,Italie,"4 659 184,00",livres,"0,5000","2 329 592,000","0,00",
650,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Sucre brut,Marseille,Italie,"193 735,00",livres,"0,2500","48 433,000","-0,75",
651,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Sucre rafiné,Marseille,Italie,"22 408,00",livres,"1,0000","22 408,000","0,00",
652,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Sucre versoir,Marseille,Italie,"8 130,00",livres,"0,3000","2 439,000","0,00",
653,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Tabac  ,Marseille,Italie,"48 570,00",livres,"3,0000","145 710,000","0,00",
654,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Tabatière,Marseille,Italie,"280,00",livres,"1,0000","280,000","0,00",
655,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Tartre,Marseille,Italie,"24 054,00",livres,"0,2500","6 012,000","-1,50",
656,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Terraille,Marseille,Italie,"62,00",charges,"30,0000","1 860,000","0,00",
657,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Thon mariné,Marseille,Italie,"40,00",livres,"1,5000","60,000","0,00",
658,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Toille d'aman,Marseille,Italie,"400,00",pièces,"10,0000","4 000,000","0,00",
659,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Toille d'antioche,Marseille,Italie,"75,00",pièces,"12,0000","900,000","0,00",
660,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Toille blanche,Marseille,Italie,"26 260,00",livres,"5,0000","131 300,000","0,00",
661,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Toille cirée,Marseille,Italie,"450,00",livres,"0,2500","112,000","-0,50",
662,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Toille de crin,Marseille,Italie,"906,00",livres,"1,5000","1 358,000","-1,00",
663,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Toille de Laval,Marseille,Italie,"600,00",livres,"1,5000","900,000","0,00",
664,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,20,1764,Exports,Toille d'antal,Marseille,Italie,"100,00",pièces,"9,0000","900,000","0,00",
665,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,21,1764,Exports,Toile peinte,Marseille,Italie,"2 602,00",livres,"2,5000","6 505,000","0,00",
666,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,21,1764,Exports,Toile a voile,Marseille,Italie,"480,00",livres,"1,0000","480,000","0,00",
667,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,21,1764,Exports,Tournesol,Marseille,Italie,"1 058,00",livres,"0,7000","3 703,000","2 962,40",erreur de calcul
668,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,21,1764,Exports,Truffes,Marseille,Italie,"305,00",livres,"1,5000","457,000","-0,50",
669,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,21,1764,Exports,Tuiles,Marseille,Italie,"12 250,00",livres,"0,0200","4 900,000","4 655,00",erreur de calcul (a confondu livre et sol)
670,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,21,1764,Exports,Verdet,Marseille,Italie,"39 316,00",livres,"1,0000","39 316,000","0,00",
671,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,21,1764,Exports,Verres communs,Marseille,Italie,"3 892,00",livres,"0,5000","1 946,000","0,00",
672,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,21,1764,Exports,Vin blanc,Marseille,Italie,"10,00",milleroles,"15,0000","150,000","0,00",
673,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,21,1764,Exports,Vin de Malaga,Marseille,Italie,"17,00",milleroles,"50,0000","850,000","0,00",
674,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,21,1764,Exports,Vin muscat,Marseille,Italie,"117,00",milleroles,"45,0000","5 265,000","0,00",
675,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,21,1764,Exports,Vin rouge,Marseille,Italie,"1,67",charges,"10,0000","16,000","-0,67",
