Data entry by,Source,Year,Sheet,Marchandises,Pays,Quantité,Leur valeur,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),Total,Remarks,
Fatima zahra,,1775,137,Toile ; d'emballage,Hollande,14 452,14 452,31 917,,26 437 479,,
Fatima zahra,,1775,137,Toile ; d'emballage,Naples,100,1 200,31 917,,26 437 479,,
Fatima zahra,,1775,137,Toile ; d'emballage,Nord,5 000,5 000,31 917,,26 437 479,,
Fatima zahra,,1775,137,Toile ; d'emballage,Suede,456,4 050,31 917,,26 437 479,,
Fatima zahra,,1775,139,Toile ; grosse,Flandre,1 435 783,2 871 566,,,26 437 479,,
Fatima zahra,,1775,139,Toile ; des Indes,Flandre,1 140,22 800,12 010 891,,26 437 479,,
Fatima zahra,,1775,139,Toile ; des Indes,Hollande,94 417,1 674 302,12 010 891,,26 437 479,,
Fatima zahra,,1775,139,Toile ; des Indes,Nord,29 258,199 880,12 010 891,,26 437 479,,
Fatima zahra,,1775,139,Toile ; des Indes,Indes,411 481,10 113 909,12 010 891,,26 437 479,,
Fatima zahra,,1775,139,Toile ; de Levant,Levant,102 338,842 523,,,26 437 479,,
Fatima zahra,,1775,139,Toile ; de lin ; blanche,Flandre,5 055,13 966,1 388 896,1 418 856,26 437 479,,
Fatima zahra,,1775,139,Toile ; de lin ; blanche,Levant,57 862,1 157 240,1 388 896,1 418 856,26 437 479,,
Fatima zahra,,1775,139,Toile ; de lin ; blanche,Nord,20 044,200 440,1 388 896,1 418 856,26 437 479,,
Fatima zahra,,1775,139,Toile ; de lin ; blanche,Savoye,3 450,17 250,1 388 896,1 418 856,26 437 479,,
Fatima zahra,,1775,141,Toile ; de lin ; d'hollande,Hollande,2 878,28 780,1 418 856,,26 437 479,,
Fatima zahra,,1775,141,Toile ; de lin ;ouvrée,Allemagne,118,1 180,1 418 856,,26 437 479,,
Fatima zahra,,1775,141,Toile ; linge de table,Flandre,79 745,548 495,,,26 437 479,,
Fatima zahra,,1775,141,Toile ; peinte,Espagne,205,1 230,1 830 249,,26 437 479,,
Fatima zahra,,1775,141,Toile ; peinte,Flandre,21 902,123 204,1 830 249,,26 437 479,,
Fatima zahra,,1775,141,Toile ; peinte,Hollande,13 816,71 802,1 830 249,,26 437 479,,
Fatima zahra,,1775,141,Toile ; peinte,Nord,9 249,46 248,1 830 249,,26 437 479,,
Fatima zahra,,1775,141,Toile ; peinte,Savoye,155 574,630 895,1 830 249,,26 437 479,,
Fatima zahra,,1775,141,Toile ; peinte,Suisse,132 010,660 050,1 830 249,,26 437 479,,
Fatima zahra,,1775,141,Toile ; peinte,Indes,9 894,296 820,1 830 249,,26 437 479,,
Fatima zahra,,1775,143,Toile; serpilliere,Nord,548,4 384,,,26 437 479,,
Fatima zahra,,1775,143,Toile ;de Suisse,Suisse,740 080,2 405 260,,,26 437 479,,
Fatima zahra,,1775,143,Toile ; à voile,Hollande,20 119,33 902,187 929,,26 437 479,,
Fatima zahra,,1775,143,Toile ; à voile,Levant,400,60 000,187 929,,26 437 479,,
Fatima zahra,,1775,143,Toile ; à voile,russie,82 177,82 177,187 929,,26 437 479,,
Fatima zahra,,1775,143,Toile ; à voile,Savoye,11 850,11 850,187 929,,26 437 479,,
Fatima zahra,,1775,143,Tours à filer,Allemagne,22,2 231,,,,,
Fatima zahra,,1775,143,Tournesol,Flandre,17 763,9 147,,,11 509,,
Fatima zahra,,1775,143,Tournesol,Hollande,3 538,2 362,,,11 509,,
Fatima zahra,,1775,143,Toutenague,Indes,186 500,123 090,,,,,
Fatima zahra,,1775,143,Truites,Allemagne,70 900,1 651,,,,,
Fatima zahra,,1775,143,Vaches,Allemagne,931,45 566,,,123 598,,
Fatima zahra,,1775,143,Vaches,Flandre,401,23 940,,,123 598,,
Fatima zahra,,1775,143,Vaches,Savoye,576,43 490,,,123 598,,
Fatima zahra,,1775,143,Vaches,Suisse,225,10 602,,,123 598,,
Fatima zahra,,1775,143,Vanille,Espagne,,2 900,,,9 525,,
Fatima zahra,,1775,143,Vanille,Hollande,,1 025,,,9 525,,
Fatima zahra,,1775,143,Vanille,genes,112,5 600,,,9 525,,
Fatima zahra,,1775,143,Veaux,Savoye,96,1 440,,,2 940,,
Fatima zahra,,1775,143,Veaux,Suisse,125,1 500,,,2 940,,
Fatima zahra,,1775,145,Verdet,Genes,1 000,1 000,,,,,
Fatima zahra,,1775,145,Vermichel,Italie,17 000,3 400,,,84 767,,
Fatima zahra,,1775,145,Vermichel,Naples,11 364,3 409,,,84 767,,
Fatima zahra,,1775,145,Vermichel,Genes,160 305,48 091,,,84 767,,
Fatima zahra,,1775,145,Vermichel,Savoye,148 945,29 867,,,84 767,,
Fatima zahra,,1775,145,Vermillon,Espagne,8 450,42 250,,,135 463,,
Fatima zahra,,1775,145,Vermillon,Flandre,870,3 480,,,135 463,,
Fatima zahra,,1775,145,Vermillon,Hollande,19 687,79 358,,,135 463,,
Fatima zahra,,1775,145,Vermillon,Savoye,2 075,10 375,,,135 463,,
Fatima zahra,,1775,145,Vernis,Hollande,2 916,2 916,,,54 816,,
Fatima zahra,,1775,145,Vernis,Indes,173,51 900,,,54 816,,
Fatima zahra,,1775,145,Verres ; assortis,Allemagne,236 798,229 499,,,459 201,,
Fatima zahra,,1775,145,Verres ; blancs,Allemagne,9 850,13 790,,,459 201,,
Fatima zahra,,1775,145,Verres ; de boheme,Allemagne,112 388,132 109,,,459 201,,
Fatima zahra,,1775,145,Verres ; communs,Allemagne,9 873,7 374,13 606,,459 201,,
Fatima zahra,,1775,145,Verres ; communs,nord,6 232,6 232,13 606,,459 201,,
Fatima zahra,,1775,145,Verres ; de cristal,Naples,800,1 600,10 000,,459 201,,
Fatima zahra,,1775,145,Verres ; de cristal,Savoye,800,1 600,10 000,,459 201,,
Fatima zahra,,1775,145,Verres ; de cristal,suisse,1 700,6 800,10 000,,459 201,,
Fatima zahra,,1775,145,Verres ; de lorraine,Allemagne,1 700,2 040,,,459 201,,
Fatima zahra,,1775,145,Verres ; de montre,suisse,440,1 360,,,459 201,,
Fatima zahra,,1775,145,Verres ; en tables,Allemagne,12 220,48 880,,,459 201,,
Fatima zahra,,1775,145,Verres ; à vitrer,Allemagne,1 817,1 817,7 917,,459 201,,
Fatima zahra,,1775,145,Verres ; à vitrer,Flandre,61,6 100,7 917,,459 201,,
Fatima zahra,,1775,147,Vin ; de Barrois,Allemagne,186,18 615,,,1 551 074,,
Fatima zahra,,1775,149,Vin ; du cop,Indes,52,6 240,,,1 551 074,,
Fatima zahra,,1775,149,Vin ; de Cypre,levant,,,,,1 551 074,,
Fatima zahra,,1775,149,Vin ; d'Espagne,Espagne,188 627,377 254,380 790,955 720,1 551 074,,
Fatima zahra,,1775,149,Vin ; d'Espagne,Flandre,2 357,3 536,380 790,955 720,1 551 074,,
Fatima zahra,,1775,149,Vin ; Idem ; de Madercs,Portugal,1 479,443 700,955 720,,1 551 074,,
Fatima zahra,,1775,149,Vin ; Idem ; de Malaga,Espagne,414,20 830,955 720,,1 551 074,,
Fatima zahra,,1775,149,Vin ; Idem ; de Rancio,Espagne,276,110 400,955 720,,1 551 074,,
Fatima zahra,,1775,151,Vin ; de liqueur,angleterre,700,1 400,344 052,,1 551 074,,
Fatima zahra,,1775,151,Vin ; de liqueur,Espagne,2 724,272 389,344 052,,1 551 074,,
Fatima zahra,,1775,151,Vin ; de liqueur,Flandre,14 133,42 399,344 052,,1 551 074,,
Fatima zahra,,1775,151,Vin ; de liqueur,Portugal,96,27 864,344 052,,1 551 074,,
Fatima zahra,,1775,151,Vin ; ordinaire,Espagne,340,36 765,,,1 551 074,,
Fatima zahra,,1775,151,Vin ; de Portugal,Portugal,359,28 720,,,1 551 074,,
Fatima zahra,,1775,151,Vin ; rouge,Espagne,1 820,145 600,157 864,,1 551 074,,
Fatima zahra,,1775,151,Vin ; rouge,Italie,582,5 238,157 864,,1 551 074,,
Fatima zahra,,1775,151,Vin ; rouge,Naples,161,1 932,157 864,,1 551 074,,
Fatima zahra,,1775,151,Vin ; rouge,levant,566,5 094,157 864,,1 551 074,,
Fatima zahra,,1775,151,Vin ; de Savoye,Savoye,310,3 098,,,1 551 074,,
Fatima zahra,,1775,153,Vinaigre,Espagne,101,1 752,,,4 474,,
Fatima zahra,,1775,153,Vinaigre,Flandre,3 630,2 722,,,4 474,,
Fatima zahra,,1775,153,Vitriol,Allemagne,3 582,2 507,,,40 318,,
Fatima zahra,,1775,153,Vitriol,Hollande,13 800,9 480,,,40 318,,
Fatima zahra,,1775,153,Vitriol,Italie,21 300,14 910,,,40 318,,
Fatima zahra,,1775,153,Vitriol,Naples,13 090,9 163,,,40 318,,
Fatima zahra,,1775,153,Vitriol,levant,4 092,2 046,,,40 318,,
Fatima zahra,,1775,153,Vitriol,nord,3 390,2 212,,,40 318,,
Fatima zahra,,1775,153,Volailles,Savoye,1 216,1 216,,,,,
Fatima zahra,,1775,153,Zin,Hollande,,5 600,,,,,
