Data entry by,Source,Objet général,Year,Exports-Imports,Sheet,Marchandises,Pays,Quantité,Leur valeur,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),Total,Remarks
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Laine ; pelade,Hollande,13042.00,5216.00,,,1474150.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Laine ; de Portugal,Hollande,10316.00,30408.00,,,1474150.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Laine ; de Segovie,Levant,7540.00,12064.00,,,1474150.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Laine ; Surge,Italie,55364.00,33218.00,129585.00,,1474150.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Laine ; Surge,Genes,25230.00,15138.00,129585.00,,1474150.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Laine ; Surge,Levant,21590.00,10795.00,129585.00,,1474150.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Laine ; Surge,Savoye,117390.00,70434.00,129585.00,,1474150.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Laine ; à tapisserie,Allemagne,373.00,1492.00,,,1474150.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Langues,Isles,94.00,3508.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Lard,Savoye,5625.00,1687.00,,,195326.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Lard,Suisse,4220.00,2321.00,,,195326.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Lard,Isles,410314.00,167324.00,,,195326.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Lard,Guinée,39060.00,17301.00,,,195326.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Lard,Indes,22310.00,6693.00,,,195326.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Legumes,Espagne,312007.00,35781.00,,,363721.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Legumes,Italie,41590.00,6238.00,,,363721.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Legumes,Genes,104150.00,20830.00,,,363721.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Legumes,Savoye,102830.00,15424.00,,,363721.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Legumes,Isles,364710.00,72942.00,,,363721.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Legumes,Guinée,2108260.00,210826.00,,,363721.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Legumes,Indes,11200.00,1680.00,,,363721.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Librairie,Angleterre,2411.00,4822.00,,,343644.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Librairie,Danemark,530.00,1060.00,,,343644.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,88,Librairie,Espagne,74547.00,149094.00,,,343644.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Librairie,Hollande,16320.00,32640.00,,,343644.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Librairie,Italie,20110.00,40222.00,,,343644.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Librairie,Naples,12334.00,24668.00,,,343644.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Librairie,GENES,8260.00,16520.00,,,343644.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Librairie,Nord,7472.00,14944.00,,,343644.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Librairie,Portugal,23781.00,47562.00,,,343644.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Librairie,Russie,996.00,1992.00,,,343644.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Librairie,Savoye,1200.00,2400.00,,,343644.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Librairie,Suede,800.00,1600.00,,,343644.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Librairie,Suisse,1566.00,3120.00,,,343644.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Librairie,Indes,,3000.00,,,343644.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Liege,Angleterre,1996.00,17960.00,,,80373.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Liege,Danemark,51552.00,8182.00,,,80373.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Liege,Espagne,100950.00,36690.00,,,80373.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Liege,Hollande,62000.00,9025.00,,,80373.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Liege,Levant,18440.00,2766.00,,,80373.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Liege,Savoye,11500.00,5750.00,,,80373.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Lignes à pecher,Isles,,11345.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Limes,Indes,20300.00,10150.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Lin ; peigné,Italie,3400.00,2550.00,6604.00,,6604.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Lin ; peigné,Genes,1740.00,1305.00,6604.00,,6604.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Lin ; peigné,Savoye,3667.00,2749.00,6604.00,,6604.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Lingerie,Hollande,550.00,5500.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Liqueurs,Allemagne,22.00,4555.00,,,984481.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Liqueurs,Angleterre,18361.00,18361.00,,,984481.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Liqueurs,Espagne,86830.00,86830.00,,,984481.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Liqueurs,Hollande,54493.00,54493.00,,,984481.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Liqueurs,Italie,83069.00,83069.00,,,984481.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Liqueurs,Naples,22325.00,22325.00,,,984481.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Liqueurs,Genes,2290.00,2290.00,,,984481.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Liqueurs,Levant,95471.00,95471.00,,,984481.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Liqueurs,Savoye,15666.00,15666.00,,,984481.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Liqueurs,Isles,157669.00,573009.00,,,984481.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Liqueurs,Guinée,598.00,20579.00,,,984481.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,90,Liqueurs,Indes,2611.00,7833.00,,,984481.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Livre en bleme,Flandre,26921.00,33651.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Macis,Nord,2170.00,17360.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Manchettes brodées,Angleterre,67.00,16750.00,,,18150.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Manchettes brodées,Espagne,14.00,1400.00,,,18150.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Manille,Guinée,22550.00,112750.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Manne,Espagne,5920.00,8880.00,,,20499.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Manne,Hollande,6455.00,11619.00,,,20499.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marbre ; ouvré,Allemagne,,7038.00,13038.00,,13038.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marbre ; ouvré,Genes,2000.00,6000.00,13038.00,,13038.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; blanches,Flandre,282.00,14100.00,,,4966810.00,le total devrait être 4939810
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Allemagne,,498361.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Angleterre,,127092.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Danemark,,23082.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Espagne,,356964.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Flandre,,165401.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,geneve,,43781.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Hollande,,141018.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Italie,,194885.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Naples,,41666.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Genes,,23427.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Venise,,5230.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Levant,,31956.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Nord,,102781.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Portugal,,102694.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Russie,,67953.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Savoye,,80999.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Suede,,32706.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Suisse,,72738.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Isles,,169909.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Guinée,,33089.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; meslées,Indes,,1867982.00,4183714.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; de modes,Allemagne,,3823.00,764047.00,,4966810.00,le total devrait être 737047
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; de modes,Espagne,,616444.00,764047.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,92,Marchand ; de modes,Flandre,,20780.00,764047.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Marchand ; de modes,Italie,620.00,31000.00,764047.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Marchand ; de modes,Naples,1385.00,54250.00,764047.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Marchand ; de modes,Indes,,10750.00,764047.00,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Marchand ; de montanban,Espagne,1414.00,4949.00,,,4966810.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Matelats,Allemagne,1588.00,2057.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Médicaments,Isles,1077.00,2155.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,Allemagne,519923.00,2079695.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,Angleterre,47430.00,186323.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,Danemark,1755.00,7020.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,Espagne,505038.00,2020155.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,Flandre,30251.00,121004.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,geneve,9707.00,38831.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,Hollande,47450.00,189800.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,Italie,259359.00,1037436.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,Naples,28742.00,101897.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,genes,27007.00,95444.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,Venise,1740.00,6960.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,Levant,43864.00,154094.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,Nord,6936.00,26934.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,Portugal,15249.00,60998.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,Russie,3825.00,23290.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,Savoye,46242.00,184971.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,Suede,2604.00,10416.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,Suisse,70135.00,280540.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,Isles,258761.00,776285.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,Guinée,24490.00,67897.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Mercerie,Indes,97613.00,195226.00,,,7665216.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Metiers à faire bas,Espagne,15.00,6000.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Meubles,Allemagne,,24753.00,,,46357.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Meubles,Flandre,,11230.00,,,46357.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Meubles,Savoye,,3250.00,,,46357.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,94,Meubles,Isles,,7124.00,,,46357.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Meules ; de moulin,Allemagne,40.00,7800.00,44484.00,,52862.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Meules ; de moulin,Angleterre,600.00,30000.00,44484.00,,52862.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Meules ; de moulin,Flandre,6.00,1344.00,44484.00,,52862.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Meules ; de moulin,Suisse,188.00,5340.00,44484.00,,52862.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Meules ; à taillandier,Isles,1247.00,8378.00,,,52862.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Miel,Allemagne,5919.00,1479.00,,,393634.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Miel,Angleterre,25904.00,4438.00,,,393634.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Miel,Danemark,14000.00,2450.00,,,393634.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Miel,Espagne,14897.00,3364.00,,,393634.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Miel,Flandre,96320.00,20184.00,,,393634.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Miel,Hollande,1676980.00,329406.00,,,393634.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Miel,Italie,42361.00,8298.00,,,393634.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Miel,Naples,36660.00,10998.00,,,393634.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Miel,Genes,4200.00,1680.00,,,393634.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Miel,Nord,18400.00,3220.00,,,393634.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Miel,Savoye,13888.00,3374.00,,,393634.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Miel,Suisse,21080.00,4743.00,,,393634.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Millet gros,Espagne,58334.00,5833.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Mine ; de fer,Espagne,2253900.00,225390.00,,,225390.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Morues ; seches,Angleterre,6220.00,1554.00,378014.00,,387614.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Morues ; seches,Espagne,178684.00,44670.00,378014.00,,387614.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Morues ; seches,Italie,337090.00,84272.00,378014.00,,387614.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Morues ; seches,Naples,18334.00,4583.00,378014.00,,387614.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Morues ; seches,Genes,386770.00,96692.00,378014.00,,387614.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Morues ; seches,Levant,33924.00,8481.00,378014.00,,387614.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Morues ; seches,Savoye,345173.00,88175.00,378014.00,,387614.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Morues ; seches,Isles,199685.00,48482.00,378014.00,,387614.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Morues ; seches,Indes,4420.00,1105.00,378014.00,,387614.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Morues ; vertes,Geneve,59.00,4720.00,9600.00,,387614.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,96,Morues ; vertes,Suisse,61.00,4880.00,9600.00,,387614.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,mouches de soye ,Allemagne,56.00,5600.00,,,7300.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,mouches de soye ,Espagne,17.00,1700.00,,,7300.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; de Betton,Isles,1794.00,35890.00,,,752181.00,le total devrait être768381
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; ,Espagne,2625.00,15750.00,37515.00,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; ,Isles,3410.00,20430.00,37515.00,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; ,Guinée,885.00,1335.00,37515.00,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; de coton,Allemagne,8796.00,52776.00,162096.00,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; de coton,Angleterre,340.00,2040.00,162096.00,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; de coton,Guinée,4130.00,107280.00,162096.00,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; de fil,Isles,360.00,7200.00,,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; de fil et coton,Allemagne,1432.00,7160.00,489392.00,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; de fil et coton,Espagne,16124.00,80520.00,489392.00,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; de fil et coton,Flandre,15322.00,76560.00,489392.00,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; de fil et coton,Italie,2310.00,11550.00,489392.00,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; de fil et coton,Hollande,22393.00,111965.00,489392.00,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; de fil et coton,Nord,6344.00,31720.00,489392.00,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; de fil et coton,Portugal,3515.00,17575.00,489392.00,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; de fil et coton,Savoye,2730.00,13650.00,489392.00,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; de fil et coton,Isles,138692.00,138692.00,489392.00,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; des Indes,Isles,400.00,12000.00,,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; peints,Espagne,197.00,2364.00,,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; de Ronald,Guinée,200.00,18000.00,,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mouchoirs ; à vignettes,Espagne,109.00,3924.00,,,752181.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Moulins ; à sucre,Isles,56760.00,28380.00,29380.00,,29380.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Moulins ; à sucre,Indes,1.00,1000.00,29380.00,,29380.00,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mousse,Espagne,25740.00,1287.00,,,,
Fatima zahra,AN F12 242,Objet général,1775,Exports,98,Mousseline,Espagne,76.00,6128.00,,,100448.00,
