numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,quantity_unit,remarks,probleme,prix_unitaire
508,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Raphaël,6,Poissons de mer; Morue,Marseille,29531,"1181,24",Quintal,Unité d'origine Livre,0,25
509,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Poissons de mer; Morue seche,Marseille,61404,"1535,1",Quintal,Unité d'origine Livre,0,40
510,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Poissons de mer; Morue seche,Sardaigne,183,"4,58",Quintal,Unité d'origine Livre,"-0,2",40
511,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Poissons de mer; Salé,Sardaigne,22572,"2830,5",Baril,,22572,0
512,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Poissons de mer; Thon mariné,Marseille,228,380,Livre,,0,"0,6"
513,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Poissons de mer; Thon mariné,Sardaigne,927,1545,Livre,,0,"0,6"
514,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Poissons de mer; Thon salé,Sardaigne,5727,9545,Livre,,0,"0,6"
515,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Entreveaux,15,Poissons divers,Etats du roi de Sardaigne,288,,,,288,0
516,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Poissons; Anchoix,Gênes,4896,816,Barils,,0,6
517,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Poissons; Anchoix,Marseille,3432,572,Barils,,0,6
518,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Poissons; Anchoix,Naples Sicile Parmes,8400,1400,Barils,,0,6
519,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Tropez,3,Poissons; Divers,Marseille,536,,,,536,0
520,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Poissons; Divers,Marseille,490,,,,490,0
521,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Poissons; Divers,Sardaigne,205,,,,205,0
522,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Poissons; Harengs saurs,Marseille,10537,140500,Nombre,Prix unitaire pour Mille en nombre,"-0,5","0,075"
523,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Tropez,3,Poissons; Morue,Marseille,10187,"463,06",Quintal,Unité d'origine Livre,"-0,32",22
524,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Poissons; Morue sèche,Marseille,175757,"5858,58",Quintal,Unité d'origine Livre,"-0,4",30
525,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Poissons; Sardines salées,Marseille,4992,"124,81",Quintal,Unité d'origine Livre,"-0,4",40
526,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Poissons; Saumon,Marseille,2446,"54,35",Quintal,Unité d'origine Livre,"0,25",45
527,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Tropez,3,Poissons; Stocfish,Gênes,9672,"644,8",Quintal,Unité d'origine Livre,0,15
528,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Poissons; Stocfish,Marseille,1968,"43,74",Quintal,Unité d'origine Livre,"-0,3",45
529,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Tropez,3,Poissons; Stocfish,Sardaigne,5281,"352,1",Quintal,Unité d'origine Livre,"-0,5",15
530,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Poissons; Stocfish,Sardaigne,148,"3,3",Quintal,Unité d'origine Livre,"-0,5",45
531,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Tropez,3,Poissons; Thon mariné,Marseille,1060,9,Quintal,Unité d'origine Livre,-200,140
532,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Poissons; Thon mariné,Marseille,5990,"99,84",Quintal,Unité d'origine Livre,"-0,4",60
533,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Tropez,3,Poissons; Thon mariné,Sardaigne,1050,"7,5",Quintal,Unité d'origine Livre,0,140
534,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Poissons; Thon salé?,Marseille,515,"10,3",Quintal,Unité d'origine Livre,0,50
535,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Poissons; Thon salé?,Sardaigne,5033,"100,67",Quintal,Unité d'origine Livre,"-0,5",50
536,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Tropez,3,Poterie de grès,Gênes,757,"50,5",Quintal,Unité d'origine Livre,"-0,5",15
537,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Poterie de grès,Gênes,390,65,Quintal,Unité d'origine Livre,0,6
538,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Tropez,3,Poussiere de pin,Marseille,125,25,Quintal,Unité d'origine Livre,0,5
539,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Barcelonette,13,Quincaillerie de fer,Etats du roi de Sardaigne,1080,540,Livre,,0,2
540,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Raphaël,6,Quincaillerie de fer et acier divers,Marseille,591,985,Livre,,591,0
541,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Quincaillerie de fer limes,Marseille,372,255,Livre,,"-10,5","1,5"
542,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Tropez,3,Quincaillerie diverse,Marseille,560,,,,560,0
543,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Quincaillerie; De cuivre cloux,Marseille,41400,27600,Livre,,0,"1,5"
544,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Quincaillerie; Diverse,France,494,,,,494,0
545,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Tropez,3,Savon,Marseille,4708,"117,71",Quintal,Unité d'origine Livre,"-0,4",40
546,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Raphaël,6,Savon,Marseille,488,"10,19",Quintal,Unité d'origine Livre,"-1,12",48
547,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Savon,Marseille,608,1519,Livre,,"0,4","0,4"
548,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Savon,Marseille,554,"11,08",Quintal,Unité d'origine Livre,0,50
549,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Raphaël,6,Sirop,Marseille,212,212,Livre,,0,1
550,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Sirop,Marseille,2880,2880,Livre,,0,1
551,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Sirop,Marseille,629,629,Livre,,0,1
552,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Souffre,Marseille,192,"15,35",Quintal,Unité d'origine Livre,"0,13","12,5"
553,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Souffre,Marseille,2009,"100,43",Quintal,Unité d'origine Livre,"0,4",20
554,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Sucre; Brut,Marseille,354,"8,84",Quintal,Unité d'origine Livre,"0,4",40
555,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Sucre; Brut,Marseille,38691,"859,8",Quintal,Unité d'origine Livre,0,45
556,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Raphaël,6,Sucre; Raffiné,Marseille,473,"5,91",Quintal,Unité d'origine Livre,"0,2",80
557,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Sucre; Raffiné,Marseille,4520,"75,33",Quintal,Unité d'origine Livre,"0,2",60
558,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Sucre; Raffiné,Marseille,8051,8051,Livre,,0,1
559,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Raphaël,6,Sucre; Terré,Marseille,3033,"43,33",Quintal,Unité d'origine Livre,"-0,1",70
560,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Sucre; Terré,Marseille,13478,"269,57",Quintal,Unité d'origine Livre,"-0,5",50
561,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Sucre; Terré,Marseille,109755,182925,Livre,,0,"0,6"
562,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Tropez,3,Sucres divers,Marseille,518,1162,Livre,,518,0
563,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Entreveaux,15,Suif,Etats du roi de Sardaigne,102,"2,55",Quintal,Unité d'origine Livre,0,40
564,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Suif,Marseille,5916,"134,46",Quintal,Unité d'origine Livre,"-0,24",44
565,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Raphaël,6,Suif,Marseille,176,352,Livre,,0,"0,5"
566,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Suif,Milanes Toscane,1584,36,Quintal,Unité d'origine Livre,0,44
567,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Suif; En chandelle,Sardaigne,3793,5057,Livre,,"0,25","0,75"
568,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Suif; En rame,Sardaigne,12836,32090,Livre,,0,"0,4"
569,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Suif; Fondu,Marseille,660,880,Livre,,0,"0,75"
570,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Suif; Fondu,Sardaigne,2662,3550,Livre,,"-0,5","0,75"
571,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Barcelonette,13,Terraille,Etats du roi de Sardaigne,1123,,,,1123,0
572,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Raphaël,6,Terraille,Gênes,622,83,Quintal,Unité d'origine Livre,"-0,5","7,5"
573,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Tropez,3,Terraille,Marseille,265,"26,5",Quintal,Unité d'origine Livre,0,10
574,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Terraille,Sardaigne,120,24,Quintal,Unité d'origine Livre,0,5
575,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Raphaël,6,Terre maganese,Etats du roi de Sardaigne,135,18,Quintal,Unité d'origine Livre,0,"7,5"
576,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Raphaël,6,Terre maganese,Gênes,315,42,Quintal,Unité d'origine Livre,0,"7,5"
577,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Terre pozolane,Etats Ecclésiastiques,5800,5800,Quintal,Unité d'origine Livre,0,1
578,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Terre pozolane,Sardaigne,150,"120,61",Quintal,Unité d'origine Livre,"-0,76","1,25"
579,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Thonine,Sardaigne,227,1135,Livre,,0,"0,2"
580,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Thé,Marseille,208,52,Livre,,0,4
581,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Toile;,Marseille,2757,1838,Livre,,0,"1,5"
582,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Toile; A voile,Marseille,500,500,Livre,,0,1
583,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Toile; A voile,Marseille,3216,1838,Aune,,"-0,5","1,75"
584,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Toile; De coton,Marseille,1720,860,Aune,,0,2
585,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Toile; En sac vieux,Marseille,574,,,,574,0
586,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Tropez,3,Ustenciles de pêche,Sardaigne,131,,,,131,0
587,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,20,Ustensiles de pêche,Marseille,9500,380,Quintal,Unité d'origine Livre,0,25
588,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,21,Verre à vitres,Marseille,100,100,Livre,,0,1
589,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Tropez,3,Verrerie,Marseille,319,"12,74",Quintal,Unité d'origine Livre,"0,5",25
590,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Raphaël,6,Verrerie; Bouteille,Marseille,1706,"75,82",Quintal,Unité d'origine Livre,"0,05","22,5"
591,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Verrerie; Bouteilles,Marseille,2200,8799,Livre,,"0,25","0,25"
592,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Raphaël,6,Verrerie; Cassé,Etats du roi de Sardaigne,437,"87,5",Quintal,Unité d'origine Livre,"-0,5",5
593,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Raphaël,6,Verrerie; Cassé,Marseille,195,39,Quintal,Unité d'origine Livre,0,5
594,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Verrerie; Cassé,Sardaigne,5565,742,Quintal,Unité d'origine Livre,0,"7,5"
595,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Verrerie; Diverse,Marseille,815,,,,815,0
596,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,21,Vieux chiffons,Marseille,1329,17715,Livre,,1329,0
597,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Saint-Raphaël,6,Vin de liqueur,Marseille,118,,,,118,0
598,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Cannes,11,Vins divers,Marseille,135,,,,135,0
599,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,21,Vins; Divers,Levant,510,,,,510,0
600,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,21,Vins; Divers,Marseille,1467,,,,1467,0
601,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,21,Vins; Divers,Sardaigne,288,,,,288,0
602,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,21,Vins; Grec,Levant,480,,,,480,0
603,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Barcelonette,13,Volailles,Etats du roi de Sardaigne,148,198,Nombre,,"-0,5","0,75"
604,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Entreveaux,15,Volailles,Etats du roi de Sardaigne,199,398,Nombre,,0,"0,5"
605,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Entreveaux,15,Œufs,Etats du roi de Sardaigne,2440,8135,Douzaine,,"-0,5","0,3"
606,Anthony Rebours,AN F12 1667,National toutes directions partenaires manquants/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National toutes directions partenaires manquants,1789,Imports,Toulon,Toulon,19,Œufs,Gênes,360,600,Douzaine,,0,"0,6"
