numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,remarks,prix_unitaire
2629,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Cuirs de vache ; tannés,Espagne,0,2220,Livres,,"0,5"
2630,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Cuivre ouvré réchaux,Espagne,0,216,En nombre,,3
2631,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Drap d'Elbeuf,Espagne,0,110,Aunes,,14
2632,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Drap de Sedan,Espagne,0,240,Aunes,,18
2633,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Draperie petite,Espagne,0,110,Livres,,6
2634,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Drogueries,Espagne,0,1672,Livres,,2
2635,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Eau de vie,Espagne,0,"1115,5",Veltes,,3
2636,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Etamine de laine,Espagne,0,7722,Aunes,,2
2637,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Farine,Espagne,0,454900,Livres,,"0,125"
2638,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Fayance,Espagne,0,844,Douzaines,,"3,25"
2639,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Fayance,Espagne,0,1,Fontaine,,6
2640,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Feves,Espagne,0,42,Tonneaux,,100
2641,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Fil de Bretagne,Espagne,0,8995,Livres,,"1,5"
2642,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Indigo,Espagne,0,25,Livres,,5
2643,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Lamproyes,Espagne,0,645,Boîtes,,4
2644,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Librairie,Espagne,0,24600,Livres,,2
2645,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Liqueurs,Espagne,0,442,Bouteilles,,2
2646,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Mercerie,Espagne,0,39771,Livres,,"4,5"
2647,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Peaux de mouton aprestées,Espagne,0,7220,Livres,,"1,25"
2648,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,3,Peaux de veau bronzées,Espagne,0,48,Pièces,,4
2649,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Peaux de veau aprestées,Espagne,0,40,Douzaines,,28
2650,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Peaux de veau corroyées,Espagne,0,3948,En nombre,,"2,3333333"
2651,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Poudre a poudrer,Espagne,0,2700,En nombre,,"0,25"
2652,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Prunes,Espagne,0,16,Livres,,"0,3"
2653,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Pruneaux,Espagne,0,20,Livres,,"0,15"
2654,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Quincaille,Espagne,0,17130,Livres,,1
2655,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Ris,Espagne,0,362,Livres,,"0,175"
2656,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Savon,Espagne,0,1180,Livres,,"0,35"
2657,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Sel,Espagne,0,25,Muids,,60
2658,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Souliers,Espagne,0,110,Paires,,"3,5"
2659,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Sucre terré,Espagne,0,384375,Livres,,"0,45"
2660,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Terre a sucre,Espagne,0,6,Bariques,,10
2661,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Thé,Espagne,0,16,Livres,,"3,75"
2662,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Toile de Bretagne,Espagne,0,265511,Livres,,"3,5"
2663,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Toile gingard,Espagne,0,275,Pièces,,25
2664,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Verres communs,Espagne,0,100,Livres,,1
2665,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Vin de Champagne,Espagne,0,250,Bouteilles,,"1,5"
2666,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Vin de liqueur,Espagne,0,340,Bouteilles,,"1,5"
2667,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Vinaigre,Espagne,0,14,barils,,10
2668,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Vinaigre,Espagne,0,2,Quarts,,10
2669,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Ardoises,Flandre autrichienne,0,400,nombre,,"0,02"
2670,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Beure,Flandre autrichienne,0,10385,Livres,,"0,35"
2671,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Café des Isles,Flandre autrichienne,0,84436,Livres,,"0,65"
2672,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Chataignes,Flandre autrichienne,0,4042,Boisseaux,,"0,9"
2673,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Confitures,Flandre autrichienne,0,14,Livres,,1
2674,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Coton en laine,Flandre autrichienne,0,2400,Livres,,"1,2"
2675,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Degras d'huile,Flandre autrichienne,0,3,Bariques,,75
2676,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Eau de vie,Flandre autrichienne,0,"22653,5",Veltes,,3
2677,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Fromage,Flandre autrichienne,0,100,Livres,,"0,4"
2678,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Graine fermentale,Flandre autrichienne,0,250,Livres,,"0,5"
2679,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,4,Huile d'olive,Flandre autrichienne,0,130,Livres,,"0,5"
2680,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Indigo,Flandre autrichienne,0,1676,Livres,,5
2681,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Lard,Flandre autrichienne,0,294,Livres,,"0,2"
2682,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Miel,Flandre autrichienne,0,7680,Livres,,"0,1"
2683,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Prunes,Flandre autrichienne,0,844,Livres,,"0,3"
2684,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Saffran,Flandre autrichienne,0,20,Livres,,16
2685,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Sirop melasse,Flandre autrichienne,0,546583,Livres,,"0,06"
2686,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Sucre brut,Flandre autrichienne,0,58425,Livres,il manque le pourcentage ou le signe d'unité est faux,"0,27"
2687,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Sucre terré,Flandre autrichienne,0,53750,Livres,il manque le pourcentage ou le signe d'unité est faux,"0,4"
2688,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Thé,Flandre autrichienne,0,2135,Livres,,"3,75"
2689,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Vin d'amont,Flandre autrichienne,0,2086,Tonneaux,,280
2690,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Vin de Bordeaux,Flandre autrichienne,0,1,Bariques,,100
2691,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Vin nantois,Flandre autrichienne,0,"813,5",Tonneaux,,100
2692,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Vinaigre,Flandre autrichienne,0,43,Bariques,,20
2693,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Vinaigre,Flandre autrichienne,0,1,Tierçons,,10
2694,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Vinaigre,Flandre autrichienne,0,4,Quarts,,10
2695,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Amandes,Hollande,0,20,Livres,,"0,4"
2696,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Ambre,Hollande,0,8,Livres,,150
2697,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Azur,Hollande,0,450,Livres,,"0,75"
2698,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Bas de fil,Hollande,0,100,Livres,,"1,75"
2699,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Beure,Hollande,0,17650,Livres,,"0,35"
2700,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Bois d'accajou,Hollande,0,1200,Livres,,1
2701,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Bois de caliatour,Hollande,0,1200,Livres,,"0,1"
2702,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Bougie,Hollande,0,353,Livres,,"2,25"
2703,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Caffé des Isles,Hollande,0,388300,Livres,,"0,65"
2704,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Chandelle,Hollande,0,8,Livres,,"0,4"
2705,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Chataignes,Hollande,0,8309,Boisseaux,,"0,9"
2706,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Confitures,Hollande,0,50,Livres,,1
2707,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Cornes de bœuf,Hollande,0,2200,En nombre,,"0,05"
2708,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Crin,Hollande,0,175,Livres,,1
2709,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,5,Draperie,Hollande,0,800,Livres,,10
2710,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Drogueries,Hollande,0,175,Livres,,2
2711,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Eau de vie,Hollande,0,14190,Veltes,,3
2712,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Epicerie,Hollande,0,145,Livres,,2
2713,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Etamine de laine,Hollande,0,230,Livres,,6
2714,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Fruit à l'eau de vie,Hollande,0,2,Flacons,,"2,5"
2715,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Fruit sec,Hollande,0,80,Livres,,"0,3"
2716,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Galles,Hollande,0,6475,Livres,unité de mesure à vérifier,"0,9"
2717,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Huile de noix,Hollande,0,50,Livres,,"0,3"
2718,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Huile d'olive,Hollande,0,100,Livres,,"0,5"
2719,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Indigo,Hollande,0,22105,Livres,,5
2720,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Lard,Hollande,0,143,Livres,,"0,2"
2721,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Liqueurs,Hollande,0,119,Bouteilles,,2
2722,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Mercerie,Hollande,0,4,Livres,,"4,5"
2723,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Miel,Hollande,0,4000,Livres,,"0,1"
2724,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Ocre,Hollande,0,1100,Bariques,,20
2725,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Parasols,Hollande,0,2,En nombre,,15
2726,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Peaux de mouton aprestées,Hollande,0,624,Douzaines,,25
2727,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Peaux de veau corroyées,Hollande,0,34,Douzaines,,28
2728,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Peaux de veau en mégie,Hollande,0,12,En nombre,28 la douzaine,"2,3333333"
2729,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Pierres a fusils,Hollande,0,27300,nombre,,"0,0015"
2730,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Prunes,Hollande,0,14523,Livres,,"0,4"
2731,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Pruneaux,Hollande,0,32684,Livres,,"0,2"
2732,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Savon,Hollande,0,1000,Livres,,"0,5"
2733,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Sel,Hollande,0,41,Muids,,50
2734,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Sirop melasse,Hollande,0,20000,Livres,,"0,08"
2735,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Sucre brut,Hollande,0,1280555,Livres,,"0,27"
2736,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Sucre terré,Hollande,0,1125500,Livres,,"0,4"
2737,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Tableaux,Hollande,0,7,En nombre,,10
2738,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Thé,Hollande,0,13153,Livres,,"3,75"
2739,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Toile de Bretagne,Hollande,0,660,Livres,,"3,5"
2740,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Toile gingas,Hollande,0,180,Pièces,,28
2741,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,6,Verres communs,Hollande,0,48,Livres,,1
2742,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Vin d'amont,Hollande,0,"1901,25",Tonneaux,,70
2743,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Vin nantois,Hollande,0,"221,25",Tonneaux,,100
2744,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Etoffe de soye,Naples et Sicile,0,500,Livres,,40
2745,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Liqueurs,Naples et Sicile,0,150,Bouteilles,,2
2746,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Mercerie,Naples et Sicile,0,100,Livres,,"4,5"
2747,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Mouchoirs de Cholet,Naples et Sicile,0,1120,Livres,,4
2748,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Toile de Bretagne,Naples et Sicile,0,7900,Livres,,"3,5"
2749,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Vin nantois,Naples et Sicile,0,15,Tonneaux,,100
2750,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Beure,Nord qui comprend les villes anséatiques,0,80575,Livres,,"0,3"
2751,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Caffé des Isles,Nord qui comprend les villes anséatiques,0,351442,Livres,,"0,65"
2752,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Carosse,Nord qui comprend les villes anséatiques,0,1,Pièces,il est indiqué a peu près de 1500 livres ou plus,1500
2753,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Chandelle,Nord qui comprend les villes anséatiques,0,50,Livres,,"0,4"
2754,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Chapeaux castors,Nord qui comprend les villes anséatiques,0,2,Pièces,,17
2755,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Chataignes,Nord qui comprend les villes anséatiques,0,141,Boisseaux,,"0,9"
2756,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Confitures,Nord qui comprend les villes anséatiques,0,1415,Livres,,1
2757,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Draperie,Nord qui comprend les villes anséatiques,0,1080,Livres,,10
2758,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Eau de vie,Nord qui comprend les villes anséatiques,0,59131,Veltes,,3
2759,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Ecorce de citron,Nord qui comprend les villes anséatiques,0,526,Livres,,1
2760,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Etoffe de soye,Nord qui comprend les villes anséatiques,0,265,Pièces,unité de mesure non indiquée,40
2761,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Fruits cuits,Nord qui comprend les villes anséatiques,0,120,Livres,,"0,4"
2762,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Indigo,Nord qui comprend les villes anséatiques,0,39694,Livres,,5
2763,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Miel,Nord qui comprend les villes anséatiques,0,13000,Livres,,"0,1"
2764,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Noix,Nord qui comprend les villes anséatiques,0,2000,En nombre,,"0,0015"
2765,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Ocre,Nord qui comprend les villes anséatiques,0,271,Bariques,,14
2766,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Ocre,Nord qui comprend les villes anséatiques,0,9,Tierçons,,"9,5"
2767,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Peaux de veau corroyées,Nord qui comprend les villes anséatiques,0,198,Douzaines,,28
2768,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,7,Peaux de veau corroyées,Nord qui comprend les villes anséatiques,0,899,Livres,,"0,4"
2769,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,8,Pierres a fusils,Nord qui comprend les villes anséatiques,0,1314000,En nombre,,"0,002"
2770,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,8,Prunes,Nord qui comprend les villes anséatiques,0,6284,Livres,,"0,3"
2771,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,8,Raisins frais,Nord qui comprend les villes anséatiques,0,100,Livres,,"0,5"
2772,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,8,Sel,Nord qui comprend les villes anséatiques,0,4738,Muids,,60
2773,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,8,Sirop melasse,Nord qui comprend les villes anséatiques,0,98727,Livres,,"0,1"
2774,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,8,Sucre brut,Nord qui comprend les villes anséatiques,0,157895,Livres,,"0,27"
2775,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,8,Sucre terré,Nord qui comprend les villes anséatiques,0,2453015,Livres,,"0,4"
2776,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,8,Thé,Nord qui comprend les villes anséatiques,0,20,Livres,,"3,75"
2777,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,8,Toile de Bretagne,Nord qui comprend les villes anséatiques,0,100,Livres,,"3,5"
2778,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,8,Vin d'amont,Nord qui comprend les villes anséatiques,0,67,Tonneaux,,280
2779,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,8,Vin d'amont,Nord qui comprend les villes anséatiques,0,120,Bouteilles,,"0,7"
2780,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,8,Vin de Bordeaux,Nord qui comprend les villes anséatiques,0,2,Bariques,,100
2781,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,8,Vin nantois,Nord qui comprend les villes anséatiques,0,"1865,25",Tonneaux,,100
2782,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,8,Vinaigre,Nord qui comprend les villes anséatiques,0,15,Tonneaux,,80
2783,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,8,Vinaigre,Nord qui comprend les villes anséatiques,0,62,Quarts,,10
2784,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,8,Ardoises,Portugal,0,1500,En nombre,,"0,02"
2785,Pascal Fontaine,AD 44 C716,Local/Nantes/Nantes-exports.csv,Local,1763,Exports,Nantes,8,Bas de laine,Portugal,0,4880,Livres,,6
