"numerodeligne","dataentryby","source","sourcepath","sourcetype","sheet","year","exportsimports","marchandises","direction","pays","quantity","quantity_unit","value","prix_unitaire","Remarques"
713,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1731,"Imports","Sucre Brut","Rouen","Ile français d'amérique",911625,"livres",,"0,225",
714,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1733,"Imports","Sucre Brut","Rouen","Ile français d'amérique",156275,"livres",,"0,225",
715,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1734,"Imports","Sucre Brut","Rouen","Ile français d'amérique",97200,"livres",,"0,225",
716,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1735,"Imports","Sucre Brut","Rouen","Ile français d'amérique",775275,"livres",,"0,225",
717,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1736,"Imports","Sucre Brut","Rouen","Ile français d'amérique",3621700,"livres",,"0,225",
718,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",56,1737,"Imports","Sucre Brut","Rouen","Ile français d'amérique",253116,"livres",,"0,225",
719,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1755,"Imports","huile lin ","Rouen","hollande",499445,"livres",,"0,25",
720,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1755,"Imports","huile lin ","Rouen","nord",40800,"livres",,"0,25",
721,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1763,"Imports","huile lin ","Rouen","hollande",1835,"livres",,"0,25",
722,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1764,"Imports","huile lin ","Rouen","hollande",85557,"livres",,"0,25",
723,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1766,"Imports","huile lin ","Rouen","angleterre",140685,"livres",,"0,25",
724,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1760,"Imports","Morue séche","Rouen","Danemark",126250,"livres",,"0,25",
725,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1760,"Imports","Morue séche","Rouen","hollande",14131,"livres",,"0,25",
726,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1760,"Imports","Morue séche","Rouen","Espagne",60,"livres",,"0,25",
727,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1760,"Imports","Morue séche","Rouen","Espagne",2405,"livres",,"0,25",
728,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1760,"Imports","Morue séche","Rouen","nord",143500,"livres",,"0,25",
729,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1762,"Imports","Morue séche","Rouen","Danemark",830,"livres",,"0,25",
730,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1762,"Imports","Morue séche","Rouen","hollande",25,"livres",,"0,25",
731,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1762,"Imports","Morue séche","Rouen","Espagne",165,"livres",,"0,25",
732,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1762,"Imports","Morue séche","Rouen","nord",74720,"livres",,"0,25",
733,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1763,"Imports","Morue séche","Rouen","hollande",7027,"livres",,"0,25",
734,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1763,"Imports","Morue séche","Rouen","Espagne",220,"livres",,"0,25",
735,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1763,"Imports","Morue séche","Rouen","nord",127379,"livres",,"0,25",
736,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1763,"Imports","Morue séche","Rouen","Flandre",6050,"livres",,"0,25",
737,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1764,"Imports","Morue séche","Rouen","hollande",20,"livres",,"0,25",
738,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1764,"Imports","Morue séche","Rouen","Espagne",440,"livres",,"0,25",
739,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",97,1766,"Imports","Morue séche","Rouen","ile française",12573,"livres",,"0,25",
740,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",98,1768,"Imports","morue séche","Rouen","hollande",235,"livres",,"0,25",
741,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",98,1770,"Imports","morue séche","Rouen","ile française",120000,"livres",,"0,25",
742,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",98,1772,"Imports","morue séche","Rouen","angleterre",4250,"livres",,"0,25",
743,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",98,1775,"Imports","morue séche","Rouen","Flandre",3935,"livres",,"0,25",
744,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",170,1755,"Exports","Morue sèche","Rouen","Isles",61483,"livres",,"0,25",
745,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",170,1764,"Exports","Morue sèche","Rouen","Levant",12,"livres",,"0,25",
746,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1773,"Exports","Papier","Rouen","Angleterre",2320,"livres",,"0,25",
747,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1773,"Exports","Papier","Rouen","Espagne",275,"livres",,"0,25",
748,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1773,"Exports","Papier","Rouen","Portugal",1525,"livres",,"0,25",
749,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1773,"Exports","Papier","Rouen","Isles",700,"livres",,"0,25",
750,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1775,"Exports","Papier","Rouen","Espagne",2080,"livres",,"0,25",
751,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1775,"Exports","Papier","Rouen","Portugal",2235,"livres",,"0,25",
752,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1775,"Exports","Papier","Rouen","Isles",750,"livres",,"0,25",
753,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1775,"Exports","Papier","Rouen","Russie",310,"livres",,"0,25",
754,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",171,1775,"Exports","Papier","Rouen","Guinée",710,"livres",,"0,25",
755,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",140,1755,"Exports","Stock fiches","Rouen","Portugal",200,"livres",,"0,25",
756,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",170,1755,"Exports","Stockfish","Rouen","Guinée",2160,"livres",,"0,25",
757,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",59,1775,"Imports","Sucre Brut","Rouen","Ile français d'amérique",4531083,"livres",,"0,25",
758,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",63,1733,"Imports","tabac en feuilles","Rouen","Hollande",328150,"livres",,"0,25",
759,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",63,1734,"Imports","tabac en feuilles","Rouen","Hollande",578110,"livres",,"0,25",
760,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",63,1735,"Imports","tabac en feuilles","Rouen","Hollande",921700,"livres",,"0,25",
761,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",63,1736,"Imports","tabac en feuilles","Rouen","Hollande",1428575,"livres",,"0,25",
762,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",63,1736,"Imports","tabac fabriqué","Rouen","Hollande",150625,"livres",,"0,25",
763,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1733,"Imports","bois de marqueterie","Rouen","hollande",272050,"livres",,"0,275",
764,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1734,"Imports","bois de marqueterie","Rouen","hollande",94750,"livres",,"0,275",
765,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1735,"Imports","bois de marqueterie","Rouen","hollande",136050,"livres",,"0,275",
766,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1736,"Imports","bois de marqueterie","Rouen","hollande",118700,"livres",,"0,275",
767,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",62,1734,"Imports","Fer ouvré","Rouen","Hollande",2100,"livres",,"0,275",
768,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",159,1731,"Exports","Plomb en grenaille","Rouen","Isles Françaises",750,"livres",,"0,275",
769,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",162,1772,"Exports","Plom grenailles","Rouen","Isles Françaises",2647,"livres",,"0,275",
770,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1733,"Imports","Baterie de fer","Rouen","hollande",6550,"livres",,"0,3",
771,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1734,"Imports","Baterie de fer","Rouen","hollande",11600,"livres",,"0,3",
772,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1735,"Imports","Baterie de fer","Rouen","hollande",22225,"livres",,"0,3",
773,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1736,"Imports","Baterie de fer","Rouen","hollande",8825,"livres",,"0,3",
774,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",159,1731,"Exports","Beurre","Rouen","Isles Françaises",20850,"livres",,"0,3",
775,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1733,"Imports","Céruse","Rouen","hollande",219775,"livres",,"0,3",
776,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1734,"Imports","Céruse","Rouen","hollande",180640,"livres",,"0,3",
777,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1735,"Imports","Céruse","Rouen","hollande",182425,"livres",,"0,3",
778,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",101,1736,"Imports","Céruse","Rouen","hollande",169975,"livres",,"0,3",
779,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",126,1731,"Exports","Chardons à drapier","Rouen","Hollande",699,"livres",,"0,3",
780,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",116,1755,"Exports","Chardons à drapier","Rouen","Danemark",8,"livres",,"0,3",
781,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",112,1764,"Exports","Cidre","Rouen","Angleterre",260,"pots",,"0,3",
782,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",161,1764,"Exports","Cidre","Rouen","Isles Françaises",110,"pots",,"0,3",
783,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",144,1764,"Exports","Cidre","Rouen","Russie",108,"pots",,"0,3",
784,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",162,1773,"Exports","Cidre","Rouen","Isles Françaises",1042,"pots",,"0,3",
785,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",102,1733,"Imports","Cordage","Rouen","hollande",4900,"livres",,"0,3",
786,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",102,1735,"Imports","Cordage","Rouen","hollande",700,"livres",,"0,3",
787,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",90,1770,"Imports","Fer blanc en feuille","Rouen","Hollande",1000,"livres",,"0,3",
788,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",90,1773,"Imports","Fer blanc en feuille","Rouen","Flandre",600,"livres",,"0,3",
789,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",90,1773,"Imports","Fer blanc en feuille","Rouen","Hollande",400,"livres",,"0,3",
790,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",90,1770,"Imports","Fer blanc en livres","Rouen","Hollande",10930,"livres",,"0,3",
791,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",90,1770,"Imports","Fer blanc en livres","Rouen","Hollande",1823,"livres",,"0,3",
792,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",90,1773,"Imports","Fer blanc en livres","Rouen","Russie",9480,"livres",,"0,3",
793,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",90,1773,"Imports","Fer blanc en livres ","Rouen","Hollande",130,"livres",,"0,3",
794,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",90,1775,"Imports","Fer noir en livres","Rouen","Flandre",2800,"livres",,"0,3",
795,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",90,1775,"Imports","Fer noir en livres","Rouen","nord",640,"livres",,"0,3",
796,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",90,1775,"Imports","Fer noir en livres","Rouen","Russie",2702,"livres",,"0,3",
797,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",87,1728,"Imports","Fromage","Rouen","angleterre",3400,"livres",,"0,3",
798,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",87,1728,"Imports","Fromage","Rouen","Hollande",1909550,"livres",,"0,3",
799,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",87,1728,"Imports","Fromage","Rouen","nord",100,"livres",,"0,3",
800,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",87,1731,"Imports","Fromage","Rouen","angleterre",27475,"livres",,"0,3",
801,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",87,1731,"Imports","Fromage","Rouen","Hollande",1922525,"livres",,"0,3",
802,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",87,1731,"Imports","Fromage","Rouen","nord",4100,"livres",,"0,3",
803,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",87,1731,"Imports","Fromage","Rouen","Italie",50,"livres",,"0,3",
804,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",89,1764,"Imports","Fromage","Rouen","Portugal",20,"livres",,"0,3",
805,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",120,1766,"Exports","Fromage","Rouen","Espagne",202,"livres",,"0,3",
806,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",157,1766,"Exports","Fromage","Rouen","Guinée",2164,"livres",,"0,3",
807,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",161,1766,"Exports","Fromage","Rouen","Isles Françaises",11150,"livres",,"0,3",
808,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",144,1766,"Exports","Fromage","Rouen","Suède",190,"livres",,"0,3",
809,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",137,1766,"Exports","Fromage","Rouen","Nord",2300,"livres",,"0,3",
810,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",140,1766,"Exports","Fromage","Rouen","Portugal",100,"livres",,"0,3",
811,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",89,1766,"Imports","Fromage","Rouen","Flandre",200,"livres",,"0,3",
812,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",89,1766,"Imports","Fromage","Rouen","Hollande",949178,"livres",,"0,3",
813,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",89,1766,"Imports","Fromage","Rouen","nord",2500,"livres",,"0,3",
814,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",109,1768,"Exports","Fromage","Rouen","Allemagne Lorraine et pays de Liège",79,"livres",,"0,3",
815,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",121,1768,"Exports","Fromage","Rouen","Espagne",546,"livres",,"0,3",
816,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",158,1768,"Exports","Fromage","Rouen","Guinée",1740,"livres",,"0,3",
817,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",162,1768,"Exports","Fromage","Rouen","Isles Françaises",446,"livres",,"0,3",
818,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",162,1768,"Exports","Fromage","Rouen","Isles Françaises",300,"livres",,"0,3",
819,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",145,1768,"Exports","Fromage","Rouen","Suède",175,"livres",,"0,3",
820,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",145,1768,"Exports","Fromage","Rouen","Russie",202,"livres",,"0,3",
821,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",137,1768,"Exports","Fromage","Rouen","Nord",785,"livres",,"0,3",
822,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",88,1750,"Imports","Gingembre","Rouen","Hollande",259,"livres",,"0,3",
823,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",88,1750,"Imports","Gingembre","Rouen","ile française",100,"livres",,"0,3",
824,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",136,1755,"Exports","Gingembre","Rouen","Nord",21355,"livres",,"0,3",
825,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",89,1755,"Imports","Gingembre","Rouen","ile française",48495,"livres",,"0,3",
826,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",89,1764,"Imports","Gingembre","Rouen","ile française",8193,"livres",,"0,3",
827,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",89,1766,"Imports","Gingembre","Rouen","ile française",10926,"livres",,"0,3",
828,"Paul Maneuvrier-Hervieu","AD76 7F97 – via Dardel","Local/Rouen/Rouen - via Dardel.csv","Local",137,1769,"Exports","Gingembre","Rouen","Nord",17272,"livres",,"0,3",
