numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,total,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,remarks,DoubleAccounts
963,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; peu,Genes,2920,27570097,,208406,3546260,,0
964,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; peu,Nord,1620,27570097,,208406,3546260,,0
965,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; peu,Portugal,16300,27570097,,208406,3546260,,0
966,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; peu,Russie,1220,27570097,,208406,3546260,,0
967,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; peu,Savoye,12480,27570097,,208406,3546260,,0
968,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; peu,Suisse,7476,27570097,,208406,3546260,,0
969,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; au quart,Allemagne,31602,27570097,,317131,3546260,,0
970,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; au quart,Espagne,122820,27570097,,317131,3546260,,0
971,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; au quart,Flandre,121519,27570097,,317131,3546260,,0
972,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; au quart,Hollande,38240,27570097,,317131,3546260,,0
973,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; au quart,Suede,1630,27570097,,317131,3546260,,0
974,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; au quart,Suisse,1320,27570097,,317131,3546260,,0
975,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; panne,Allemagne,113852,27570097,,155990,3546260,,0
976,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; panne,Espagne,33464,27570097,,155990,3546260,,0
977,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; panne,Hollande,1904,27570097,,155990,3546260,,0
978,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; panne,Portugal,5390,27570097,,155990,3546260,,0
979,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; panne,Suisse,1380,27570097,,155990,3546260,,0
980,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; papeline,Geneve,27930,27570097,,27930,3546260,,0
981,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; peluche,Allemagne,579120,27570097,,2150448,3546260,,0
982,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; peluche,Espagne,949923,27570097,,2150448,3546260,,0
983,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; peluche,Flandre,342990,27570097,,2150448,3546260,,0
984,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; peluche,Italie,102210,27570097,,2150448,3546260,,0
985,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; peluche,Levant,5460,27570097,,2150448,3546260,,0
986,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; peluche,Portugal,111190,27570097,,2150448,3546260,,0
987,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; peluche,Russie,4320,27570097,,2150448,3546260,,0
988,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; peluche,Savoye,2340,27570097,,2150448,3546260,,0
989,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; peluche,Suisse,52895,27570097,,2150448,3546260,,0
990,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslées de soye ; tripe de velour,Allemagne,9765,27570097,,13041,3546260,,0
991,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslées de soye ; tripe de velour,Levant,3276,27570097,,13041,3546260,,0
992,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,34,Etoffe ; meslée de soye ; velour d'Greek,Isles,1210,27570097,,1210,3546260,,0
993,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de coton ; cotonne,Allemagne,1400,27570097,,195151,229521,,0
994,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de coton ; cotonne,Angleterre,1720,27570097,,195151,229521,,0
995,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de coton ; cotonne,Espagne,10923,27570097,,195151,229521,,0
996,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de coton ; cotonne,Italie,3660,27570097,,195151,229521,,0
997,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de coton ; cotonne,Naples,4968,27570097,,195151,229521,,0
998,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de coton ; cotonne,Genes,1260,27570097,,195151,229521,,0
999,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de coton ; cotonne,Savoye,4752,27570097,,195151,229521,,0
1000,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de coton ; cotonne,Isles,8408,27570097,,195151,229521,,0
1001,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de coton ; cotonne,Guinée,158060,27570097,,195151,229521,,0
1002,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de coton ; velour,Allemagne,6660,27570097,,34370,229521,,0
1003,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de coton ; velour,Espagne,10040,27570097,,34370,229521,,0
1004,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de coton ; velour,Flandre,4170,27570097,,34370,229521,,0
1005,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de coton ; velour,Hollande,1370,27570097,,34370,229521,,0
1006,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de coton ; velour,Savoye,5230,27570097,,34370,229521,,0
1007,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de coton ; velour,Suisse,6900,27570097,,34370,229521,,0
1008,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; façonéee,Allemagne,14587,27570097,,69911,69911,,0
1009,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; façonéee,Espagne,2787,27570097,,69911,69911,,0
1010,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; façonéee,Flandre,52537,27570097,,69911,69911,,0
1011,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de filozelle,Allemagne,1127,27570097,,4143,4143,,0
1012,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de filozelle,Savoye,3016,27570097,,4143,4143,,0
1013,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; baracan,Allemagne,4847,27570097,,114286,2303185,,0
1014,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; baracan,Espagne,12362,27570097,,114286,2303185,,0
1015,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; baracan,Flandre,2542,27570097,,114286,2303185,,0
1016,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; baracan,Italie,26145,27570097,,114286,2303185,,0
1017,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; baracan,Naples,50225,27570097,,114286,2303185,,0
1018,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; baracan,Genes,1610,27570097,,114286,2303185,,0
1019,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; baracan,Portugal,9170,27570097,,114286,2303185,,0
1020,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; baracan,Savoye,7385,27570097,,114286,2303185,,0
1021,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; callemande,Allemagne,31828,27570097,,544098,2303185,,0
1022,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; callemande,Espagne,61120,27570097,,544098,2303185,,0
1023,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; callemande,Flandre,65300,27570097,,544098,2303185,,0
1024,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; callemande,Geneve,3900,27570097,,544098,2303185,,0
1025,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; callemande,Italie,29700,27570097,,544098,2303185,,0
1026,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; callemande,Genes,1500,27570097,,544098,2303185,,0
1027,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; callemande,Levant,257900,27570097,,544098,2303185,,0
1028,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; callemande,Portugal,1560,27570097,,544098,2303185,,0
1029,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; callemande,Suisse,64700,27570097,,544098,2303185,,0
1030,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; callemande,Isles,26590,27570097,,544098,2303185,,0
1031,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; camelot,Allemagne,105395,27570097,,1065051,2303185,,0
1032,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; camelot,Espagne,21205,27570097,,1065051,2303185,,0
1033,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; camelot,Flandre,189150,27570097,,1065051,2303185,,0
1034,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; camelot,Geneve,5265,27570097,,1065051,2303185,,0
1035,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; camelot,Hollande,1120,27570097,,1065051,2303185,,0
1036,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; camelot,Italie,57850,27570097,,1065051,2303185,,0
1037,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; camelot,Levant,29030,27570097,,1065051,2303185,,0
1038,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,35,Etoffe ; de poil ; camelot,Savoye,7150,27570097,,1065051,2303185,,0
1039,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Etoffe ; de poil ; camelot,Suisse,106861,27570097,,1065051,2303185,,0
1040,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Etoffe ; de poil ; camelot,Isles,92025,27570097,,1065051,2303185,,0
1041,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Etoffe ; de poil ; lampareille,Espagne,72800,27570097,,237680,2303185,,0
1042,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Etoffe ; de poil ; lampareille,Flandre,52160,27570097,,237680,2303185,,0
1043,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Etoffe ; de poil ; lampareille,Levant,112720,27570097,,237680,2303185,,0
1044,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Etoffe ; de poil ; lanillas,Espagne,338170,27570097,,340870,2303185,,0
1045,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Etoffe ; de poil ; lanillas,Flandre,2700,27570097,,340870,2303185,,0
1046,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Etoffe ; de poil ; nina,Espagne,1200,27570097,,1200,2303185,,0
1047,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Etoupes,Isles,147876,15926,,,,,0
1048,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Etoupes,Guinée,1140,15926,,,,,0
1049,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Evantails,Allemagne,14826,29024,,,,,0
1050,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Evantails,Espagne,8094,29024,,,,,0
1051,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Evantails,Flandre,1875,29024,,,,,0
1052,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Evantails,Hollande,1296,29024,,,,,0
1053,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Evantails,Italie,1133,29024,,,,,0
1054,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Evantails,Levant,1800,29024,,,,,0
1055,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Extrait ; de lavande,Genes,1032,1032,,,,,0
1056,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Farine,Espagne,1972,3100414,,,,,0
1057,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Farine,Geneve,30082,3100414,,,,,0
1058,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Farine,Indes,13885,3100414,,,,,0
1059,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Farine,Italie,4500,3100414,,,,,0
1060,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Farine,Genes,382047,3100414,,,,,0
1061,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Farine,Savoye,36735,3100414,,,,,0
1062,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Farine,Isles,2611094,3100414,,,,,0
1063,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Farine,Guinée,20099,3100414,,,,,0
1064,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Fayence,Allemagne,2888,278268,,,,,0
1065,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Fayence,Espagne,15697,278268,,,,,0
1066,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Fayence,Hollande,3148,278268,,,,,0
1067,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Fayence,Italie,3455,278268,,,,,0
1068,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Fayence,Naples,9200,278268,,,,,0
1069,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Fayence,Genes,1620,278268,,,,,0
1070,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Fayence,Venise,28675,278268,,,,,0
1071,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Fayence,Levant,18558,278268,,,,,0
1072,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Fayence,Nord,15956,278268,,,,,0
1073,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,36,Fayence,Portugal,19566,278268,,,,,0
1074,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,37,Fayence,Russie,1263,278268,,,,,0
1075,Jérémy Hervelin,IIHS-122C,National/Objet Général/IIHS - Amsterdam/1769.csv,Objet Général,1769,Exports,37,Fayence,Savoye,15143,278268,,,,,0
