Numéro des lignes,Data entry by,Source,Year,Export-Imports,Sheet,Marchandises,,Pays,,Leur Valeur,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),Leur Valeur (sub-total 3),Total,Remarks
626,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,31,Esprit ; de citron,,Italie,,4 219,23 829,,,198 479,
627,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,31,Esprit ; de citron,,Genes,,10 950,23 829,,,198 479,
628,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,31,Esprit ; de citron,,Savoye,,8 660,23 829,,,198 479,
629,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,31,Esprit ; de Vitriol,,Genes,,2 000,,,,198 479,
630,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,32,,,,,,,,,,Page 32 is same as 31
631,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,33,Essence,,Hollande,,1 000,,,,5 066,
632,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,33,Essence,,Genes,,1 411,,,,5 066,
633,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,33,Essence,,Savoye,,2 655,,,,5 066,
634,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,33,Estampes,,Allemagne,,4 550,,,,26 896,
635,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,33,Estampes,,Angleterre,,18 270,,,,26 896,
636,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,33,Estampes,,Espagne,,2 600,,,,26 896,
637,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,33,Estampes,,Flandre,,1 476,,,,26 896,
638,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,33,Esturgeons,,Flandre,,,,,,2 775,
639,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,33,Etaim ; en bloc,,Angleterre,,434 606,531 085,,,570 027,
640,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,33,Etaim ; en bloc,,Flandre,,12 390,531 085,,,570 027,
641,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,33,Etaim ; en bloc,,Hollande,,47 240,531 085,,,570 027,
642,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,33,Etaim ; en bloc,,Italie,,8 000,531 085,,,570 027,
643,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,33,Etaim ; en bloc,,Naples,,6 750,531 085,,,570 027,
644,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,33,Etaim ; en bloc,,Genes,,16 725,531 085,,,570 027,
645,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,33,Etaim ; en bloc,,Savoye,,4 350,531 085,,,570 027,
646,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,33,Etaim ; en bloc,,Suisse,,1 024,531 085,,,570 027,
647,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,33,Etaim ; des Indes,,Hollande,,37 057,,,,570 027,
648,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,33,Etaim ; ouvré,,Hollande,,1 885,,,,570 027,
649,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,34,Etoffe ; de soye ; diverses,,Espagne,,25 280,678 170,2 469 360,,2 521 632,
650,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,34,Etoffe ; de soye ; diverses,,Hollande,,11 330,678 170,2 469 360,,2 521 632,
651,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,34,Etoffe ; de soye ; diverses,,Italie,,69 440,678 170,2 469 360,,2 521 632,
652,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,34,Etoffe ; de soye ; diverses,,Naples,,85 640,678 170,2 469 360,,2 521 632,
653,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,34,Etoffe ; de soye ; diverses,,Genes,,149 000,678 170,2 469 360,,2 521 632,
654,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,34,Etoffe ; de soye ; diverses,,Levant,,77 800,678 170,2 469 360,,2 521 632,
655,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,34,Etoffe ; de soye ; diverses,,Savoye,,244 960,678 170,2 469 360,,2 521 632,
656,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,34,Etoffe ; de soye ; diverses,,Suède,,10 000,678 170,2 469 360,,2 521 632,
657,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,34,Etoffe ; de soye ; diverses,,Suisse,,4 720,678 170,2 469 360,,2 521 632,
658,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,34,Etoffe ; de soye ; bours,,Levant,,271 680,,2 469 360,,2 521 632,
659,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,34,Etoffe ; de soye ; crepe,,Italie,,6 405,,2 469 360,,2 521 632,
660,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,35,Etoffe ; de soye ; satin,,Levant,,73 230,,2 469 360,,2 521 632,
661,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,35,Etoffe ; de soye ; tafetas,,Hollande,,5 250,,2 469 360,,2 521 632,
662,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,35,Etoffe ; de soye ; velour,,Espagne,,52 000,1 388 125,2 469 360,,2 521 632,
663,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,35,Etoffe ; de soye ; velour,,Naples,,12 000,1 388 125,2 469 360,,2 521 632,
664,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,35,Etoffe ; de soye ; velour,,Genes,,1 319 325,1 388 125,2 469 360,,2 521 632,
665,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,35,Etoffe ; de soye ; velour,,Savoye,,4 800,1 388 125,2 469 360,,2 521 632,
666,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,35,Etoffe ; de soye ; voile,,Italie,,42 760,46 500,2 469 360,,2 521 632,
667,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,35,Etoffe ; de soye ; voile,,Savoye,,3 740,46 500,2 469 360,,2 521 632,
668,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,35,Etoffe ; meslées de soye ; mi soye,,Savoye,,3 160,27 496,,,2 521 632,
669,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,36,Etoffe ; meslées de soye ; ?,,Hollande,,24 336,27 496,,,2 521 632,
670,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,36,Etoffe ; de coton ; ?,,Hollande,,1 656,24 776,,,2 521 632,
671,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,36,Etoffe ; de coton ; ?,,Levant,,23 120,24 776,,,2 521 632,
672,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,37,Eventails,,Levant,,,,,,1 200,
673,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Farine,,Angleterre,,6 780,,,,52 837,
674,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Farine,,Flandre,,6 126,,,,52 837,
675,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Farine,,Italie,,2 400,,,,52 837,
676,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Farine,,Naples,,10 520,,,,52 837,
677,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Farine,,Levant,,27 011,,,,52 837,
678,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Faucilles,,Allemagne,,,,,,1 089,
679,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Faulx à faucher,,Nord,,82 591,,,,84 975,
680,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Faulx à faucher,,Savoye,,2 384,,,,84 975,
681,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Fayance,,Allemagne,,9 731,,,,15 035,
682,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Fayance,,Hollande,,5 304,,,,15 035,
683,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Fer ; en ancres,,Espagne,,6 981,25 620,,,2 368 471,
684,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Fer ; en ancres,,Hollande,,8 999,25 620,,,2 368 471,
685,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Fer ; en ancres,,Genes,,9 640,25 620,,,2 368 471,
686,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Fer ; en barres,,Allemagne,,317 834,1 775 422,,,2 368 471,
687,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Fer ; en barres,,Danemark,,283 355,1 775 422,,,2 368 471,
688,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Fer ; en barres,,Espagne,,22 271,1 775 422,,,2 368 471,
689,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Fer ; en barres,,Flandre,,902 008,1 775 422,,,2 368 471,
690,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Fer ; en barres,,Hollande,,16 831,1 775 422,,,2 368 471,
691,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Fer ; en barres,,Italie,,145 840,1 775 422,,,2 368 471,
692,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Fer ; en barres,,Genes,,23 988,1 775 422,,,2 368 471,
693,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Fer ; en barres,,Nord,,7 779,1 775 422,,,2 368 471,
694,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Fer ; en barres,,Russie,,47 033,1 775 422,,,2 368 471,
695,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Fer ; en barres,,Savoye,,7 000,1 775 422,,,2 368 471,
696,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,38,Fer ; en barres,,Suède,,1 483,1 775 422,,,2 368 471,
697,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en batterie,,Allemagne,,22 731,25 227,,,2 368 471,
698,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en batterie,,Hollande,,2 496,25 227,,,2 368 471,
699,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; battu,,Allemagne,,17 402,,,,2 368 471,
700,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; blanc,,Allemagne,,12 900,253 395,,,2 368 471,
701,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; blanc,,Flandre,,8 075,253 395,,,2 368 471,
702,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; blanc,,Hollande,,84 601,253 395,,,2 368 471,
703,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; blanc,,Nord,,142 143,253 395,,,2 368 471,
704,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; blanc,,Savoye,,1 020,253 395,,,2 368 471,
705,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; blanc,,Suède,,4 656,253 395,,,2 368 471,
706,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en casses,,Suisse,,2 890,,,,2 368 471,
707,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en cercles,,Hollande,,17 011,80 658,,,2 368 471,
708,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en cercles,,Italie,,2 000,80 658,,,2 368 471,
709,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en cercles,,Genes,,52 892,80 658,,,2 368 471,
710,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en cercles,,Nord,,8 755,80 658,,,2 368 471,
711,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; coulé,,Allemagne,,19 095,,,,2 368 471,
712,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en enclumes,,Allemagne,,3 000,4 176,,,2 368 471,
713,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en enclumes,,Hollande,,1 176,4 176,,,2 368 471,
714,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en ess?,,Hollande,,1 746,,,,2 368 471,
715,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en feuilles,,Hollande,,6 715,,,,2 368 471,
716,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en fleaux,,Hollande,,1 160,,,,2 368 471,
717,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; noir,,Allemagne,,7 618,24 093,,,2 368 471,
718,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; noir,,Flandre,,3 800,24 093,,,2 368 471,
719,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; noir,,Nord,,4 240,24 093,,,2 368 471,
720,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; noir,,Suisse,,8 435,24 093,,,2 368 471,
721,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; ouvré,,Hollande,,7 838,33 765,,,2 368 471,
722,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; ouvré,,Italie,,19 427,33 765,,,2 368 471,
723,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; ouvré,,Venise,,6 500,33 765,,,2 368 471,
724,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en plaques,,Hollande,,22 511,,,,2 368 471,
725,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en plats,,Hollande,,1 956,,,,2 368 471,
726,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en platines,,Allemagne,,32 074,,,,2 368 471,
727,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en poesles à frire,,Hollande,,20 213,,,,2 368 471,
728,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en poids,,Hollande,,1 735,,,,2 368 471,
729,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en sçies,,Genes,,1 032,,,,2 368 471,
730,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; spatté,,Allemagne,,1 215,,,,2 368 471,
731,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en taule,,Hollande,,12 415,13 490,,,2 368 471,
732,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,39,Fer ; en taule,,Nord,,1 075,13 490,,,2 368 471,
733,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fer ; vieux,,Hollande,,,1 081,,,2 368 471,No value for Hollande
734,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fer ; vieux,,Suisse,,,1 081,,,2 368 471,No value for Suisse
735,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fer ; ferrements,,Hollande,,1 800,,,,2 368 471,
736,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Ficelle,,Genes,,,,,,5 887,
737,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fil ; à coudre ; blanc,,Flandre,,32 934,58 282,382 074,,1 250 061,
738,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fil ; à coudre ; blanc,,Hollande,,22 268,58 282,382 074,,1 250 061,
739,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fil ; à coudre ; blanc,,Genes,,3 080,58 282,382 074,,1 250 061,
740,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fil ; à coudre ; de couleur,,Flandre,,81 835,,382 074,,1 250 061,
741,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fil ; à coudre ; épinal,,Flandre,,241 957,,382 074,,1 250 061,
742,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fil ; de chanvre,,Allemagne,,14 716,18 601,,,1 250 061,
743,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fil ; de chanvre,,Savoye,,3 885,18 601,,,1 250 061,
744,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fil ; de chevrette,,Allemagne,,4 905,,,,1 250 061,
745,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fil ; de chevre,,Italie,,1 221,687 750,,,1 250 061,
746,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fil ; de chevre,,Levant,,683 811,687 750,,,1 250 061,
747,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fil ; de chevre,,Nord,,2 718,687 750,,,1 250 061,
748,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fil ; cru,,Flandre,,1 693,,,,1 250 061,
749,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fil ; à dentelle,,Flandre,,4 040,29 075,,,1 250 061,
750,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fil ; à dentelle,,Hollande,,25 035,29 075,,,1 250 061,
751,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fil ; d'étoupe,,Allemagne,,13 227,,,,1 250 061,
752,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fil ; de lin ; bis blanc,,Flandre,,16 750,,112 736,,1 250 061,
753,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fil ; de lin ; blanc,,Allemagne,,44 206,,112 736,,1 250 061,
754,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fil ; de lin ; retord,,Allemagne,,43 005,51 780,112 736,,1 250 061,
755,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,40,Fil ; de lin ; retord,,Flandre,,8 775,51 780,112 736,,1 250 061,
756,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Fil ; de fer,,Allemagne,,35 305,284 351,,,979 588,
757,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Fil ; de fer,,Flandre,,7 184,284 351,,,979 588,
758,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Fil ; de fer,,Hollande,,164 098,284 351,,,979 588,
759,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Fil ; de fer,,Nord,,2 187,284 351,,,979 588,
760,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Fil ; de fer,,Suisse,,75 577,284 351,,,979 588,
761,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Fil ; de léton,,Hollande,,64 195,695 237,,,979 588,
762,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Fil ; de léton,,Nord,,58 888,695 237,,,979 588,
763,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Fil ; de léton,,Suède,,568 834,695 237,,,979 588,
764,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Fil ; de léton,,Suisse,,3 320,695 237,,,979 588,
765,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Filets ; d'espars,,Espagne,,17 890,,,,40 260,
766,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Filets ; de patines,,Espagne,,2 650,,,,40 260,
767,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Filets ; à sardinaux,,Italie,,1 080,19 720,,,40 260,
768,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Filets ; à sardinaux,,Genes,,18 640,19 720,,,40 260,
769,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Filozelle,,Italie,,10 800,,,,1 167 766,
770,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Filozelle,,Genes,,12 600,,,,1 167 766,
771,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Filozelle,,Savoye,,8 000,,,,1 167 766,
772,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Filozelle,,Suisse,,1 136 366,,,,1 167 766,
773,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Flambeaux,,Naples,,,,,,9 058,
774,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Fleurs ; artifficielles,,Italie,,21 000,86 900,,,88 563,
775,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Fleurs ; artifficielles,,Naples,,4 000,86 900,,,88 563,
776,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Fleurs ; artifficielles,,Genes,,40 150,86 900,,,88 563,
777,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Fleurs ; artifficielles,,Savoye,,21 750,86 900,,,88 563,
778,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Fleurs ; de d?,,Levant,,1 663,,,,88 563,
779,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Foin,,Allemagne,,10 272,,,,11 922,
780,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Foin,,Hollande,,1 650,,,,11 922,
781,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Folicule,,Espagne,,2 300,,,,169 918,
782,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Folicule,,Italie,,96 408,,,,169 918,
783,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Folicule,,Genes,,14 400,,,,169 918,
784,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,41,Folicule,,Levant,,56 810,,,,169 918,
785,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fourures ; de soye,,Genes,,3 040,,,,14 297,
786,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fourures ; de soye,,Levant,,11 257,,,,14 297,
787,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fromage ; commun,,Allemagne,,10 354,159 298,,,1 759 147,
788,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fromage ; commun,,Espagne,,3 822,159 298,,,1 759 147,
789,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fromage ; commun,,Italie,,4 253,159 298,,,1 759 147,
790,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fromage ; commun,,Naples,,2 787,159 298,,,1 759 147,
791,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fromage ; commun,,Genes,,14 085,159 298,,,1 759 147,
792,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fromage ; commun,,Nord,,1 427,159 298,,,1 759 147,
793,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fromage ; commun,,Savoye,,122 570,159 298,,,1 759 147,
794,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fromage ; de Gruyere,,Suisse,,586 332,,,,1 759 147,
795,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fromage ; d'hollande,,Hollande,,1 013 517,,,,1 759 147,
796,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fruit ; cru,,Genes,,8 755,10 079,,,910 985,
797,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fruit ; cru,,Savoye,,1 324,10 079,,,910 985,
798,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fruit ; sec,,Espagne,,220 609,900 906,,,910 985,
799,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fruit ; sec,,Flandre,,7 096,900 906,,,910 985,
800,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fruit ; sec,,Hollande,,1 955,900 906,,,910 985,
801,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fruit ; sec,,Italie,,27 210,900 906,,,910 985,
802,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fruit ; sec,,Naples,,304 421,900 906,,,910 985,
803,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fruit ; sec,,Genes,,14 774,900 906,,,910 985,
804,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fruit ; sec,,Levant,,283 791,900 906,,,910 985,
805,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fruit ; sec,,Nord,,1 062,900 906,,,910 985,
806,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fruit ; sec,,Portugal,,38 881,900 906,,,910 985,
807,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fruit ; sec,,Savoye,,1 107,900 906,,,910 985,
808,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Futailles,,Italie,,3 168,,,,7 139,
809,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Futailles,,Nord,,3 971,,,,7 139,
810,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Fuzeaux,,Allemagne,,,,,,3 239,
811,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,42,Galbanum,,Levant,,,,,,3 990,
812,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,43,Galles,,Hollande,,3 112,,,,467 971,
813,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,43,Galles,,Italie,,16 894,,,,467 971,
814,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,43,Galles,,Naples,,20 893,,,,467 971,
815,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,43,Galles,,Genes,,2 200,,,,467 971,
816,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,43,Galles,,Levant,,401 612,,,,467 971,
817,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,43,Galles,,Savoye,,23 260,,,,467 971,
818,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,43,Galons ; dorure ; d'or,,Angleterre,,,,,,2 660,
819,Annick Davis,122-A-Bruyard-IIHS Amsterdam,1767,Imports,43,Gans ; communs,,Allemagne,,1 435,,,,7 236,
