Numéro de ligne,Data entry by,Source,Year,Export-Import,Sheet,Marchandises,,,,,Pays,,Quantité,,Leur valeur,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),Leur Valeur (sub-total 3),Total,Remarks,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; à l'estimation,,,,,Espagne,,,,50 082,658 407,,,683 607,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; à l'estimation,,,,,Flandre,,,,54 357,658 407,,,683 607,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; à l'estimation,,,,,Geneve,,,,21 853,658 407,,,683 607,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; à l'estimation,,,,,Hollande,,,,157 631,658 407,,,683 607,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; à l'estimation,,,,,Italie,,,,25 953,658 407,,,683 607,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; à l'estimation,,,,,Naples,,,,11 596,658 407,,,683 607,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; à l'estimation,,,,,Genes,,,,30 028,658 407,,,683 607,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; à l'estimation,,,,,Venise,,,,6 320,658 407,,,683 607,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; à l'estimation,,,,,Levant,,,,18 054,658 407,,,683 607,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; à l'estimation,,,,,Nord,,,,24 964,658 407,,,683 607,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; à l'estimation,,,,,Portugal,,,,7 153,658 407,,,683 607,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; à l'estimation,,,,,Russie,,,,5 541,658 407,,,683 607,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; à l'estimation,,,,,Savoye,,,,42 899,658 407,,,683 607,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; à l'estimation,,,,,Suede,,,,8 302,658 407,,,683 607,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; à l'estimation,,,,,Suisse,,,,21 413,658 407,,,683 607,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Marchand ; à l'estimation,,,,,Isles,,,,5 998,658 407,,,683 607,,
780,Fatima zahra,IIHS-122G,1774,Imports,49,Mastic,,,,,Levant,,2 984,,8 952,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Mats divers,,,,,Danemark,,1 486,,49 050,,,,469 630,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Mats divers,,,,,Hollande,,1 215,,115 815,,,,469 630,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Mats divers,,,,,Nord,,710,,32 175,,,,469 630,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Mats divers,,,,,Russie,,1 382,,260 170,,,,469 630,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Mats divers,,,,,Suede,,414,,12 420,,,,469 630,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Mercerie,,,,,Allemagne,,254 436,,1 007 266,,,,2 154 388,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Mercerie,,,,,Angleterre,,1 200,,4 700,,,,2 154 388,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Mercerie,,,,,Espagne,,22 455,,49 795,,,,2 154 388,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Mercerie,,,,,Flandre,,71 762,,179 404,,,,2 154 388,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Mercerie,,,,,Geneve,,2 666,,9 331,,,,2 154 388,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Mercerie,,,,,Hollande,,144 249,,311 681,,,,2 154 388,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Mercerie,,,,,Italie,,13 034,,45 462,,,,2 154 388,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Mercerie,,,,,Naples,,1 500,,5 250,,,,2 154 388,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Mercerie,,,,,Genes,,13 418,,46 963,,,,2 154 388,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Mercerie,,,,,Nord,,196 994,,385 540,,,,2 154 388,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Mercerie,,,,,Savoye,,"23 669,50",,76 288,,,,2 154 388,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Mercerie,,,,,Suisse,,"9 319,50",,32 708,,,,2 154 388,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Meriers,,,,,Danemark,,11 846,,35 538,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Meubles,,,,,Allemagne,,,,7 663,,,,18 394,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Meubles,,,,,Flandre,,,,10 731,,,,18 394,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Meules ; à éguiser,,,,,Angleterre,,2 560,,69 008,84 671,,,89 081,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Meules ; à éguiser,,,,,Espagne,,4 874,,8 433,84 671,,,89 081,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Meules ; à éguiser,,,,,Hollande,,227,,7 230,84 671,,,89 081,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Meules ; a favre,,,,,Espagne,,282,,1 410,,,,89 081,,
780,Fatima zahra,IIHS-122G,1774,Imports,50,Meules ; à moulin,,,,,Allemagne,,20,,3 000,,,,89 081,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Millet gros,,,,,Espagne,,214 200,,21 420,,,,149 608,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Millet gros,,,,,Italie,,132,,1 320,,,,149 608,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Millet gros,,,,,Naples,,2 562,,25 620,,,,149 608,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Millet gros,,,,,Venise,,7 787,,77 870,,,,149 608,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Millet gros,,,,,Levant,,467 560,,23 378,,,,149 608,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Mine ; de fer,,,,,Espagne,,750 000,,75 000,,,,174 537,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Mine ; de plomb,,,,,Allemagne,,17 320,,3 655,99 537,,,174 537,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Mine ; de plomb,,,,,Angleterre,,7 900,,1 422,99 537,,,174 537,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Mine ; de plomb,,,,,Flandre,,377 427,,75 485,99 537,,,174 537,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Mine ; de plomb,,,,,Hollande,,86 735,,18 975,99 537,,,174 537,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Mirche,,,,,Indes,,1 300,,3 900,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Mongistere,,,,,Indes,,11 770,,7 062,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Mortiers de marbre,,,,,Genes,,2 474,,3 711,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Morue ; seche,,,,,Danemark,,3 678,,165 510,3 237 142,,,3 544 746,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Morue ; seche,,,,,Espagne,,5 950,,1 487,3 237 142,,,3 544 746,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Morue ; seche,,,,,Italie,,14 850,,3 712,3 237 142,,,3 544 746,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Morue ; seche,,,,,Isles,,14 849 165,,3 066 433,3 237 142,,,3 544 746,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Morue ; verte,,,,,Flandre,,9 780,,3 685,259 164,,,3 544 746,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Morue ; verte,,,,,Isles,,1 277 395,,255 479,259 164,,,3 544 746,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Morue ; testes,,,,,Isles,,4 844,,48 440,,,,3 544 746,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Mouchoirs ; de coton,,,,,Levant,,1 250,,15 000,16 440,,,679 763,,
780,Fatima zahra,IIHS-122G,1774,Imports,51,Mouchoirs ; de coton,,,,,Savoye,,144,,1 440,16 440,,,679 763,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Mouchoirs ; de fil et coton,,,,,Italie,,8 000,,72 000,,,,679 763,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Mouchoirs ; des Indes,,,,,Indes,,14 226,,341 424,,,,679 763,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Mouchoirs ; de Ramat,,,,,Hollande,,860,,1 315,,,,679 763,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Mouchoirs ; de soye,,,,,Espagne,,8 878,,248 584,,,,679 763,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Moulins à caffé,,,,,Hollande,,3 582,,890,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Mousseline,,,,,Levant,,41,,1 640,,,,6 039 650,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Mousseline,,,,,Indes,,67 089,,6 038 010,,,,6 039 650,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Moutons,,,,,Allemagne,,16 308,,129 670,,,,305 569,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Moutons,,,,,Espagne,,160,,1 280,,,,305 569,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Moutons,,,,,Flandre,,4 343,,72 032,,,,305 569,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Moutons,,,,,Geneve,,661,,4 627,,,,305 569,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Moutons,,,,,Savoye,,13 591,,96 902,,,,305 569,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Moutons,,,,,Suisse,,194,,1 058,,,,305 569,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Mules et mulets,,,,,Espagne,,7,,1 400,,,,67 960,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Mules et mulets,,,,,Savoye,,832,,66 560,,,,67 960,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Muscades,,,,,Hollande,,14 601,,136 000,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Nacres de perles,,,,,Flandre,,,,500,,,,150 753,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Nacres de perles,,,,,Hollande,,3 410,,2 046,,,,150 753,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Nacres de perles,,,,,Indes,,98 805,,148 207,,,,150 753,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Nattes,,,,,Hollande,,872,,8 720,,,,21 025,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Nattes,,,,,Nord,,10 930,,6 075,,,,21 025,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Nattes,,,,,Russie,,623,,6 230,,,,21 025,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Noir ; de fumée,,,,,Allemagne,,15 433,,3 125,4 690,,,8 716,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Noir ; de fumée,,,,,Nord,,8 730,,1 565,4 690,,,8 716,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Noir ; d'yvoire,,,,,Nord,,2 784,,4 026,,,,8 716,,
780,Fatima zahra,IIHS-122G,1774,Imports,52,Ocre,,,,,Hollande,,20 445,,1 702,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,53,Oignons de fleurs,,,,,Flandre,,,,2 311,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,53,Olives,,,,,Espagne,,13 460,,7 726,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,53,Opium,,,,,Hollande,,500,,4 500,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,53,Or et argent ; faux,,,,,Allemagne,,14 521,,73 235,91 550,,,91 550,,
780,Fatima zahra,IIHS-122G,1774,Imports,53,Or et argent ; faux,,,,,Flandre,,2 035,,18 315,91 550,,,91 550,,
780,Fatima zahra,IIHS-122G,1774,Imports,53,Orge ; en grains,,,,,Angleterre,,120 000,,6 000,208 742,,,211 872,,
780,Fatima zahra,IIHS-122G,1774,Imports,53,Orge ; en grains,,,,,Hollande,,168 303,,10 098,208 742,,,211 872,,
780,Fatima zahra,IIHS-122G,1774,Imports,53,Orge ; en grains,,,,,Naples,,1 625,,19 500,208 742,,,211 872,,
780,Fatima zahra,IIHS-122G,1774,Imports,53,Orge ; en grains,,,,,Venise,,860,,18 920,208 742,,,211 872,,
780,Fatima zahra,IIHS-122G,1774,Imports,53,Orge ; en grains,,,,,Levant,,2 829 320,,141 466,208 742,,,211 872,,
780,Fatima zahra,IIHS-122G,1774,Imports,53,Orge ; en grains,,,,,Nord,,247 840,,12 758,208 742,,,211 872,,
780,Fatima zahra,IIHS-122G,1774,Imports,53,Orge ; mondée,,,,,Hollande,,7 070,,2 120,,,,211 872,,
780,Fatima zahra,IIHS-122G,1774,Imports,53,Orge ; perlée,,,,,Hollande,,2 021,,1 010,,,,211 872,,
780,Fatima zahra,IIHS-122G,1774,Imports,53,Orpiment,,,,,Levant,,2 110,,1 260,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,53,Orpin,,,,,Hollande,,6 367,,4 775,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,53,Paille,,,,,Italie,,2 400,,4 800,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,53,Pains ; d'epice,,,,,Angleterre,,2 098,,1 049,,,,8 829,,
780,Fatima zahra,IIHS-122G,1774,Imports,53,Pains ; d'epice,,,,,Flandre,,10 365,,7 780,,,,8 829,,
780,Fatima zahra,IIHS-122G,1774,Imports,53,Palmes en feuilles,,,,,Espagne,,40 149,,10 185,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,55,Papier ; blanc,,,,,Allemagne,,45 583,,18 476,325 644,,,369 888,,
780,Fatima zahra,IIHS-122G,1774,Imports,55,Papier ; blanc,,,,,Espagne,,336,,2 016,325 644,,,369 888,,
780,Fatima zahra,IIHS-122G,1774,Imports,55,Papier ; blanc,,,,,Hollande,,160 152,,240 230,325 644,,,369 888,,
780,Fatima zahra,IIHS-122G,1774,Imports,55,Papier ; blanc,,,,,Italie,,4 080,,24 480,325 644,,,369 888,,
780,Fatima zahra,IIHS-122G,1774,Imports,55,Papier ; blanc,,,,,Naples,,9 542,,3 339,325 644,,,369 888,,
780,Fatima zahra,IIHS-122G,1774,Imports,55,Papier ; blanc,,,,,Genes,,3 231,,19 428,325 644,,,369 888,,
780,Fatima zahra,IIHS-122G,1774,Imports,55,Papier ; blanc,,,,,Savoye,,176 750,,17 675,325 644,,,369 888,,
780,Fatima zahra,IIHS-122G,1774,Imports,55,Papier ; bleu,,,,,Hollande,,8 739,,13 428,,,,369 888,,
780,Fatima zahra,IIHS-122G,1774,Imports,55,Papier ; doré,,,,,Allemagne,,2 313,,1 387,,,,369 888,,
780,Fatima zahra,IIHS-122G,1774,Imports,55,Papier ; d'estrasse,,,,,Italie,,7 257,,1 814,,,,369 888,,
780,Fatima zahra,IIHS-122G,1774,Imports,55,Papier ; d'eventails,,,,,Flandre,,958,,2 874,,,,369 888,,
780,Fatima zahra,IIHS-122G,1774,Imports,55,Papier ; gris,,,,,Allemagne,,86 800,,21 700,22 836,,,369 888,,
780,Fatima zahra,IIHS-122G,1774,Imports,55,Papier ; gris,,,,,Hollande,,3 965,,1 136,22 836,,,369 888,,
780,Fatima zahra,IIHS-122G,1774,Imports,55,Papier ; à sucre,,,,,Hollande,,5 444,,1 905,,,,369 888,,
780,Fatima zahra,IIHS-122G,1774,Imports,55,Parapluyes,,,,,Genes,,95,,4 750,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,55,Parasols,,,,,Genes,,64,,11 520,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,55,Pate d'amande,,,,,Genes,,32 232,,17 616,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; d'agneaux,,,,,Espagne,,7 230,,43 497,46 977,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; d'agneaux,,,,,Naples,,11 600,,3 480,46 977,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de castor,,,,,Espagne,,8 800,,70 400,97 983,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de castor,,,,,Flandre,,2 273,,11 365,97 983,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de castor,,,,,Hollande,,340,,1 700,97 983,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de castor,,,,,Isles,,3 158,,14 518,97 983,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de cerf,,,,,Espagne,,57 165,,251 311,281 731,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de cerf,,,,,Flandre,,6 084,,30 420,281 731,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de chagrin,,,,,Espagne,,1 150,,4 600,,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de chamois ,,,,,Espagne,,"3 048,50",,12 194,,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de chevre ; aprestées ,,,,,Espagne,,42 159,,62 700,65 811,166 905,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de chevre ; aprestées ,,,,,Isles,,1 037,,3 111,65 811,166 905,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de chevre ; en poil,,,,,Italie,,430,,6 450,101 094,166 905,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de chevre ; en poil,,,,,Naples,,965,,14 475,101 094,166 905,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de chevre ; en poil,,,,,Genes,,986,,14 892,101 094,166 905,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de chevre ; en poil,,,,,Levant,,4 410,,5 295,101 094,166 905,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de chevre ; en poil,,,,,Nord,,11 420,,13 712,101 094,166 905,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de chevre ; en poil,,,,,Savoye,,85 940,,42 970,101 094,166 905,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de chevre ; en poil,,,,,Suisse ,,150,,3 300,101 094,166 905,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de chevreuil,,,,,Isles,,10 690,,1 069,,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de chien de mer,,,,,Espagne,,60,,1 080,,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de cignes,,,,,Flandre,,,,1 000,,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; d'eventails,,,,,Hollande,,,,1 590,,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; d'hermine,,,,,Allemagne,,330,,3 300,,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de lievre,,,,,Allemagne,,9 882,,22 967,348 122,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de lievre,,,,,Espagne,,4 370,,6 555,348 122,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de lievre,,,,,Hollande,,5 405,,8 122,348 122,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de lievre,,,,,Italie,,73 832,,110 748,348 122,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de lievre,,,,,Naples,,37 671,,56 506,348 122,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de lievre,,,,,Genes,,3 250,,5 875,348 122,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de lievre,,,,,Venise,,6 160,,15 400,348 122,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de lievre,,,,,Levant,,29 037,,72 592,348 122,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de lievre,,,,,Nord,,5 518,,13 795,348 122,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de lievre,,,,,Russie,,10 944,,27 612,348 122,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de lievre,,,,,Savoye,,3 180,,7 950,348 122,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de la louisianne,,,,,Isles,,496,,1 984,,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de loup ; de bois,,,,,Allemagne,,2 007,,10 035,17 461,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de loup ; cervier,,,,,Allemagne,,180,,3 240,4 440,17 461,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de loup ; cervier,,,,,Flandre,,10,,1 200,4 440,17 461,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de loup ; marin,,,,,Hollande,,"103,33",,1 854,2 986,17 461,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,56,Peaux ; de loup ; marin,,,,,Nord,,"75,50",,1 132,2 986,17 461,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; de maraquin,,,,,Levant,,7 401,,7 401,10 857,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; de maraquin,,,,,Portugal,,,,2 394,10 857,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; de maraquin,,,,,Savoye,,850,,1 062,10 857,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; de martre,,,,,Nord,,12,,1 260,,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; de mouton ; en laine,,,,,Angleterre,,500,,1 500,10088,11 576,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; de mouton ; en laine,,,,,Espagne,,8 588,,8 588,10088,11 576,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; de mouton ; tannées,,,,,Savoye,,1 000,,1 488,11 576,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; d'origneaux,,,,,Espagne,,480,,8 640,,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; d'ours,,,,,Flandre,,2 262,,22 620,67 760,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; d'ours,,,,,Hollande,,4 514,,45 140,67 760,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; gueires de martre,,,,,Allemagne,,775,,3 100,,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; de rousselle,,,,,Espagne,,5 184,,2 592,,,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; de veau ; en poil,,,,,Espagne,,5 000,,5 000,91 744,91 744,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; de veau ; en poil,,,,,Hollande,,14 132,,14 132,91 744,91 744,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; de veau ; en poil,,,,,Savoye,,70 412,,70 412,91 744,91 744,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; de veau ; en poil,,,,,Suisse ,,2 000,,2 200,91 744,91 744,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; petterie ; aprestée,,,,,Allemagne,,4 944,,19 776,88 708,109 549,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; petterie ; aprestée,,,,,Flandre,,2 967,,6 455,88 708,109 549,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; petterie ; aprestée,,,,,Hollande,,868,,7 016,88 708,109 549,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; petterie ; aprestée,,,,,Italie,,1 840,,18 400,88 708,109 549,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,57,Peaux ; petterie ; aprestée,,,,,Russie,,"8 530,50",,17 061,88 708,109 549,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Peaux ; petterie ; aprestée,,,,,Savoye,,2 000,,20 000,88 708,109 549,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Peaux ; petterie ; crue,,,,,Allemagne,,5 077,,7 699,20 841,109 549,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Peaux ; petterie ; crue,,,,,Espagne,,1 167,,3 501,20 841,109 549,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Peaux ; petterie ; crue,,,,,Flandre,,5 724,,7 508,20 841,109 549,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Peaux ; petterie ; crue,,,,,Savoye,,4 266,,2 133,20 841,109 549,,1 293 074,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Peignes ; à tisserand,,,,,Allemagne,,529,,3 174,,,,3 174,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Pelles de bois,,,,,Allemagne,,42 349,,8 469,,,,,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Piastres,,,,,Espagne,,,,508 156,,,,525 156,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Piastres,,,,,Flandre,,,,17 000,,,,525 156,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Pierres ; d'agathe,,,,,Allemagne,,,,1 344,,,,95 174,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Pierres ; à batir,,,,,Allemagne,,"1 409,50",,14 096,28 856,,,95 174,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Pierres ; à batir,,,,,Geneve,,369,,14 760,28 856,,,95 174,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Pierres ; bleues,,,,,Allemagne,,362,,1 086,,,,95 174,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Pierres ; codes,,,,,Hollande,,27 600,,2 760,12 832,,,95 174,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Pierres ; codes,,,,,Genes,,55 150,,5 515,12 832,,,95 174,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Pierres ; codes,,,,,Venise,,45 570,,4 557,12 832,,,95 174,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Pierres ; de composition,,,,,Suisse ,,185,,2 775,,,,95 174,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Pierres ; éclatentes,,,,,Suisse ,,"368,50",,9 256,,,,95 174,,
780,Fatima zahra,IIHS-122G,1774,Imports,58,Pierres ; à éguiser,,,,,Allemagne,,6 267,,1 253,4 707,,,95 174,,
