Data entry by,Source,Year,Sheet,Marchandises,Pays,Quantité,Leur valeur,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),Total,Remarks
Saadia Mai,122E,1771,82,Suif,Espagne,6 300,2 835,,,4 756 819,
Saadia Mai,122E,1771,82,Suif,Flandre,28 825,14 262,,,4 756 819,
Saadia Mai,122E,1771,82,Suif,Hollande,568 676,238 825,,,4 756 819,
Saadia Mai,122E,1771,82,Suif,Italie,544 736,136 266,,,4 756 819,
Saadia Mai,122E,1771,82,Suif,Naples,7 770,1 942,,,4 756 819,
Saadia Mai,122E,1771,82,Suif,Genes,7 800,2 340,,,4 756 819,
Saadia Mai,122E,1771,82,Suif,Venise,192 800,48 200,,,4 756 819,
Saadia Mai,122E,1771,82,Suif,Levant,77 550,19 387,,,4 756 819,
Saadia Mai,122E,1771,82,Suif,Nord,95 450,44 381,,,4 756 819,
Saadia Mai,122E,1771,82,Suif,Russie,1 701 730,652 116,,,4 756 819,
Saadia Mai,122E,1771,82,Suif,Savoye,79 540,19 885,,,4 756 819,
Saadia Mai,122E,1771,82,Suif,Suede,6 180,3 090,,,4 756 819,
Saadia Mai,122E,1771,82,Sumac,Espagne,55 520,8 086,,,37 992,
Saadia Mai,122E,1771,82,Sumac,Italie,102 000,8 160,,,37 992,
Saadia Mai,122E,1771,82,Sumac,Naples,31 200,2 496,,,37 992,
Saadia Mai,122E,1771,82,Sumac,Genes,75 000,6 000,,,37 992,
Saadia Mai,122E,1771,82,Sumac,Portugal,132 500,13 250,,,37 992,
Saadia Mai,122E,1771,82,Tabac; en carottes,Hollande,75 077,75 716,,,5 166 486,
Saadia Mai,122E,1771,82,Tabac; fabriqué,Italie,3 605,9 012,,,5 166 486,
Saadia Mai,122E,1771,83,Tabac; en feuilles,Angleterre,10 994 190,4 931 790,5 074 718,,5 166 486,
Saadia Mai,122E,1771,83,Tabac; en feuilles,Hollande,497 135,124 343,5 074 718,,5 166 486,
Saadia Mai,122E,1771,83,Tabac; en feuilles,Levant,74 340,18 585,5 074 718,,5 166 486,
Saadia Mai,122E,1771,83,Tabac; en poudre,Hollande,1 760,7 040,,,5 166 486,
Saadia Mai,122E,1771,83,Tabatieres,Allemagne,232,1 160,,,,
Saadia Mai,122E,1771,83,Tables de marbre,Italie,274,4 110,,,24 980,
Saadia Mai,122E,1771,83,Tables de marbre,Naples,170,2 550,,,24 980,
Saadia Mai,122E,1771,83,Tables de marbre,Genes,553,11 060,,,24 980,
Saadia Mai,122E,1771,83,Tables de marbre,Savoye,363,7 260,,,24 980,
Saadia Mai,122E,1771,83,Tableaux,Allemagne,420,4 200,,,41 272,
Saadia Mai,122E,1771,83,Tableaux,Espagne,333,1 665,,,41 272,
Saadia Mai,122E,1771,83,Tableaux,Flandre,202,4 040,,,41 272,
Saadia Mai,122E,1771,83,Tableaux,Naples,3 557,21 345,,,41 272,
Saadia Mai,122E,1771,83,Tableaux,Genes,1 718,5 154,,,41 272,
Saadia Mai,122E,1771,83,Tableaux,Venise,30,1 800,,,41 272,
Saadia Mai,122E,1771,83,Tableaux,Portugal,70,1 400,,,41 272,
Saadia Mai,122E,1771,83,Tableaux,Savoye,556,1 668,,,41 272,
Saadia Mai,122E,1771,83,Tamarin,Levant,10 910,6 546,,,,
Saadia Mai,122E,1771,83,Tapis,Allemagne,,2 154,,,5 146,
Saadia Mai,122E,1771,83,Tapis,Hollande,4,1 200,,,5 146,
Saadia Mai,122E,1771,83,Tapis,Levant,224,1 792,,,5 146,
Saadia Mai,122E,1771,83,Tapisserie; de flandre,Allemagne,150,1 200,,,5 300,
Saadia Mai,122E,1771,83,Tapisserie; de laine,Allemagne,410,4 100,,,5 300,
Saadia Mai,122E,1771,84,Tartre,Allemagne,,20 652,,,42 126,
Saadia Mai,122E,1771,84,Tartre,Italie,8 054,2 013,,,42 126,
Saadia Mai,122E,1771,84,Tartre,Naples,43 600,10 464,,,42 126,
Saadia Mai,122E,1771,84,Tartre,Genes,30 940,7 425,,,42 126,
Saadia Mai,122E,1771,84,Tartre,Savoye,8 200,1 572,,,42 126,
Saadia Mai,122E,1771,84,Terebenthine,Hollande,4 696,1 100,,,74 768,
Saadia Mai,122E,1771,84,Terebenthine,Suisse,,73 668,,,74 768,
Saadia Mai,122E,1771,84,Terre; noire,Savoye,3 050,1 525,,,43 877,
Saadia Mai,122E,1771,84,Terre; de porcelaine,Italie,641 200,30 280,42 352,,43 877,
Saadia Mai,122E,1771,84,Terre; de porcelaine,Naples,90 000,10 800,42 352,,43 877,
Saadia Mai,122E,1771,84,Terre; de porcelaine,Savoye,10 600,1 272,42 352,,43 877,
Saadia Mai,122E,1771,84,Thé,Hollande,3 577,10 045,,,7 274 545,
Saadia Mai,122E,1771,84,Thé,Indes,14 527,7 264 500,,,7 274 545,
Saadia Mai,122E,1771,84,Theriaque,Allemagne,420,1 680,,,,
Saadia Mai,122E,1771,84,Thon; mariné,Italie,2 100,2 100,291 056,,304 558,
Saadia Mai,122E,1771,84,Thon; mariné,Naples,5 600,4 200,291 056,,304 558,
Saadia Mai,122E,1771,84,Thon; mariné,Genes,90 256,90 256,291 056,,304 558,
Saadia Mai,122E,1771,84,Thon; mariné,Savoye,194 500,194 500,291 056,,304 558,
Saadia Mai,122E,1771,84,Thon; salé,Genes,12 260,6 130,13 502,,304 558,
Saadia Mai,122E,1771,84,Thon; salé,Savoye,24 575,7 372,13 502,,304 558,
Saadia Mai,122E,1771,84,Toile; bazin,Flandre,2 192,26 395,168 405,,10 085 756,
Saadia Mai,122E,1771,84,Toile; bazin,Hollande,4 536,77 348,168 405,,10 085 756,
Saadia Mai,122E,1771,84,Toile; bazin,Naples,550,3 300,168 405,,10 085 756,
Saadia Mai,122E,1771,84,Toile; bazin,Levant,200,1 200,168 405,,10 085 756,
Saadia Mai,122E,1771,84,Toile; bazin,Nord,3 247,48 732,168 405,,10 085 756,
Saadia Mai,122E,1771,84,Toile; bazin,Savoye,1 905,11 430,168 405,,10 085 756,
Saadia Mai,122E,1771,84,Toile; bougran,Flandre,481,1 443,,,10 085 756,
Saadia Mai,122E,1771,85,Toile; canneva,Hollande,5 400,2 700,,,10 085 756,
Saadia Mai,122E,1771,85,Toile; à carreaux,Hollande,918,32 130,,,10 085 756,
Saadia Mai,122E,1771,85,Toile; de chanvre,Allemagne,4 419,7 647,,,10 085 756,
Saadia Mai,122E,1771,86,Toile; commune,Flandre,743 399,2 973 596,,,10 085 756,
Saadia Mai,122E,1771,86,Toile; de coton,Hollande,980,2 940,14 466,,10 085 756,
Saadia Mai,122E,1771,86,Toile; de coton,Nord,339,11 526,14 466,,10 085 756,
Saadia Mai,122E,1771,86,Toile; coutil,Allemagne,7 270,10 905,189 287,,10 085 756,
Saadia Mai,122E,1771,86,Toile; coutil,Flandre,2 229,178 382,189 287,,10 085 756,
Saadia Mai,122E,1771,86,Toile; crée,Nord,488,24 400,,,10 085 756,
Saadia Mai,122E,1771,86,Toile; de crin,Genes,910,4 550,,,10 085 756,
Saadia Mai,122E,1771,86,Toile; crüe,Flandre,308,10 780,59 200,,10 085 756,
Saadia Mai,122E,1771,86,Toile; crüe,Nord,1 614,48 420,59 200,,10 085 756,
Saadia Mai,122E,1771,86,Toile; d'emballage,Espagne,3 900,3 900,227 867,,10 085 756,
Saadia Mai,122E,1771,86,Toile; d'emballage,Hollande,206 163,206 102,227 867,,10 085 756,
Saadia Mai,122E,1771,86,Toile; d'emballage,Italie,3 495,3 495,227 867,,10 085 756,
Saadia Mai,122E,1771,86,Toile; d'emballage,Genes,1 145,1 145,227 867,,10 085 756,
Saadia Mai,122E,1771,86,Toile; d'emballage,Levant,4 320,4 320,227 867,,10 085 756,
Saadia Mai,122E,1771,86,Toile; d'emballage,Nord,465,5 580,227 867,,10 085 756,
Saadia Mai,122E,1771,86,Toile; d'emballage,Savoye,3 325,3 325,227 867,,10 085 756,
Saadia Mai,122E,1771,87,Toile; fine et commune,Flandre,1 509,9 054,,,10 085 756,
Saadia Mai,122E,1771,87,Toile; grasse,Flandre,399 510,599 265,,,10 085 756,
Saadia Mai,122E,1771,87,Toile; des Indes,Hollande,21 821,485 262,2 444 319,,10 085 756,
Saadia Mai,122E,1771,87,Toile; des Indes,Genes,1 500,54 000,2 444 319,,10 085 756,
Saadia Mai,122E,1771,87,Toile; des Indes,Suede,264,9 504,2 444 319,,10 085 756,
Saadia Mai,122E,1771,87,Toile; des Indes,Indes,50 399,1 828 548,2 444 319,,10 085 756,
Saadia Mai,122E,1771,87,Toile; des Indes,Nord,13 401,67 005,2 444 319,,10 085 756,
Saadia Mai,122E,1771,87,Toile; de Levant,Levant,258 422,2 108 417,,,10 085 756,
Saadia Mai,122E,1771,87,Toile; de lin; blanche,Espagne,1 190,5 950,295 330,301 978,10 085 756,
Saadia Mai,122E,1771,87,Toile; de lin; blanche,Flandre,11 098,33 295,295 330,301 978,10 085 756,
Saadia Mai,122E,1771,87,Toile; de lin; blanche,Hollande,1 546,8 730,295 330,301 978,10 085 756,
Saadia Mai,122E,1771,87,Toile; de lin; blanche,Italie,1 990,9 950,295 330,301 978,10 085 756,
Saadia Mai,122E,1771,87,Toile; de lin; blanche,Naples,5 336,36 680,295 330,301 978,10 085 756,
Saadia Mai,122E,1771,87,Toile; de lin; blanche,Genes,23 935,119 675,295 330,301 978,10 085 756,
Saadia Mai,122E,1771,87,Toile; de lin; blanche,Venise,1 100,5 500,295 330,301 978,10 085 756,
Saadia Mai,122E,1771,87,Toile; de lin; blanche,Levant,250,1 250,295 330,301 978,10 085 756,
Saadia Mai,122E,1771,88,Toile; de lin; blanche,Savoye,10 360,51 800,295 330,301 978,10 085 756,
Saadia Mai,122E,1771,88,Toile; de lin; blanche,Russie,4 500,22 500,295 330,301 978,10 085 756,
Saadia Mai,122E,1771,88,Toile; de lin; d'Hollande,Hollande,42,5 100,301 978,,10 085 756,
Saadia Mai,122E,1771,88,Toile; de lin; au lait,Flandre,516,1 548,301 978,,10 085 756,
Saadia Mai,122E,1771,89,Toile; linge de table,Allemagne,595,2 975,24 647,,10 085 756,
Saadia Mai,122E,1771,89,Toile; linge de table,Flandre,2 756,19 292,24 647,,10 085 756,
Saadia Mai,122E,1771,89,Toile; linge de table,Nord,112,1 120,24 647,,10 085 756,
Saadia Mai,122E,1771,89,Toile; linge de table,Suisse,1 260,1 260,24 647,,10 085 756,
Saadia Mai,122E,1771,89,Toile; peinte,Allemagne,644,1 932,590 221,,10 085 756,
Saadia Mai,122E,1771,89,Toile; peinte,Flandre,874,8 748,590 221,,10 085 756,
Saadia Mai,122E,1771,89,Toile; peinte,Hollande,31 524,114 735,590 221,,10 085 756,
Saadia Mai,122E,1771,89,Toile; peinte,Levant,38 088,457 056,590 221,,10 085 756,
Saadia Mai,122E,1771,89,Toile; peinte,Nord,310,7 750,590 221,,10 085 756,
Saadia Mai,122E,1771,89,Toile; sangalette,Hollande,309,3 090,4 090,,10 085 756,
Saadia Mai,122E,1771,89,Toile; sangalette,Nord,100,1 000,4 090,,10 085 756,
Saadia Mai,122E,1771,89,Toile; de Suisse,Suisse,12 105,36 437,,,10 085 756,
Saadia Mai,122E,1771,90,Toile; à voile,Danemark,1 310,2 620,261 637,,10 085 756,
Saadia Mai,122E,1771,90,Toile; à voile,Hollande,566,,261 637,,10 085 756,
Saadia Mai,122E,1771,90,Toile; à voile,Hollande,9 142,113 149,261 637,,10 085 756,2 qtités pour Hollande
Saadia Mai,122E,1771,90,Toile; à voile,Nord,8 160,9 980,261 637,,10 085 756,
Saadia Mai,122E,1771,90,Toile; à voile,Suede,7 105,14 210,261 637,,10 085 756,
Saadia Mai,122E,1771,90,Toile; à voile,Russie,400,,261 637,,10 085 756,
Saadia Mai,122E,1771,90,Toile; à voile,Russie,27 754,121 678,261 637,,10 085 756,2 qtités pour Russie
Saadia Mai,122E,1771,90,Tours à filer,Allemagne,1 015,4 060,,,,
Saadia Mai,122E,1771,90,Tournesol,Flandre,3 747,7 439,,,17 462,
Saadia Mai,122E,1771,90,Tournesol,Hollande,13 362,8 711,,,17 462,
Saadia Mai,122E,1771,90,Tournesol,Nord,2 187,1 312,,,17 462,
Saadia Mai,122E,1771,90,Trains de carosse,Flandre,,3 173,,,,
Saadia Mai,122E,1771,90,Trenelles d'Espagne,Espagne,108 000,10 800,,,14 308,
Saadia Mai,122E,1771,90,Trenelles d'Espagne,Savoye,35 080,3 508,,,14 308,
Saadia Mai,122E,1771,90,Tuiles,Allemagne,136 216,2 724,,,,
Saadia Mai,122E,1771,90,Turbit,Levant,2 750,5 500,,,,
Saadia Mai,122E,1771,90,Vaches,Allemagne,448,,,,205 729,
Saadia Mai,122E,1771,90,Vaches,Allemagne,15,24 741,,,205 729,2 qtités pour Allemagne
Saadia Mai,122E,1771,90,Vaches,Flandre,309,45 900,,,205 729,
Saadia Mai,122E,1771,90,Vaches,Geneve,31,2 480,,,205 729,
Saadia Mai,122E,1771,90,Vaches,Savoye,1 463,,,,205 729,
Saadia Mai,122E,1771,90,Vaches,Savoye,223,,,,205 729,
Saadia Mai,122E,1771,90,Vaches,Savoye,73,123 370,,,205 729,3 qtités pour Savoye
Saadia Mai,122E,1771,90,Vaches,Suisse,65,,,,205 729,
Saadia Mai,122E,1771,90,Vaches,Suisse,104,,,,205 729,
Saadia Mai,122E,1771,90,Vaches,Suisse,71,9 238,,,205 729,3 qtités pour Suisse
Saadia Mai,122E,1771,91,Vanille,Hollande,120,4 800,,,44 580,
Saadia Mai,122E,1771,91,Vanille,Genes,442,39 780,,,44 580,
Saadia Mai,122E,1771,91,Veaux,Allemagne,98,1 036,,,,
Saadia Mai,122E,1771,91,Vermichel,Espagne,4 000,1 200,,,168 152,
Saadia Mai,122E,1771,91,Vermichel,Italie,42 266,8 453,,,168 152,
Saadia Mai,122E,1771,91,Vermichel,Naples,117 275,23 455,,,168 152,
Saadia Mai,122E,1771,91,Vermichel,Genes,183 186,54 955,,,168 152,
Saadia Mai,122E,1771,91,Vermichel,Levant,3 620,1 086,,,168 152,
Saadia Mai,122E,1771,91,Vermichel,Savoye,197 510,79 003,,,197 484,
Saadia Mai,122E,1771,91,Vermillon,Espagne,6 380,31 900,,,197 484,
Saadia Mai,122E,1771,91,Vermillon,Hollande,26 372,162 324,,,197 484,
Saadia Mai,122E,1771,91,Vermillon,Italie,440,2 200,,,197 484,
Saadia Mai,122E,1771,91,Vermillon,Levant,,,,,197 484,
Saadia Mai,122E,1771,91,Vermillon,Portugal,212,1 060,,,197 484,
Saadia Mai,122E,1771,91,Vernis,Indes,58,11 600,,,,
Saadia Mai,122E,1771,91,Verres; assortis,Allemagne,193 162,193 162,,,790 524,
Saadia Mai,122E,1771,91,Verres; blancs,Allemagne,282 914,322 498,,,790 524,
Saadia Mai,122E,1771,91,Verres; communs,Allemagne,2 093,2 093,11 597,,790 524,
Saadia Mai,122E,1771,91,Verres; communs,Hollande,1 862,1 862,11 597,,790 524,
Saadia Mai,122E,1771,91,Verres; communs,Genes,1 600,1 600,11 597,,790 524,
Saadia Mai,122E,1771,91,Verres; communs,Nord,6 042,6 042,11 597,,790 524,
Saadia Mai,122E,1771,91,Verres; de cristal,Genes,3 700,7 400,10 707,,790 524,
Saadia Mai,122E,1771,91,Verres; de cristal,Nord,1 653,3 307,10 707,,790 524,
Saadia Mai,122E,1771,92,Verres; de montres,Allemage,170,1 530,,,790 524,
Saadia Mai,122E,1771,92,Verres; en tables,Allemagne,49 458,197 832,,,790 524,
Saadia Mai,122E,1771,92,Verres; a vitres,Allemage,106 396,53 198,,,790 524,
Saadia Mai,122E,1771,92,Vin; de Barrois,Allemagne,110,18 506,,,2 397 350,
Saadia Mai,122E,1771,93,Vin; de Chipre,Levant,160,12 800,15 200,,2 397 350,
Saadia Mai,122E,1771,93,Vin; de Chipre,Savoye,30,2 400,15 200,,2 397 350,
Saadia Mai,122E,1771,94,Vin; d'Espagne,Espagne,2 836,,927 047,1 030 497,2 397 350,
Saadia Mai,122E,1771,94,Vin; d'Espagne,Espagne,591,,927 047,1 030 497,2 397 350,
Saadia Mai,122E,1771,94,Vin; d'Espagne,Espagne,742,,927 047,1 030 497,2 397 350,
Saadia Mai,122E,1771,94,Vin; d'Espagne,Espagne,5 442,925 054,927 047,1 030 497,2 397 350,4 qtités pour Espagne
Saadia Mai,122E,1771,94,Vin; d'Espagne,Flandre,18,1 993,927 047,1 030 497,2 397 350,
Saadia Mai,122E,1771,94,Vin; d'Espagne; de Malaga,Espagne,2 049,102 450,103 450,1 030 497,2 397 350,
Saadia Mai,122E,1771,94,Vin; d'Espagne; de Malaga,Hollande,20,1 000,103 450,1 030 497,2 397 350,
Saadia Mai,122E,1771,94,Vin; d'Hongrie,Allemagne,4,1 040,,,2 397 350,
Saadia Mai,122E,1771,94,Vin; de liqueur,Allemagne,1 341,2 682,350 810,,2 397 350,
Saadia Mai,122E,1771,94,Vin; de liqueur,Danemark,16 644,21 288,350 810,,2 397 350,
Saadia Mai,122E,1771,94,Vin; de liqueur,Espagne,1 912,266 278,350 810,,2 397 350,
Saadia Mai,122E,1771,94,Vin; de liqueur,Flandre,8 475,26 235,350 810,,2 397 350,
Saadia Mai,122E,1771,94,Vin; de liqueur,Hollande,7 127,10 690,350 810,,2 397 350,
Saadia Mai,122E,1771,94,Vin; de liqueur,Portugal,82,23 637,350 810,,2 397 350,
Saadia Mai,122E,1771,94,Vin; de Maderes,Espagne,200,160 000,,,2 397 350,
Saadia Mai,122E,1771,94,Vin; muscat,Espagne,59,2 124,20 344,,2 397 350,
Saadia Mai,122E,1771,94,Vin; muscat,Hollande,65,2 240,20 344,,2 397 350,
Saadia Mai,122E,1771,94,Vin; muscat,Italie,58,2 088,20 344,,2 397 350,
Saadia Mai,122E,1771,94,Vin; muscat,Naples,66,2 376,20 344,,2 397 350,
Saadia Mai,122E,1771,94,Vin; muscat,Genes,33,1 188,20 344,,2 397 350,
Saadia Mai,122E,1771,94,Vin; muscat,Levant,72,4 340,20 344,,2 397 350,
Saadia Mai,122E,1771,94,Vin; muscat,Portugal,59,3 540,20 344,,2 397 350,
Saadia Mai,122E,1771,94,Vin; muscat,Savoye,68,2 448,20 344,,2 397 350,
Saadia Mai,122E,1771,95,Vin; ordinaire,Espagne,3 283,483 393,,,2 397 350,
Saadia Mai,122E,1771,95,Vin; de Portugal,Portugal,5 082,5 082,,,2 397 350,
Saadia Mai,122E,1771,95,Vin; rouge,Espagne,2 602,,,,2 397 350,
Saadia Mai,122E,1771,95,Vin; rouge,Espagne,4 241,311 158,,,2 397 350,2 qtités pour Espagne
Saadia Mai,122E,1771,95,Vin; de Suisse,Suisse,,1 320,,,2 397 350,
Saadia Mai,122E,1771,95,Vitriol,Hollande,8 710,6 097,,,,
Saadia Mai,122E,1771,96,Volailles,Savoye,3 372,1 686,,,,
Saadia Mai,122E,1771,96,Zain,Flandre,,2 000,,,,
