numrodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,sheet,marchandises,pays,value,total,leurvaleursubtotal_1,leurvaleursubtotal_2,remarks,DoubleAccounts
909,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,33,Etamine ; de laine,Isles,19305,1955899,859703,,,0
910,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etamine ; de Reims,Allemagne,133952,1955899,461040,,,0
911,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etamine ; de Reims,Espagne,167760,1955899,461040,,,0
912,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etamine ; de Reims,Flandre,10176,1955899,461040,,,0
913,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etamine ; de Reims,Hollande,6070,1955899,461040,,,0
914,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etamine ; de Reims,Italie,32370,1955899,461040,,,0
915,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etamine ; de Reims,Genes,4400,1955899,461040,,,0
916,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etamine ; de Reims,Nord,1176,1955899,461040,,,0
917,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etamine ; de Reims,Portugal,79816,1955899,461040,,,0
918,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etamine ; de Reims,Suisse,25320,1955899,461040,,,0
919,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; or et argent,Allemagne,1352920,2.96E7,3211217,,,0
920,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; or et argent,Angleterre,2387,2.96E7,3211217,,,0
921,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; or et argent,Espagne,745910,2.96E7,3211217,,,0
922,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; or et argent,Flandre,43840,2.96E7,3211217,,,0
923,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; or et argent,Hollande,38720,2.96E7,3211217,,,0
924,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; or et argent,Italie,903360,2.96E7,3211217,,,0
925,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; or et argent,Levant,15840,2.96E7,3211217,,,0
926,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; or et argent,Nord,7280,2.96E7,3211217,,,0
927,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; or et argent,Portugal,14800,2.96E7,3211217,,,0
928,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; or et argent,Savoye,57760,2.96E7,3211217,,,0
929,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; or et argent,Suisse,28400,2.96E7,3211217,,,0
930,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; diverses,Allemagne,1.41E7,2.96E7,2.08E7,2.1E7,,0
931,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; diverses,Angleterre,23490,2.96E7,2.08E7,2.1E7,,0
932,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; diverses,Danemark,16840,2.96E7,2.08E7,2.1E7,,0
933,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; diverses,Espagne,1865155,2.96E7,2.08E7,2.1E7,,0
934,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; diverses,Flandre,538322,2.96E7,2.08E7,2.1E7,,0
935,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; diverses,Hollande,209747,2.96E7,2.08E7,2.1E7,,0
936,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; diverses,Italie,2101140,2.96E7,2.08E7,2.1E7,,0
937,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; diverses,Naples,379400,2.96E7,2.08E7,2.1E7,,0
938,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; diverses,Genes,65867,2.96E7,2.08E7,2.1E7,,0
939,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; diverses,Venise,4700,2.96E7,2.08E7,2.1E7,,0
940,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; diverses,Levant,213740,2.96E7,2.08E7,2.1E7,,0
941,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; diverses,Nord,9367,2.96E7,2.08E7,2.1E7,,0
942,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; diverses,Portugal,167275,2.96E7,2.08E7,2.1E7,,0
943,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; diverses,Russie,11310,2.96E7,2.08E7,2.1E7,,0
944,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; diverses,Savoye,285586,2.96E7,2.08E7,2.1E7,,0
945,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; diverses,Suisse,381249,2.96E7,2.08E7,2.1E7,,0
946,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; diverses,Isles,443513,2.96E7,2.08E7,2.1E7,,0
947,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; diverses,Guinée,11932,2.96E7,2.08E7,2.1E7,,0
948,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; bours,Angleterre,5000,2.96E7,61600,2.1E7,,0
949,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; bours,Espagne,6600,2.96E7,61600,2.1E7,,0
950,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; bours,Levant,50000,2.96E7,61600,2.1E7,,0
951,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,34,Etoffe ; de soye ; crepe,Allemagne,1850,2.96E7,,2.1E7,,0
952,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; de soye ; satin,Espagne,60000,2.96E7,117720,2.1E7,,0
953,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; de soye ; satin,Levant,38200,2.96E7,117720,2.1E7,,0
954,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; de soye ; satin,Savoye,10000,2.96E7,117720,2.1E7,,0
955,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; de soye ; satin,Guinée,9520,2.96E7,117720,2.1E7,,0
956,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; de soye ; velour,Angleterre,5000,2.96E7,28540,2.1E7,,0
957,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; de soye ; velour,Italie,2800,2.96E7,28540,2.1E7,,0
958,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; de soye ; velour,Genes,4000,2.96E7,28540,2.1E7,,0
959,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; de soye ; velour,Isles,14016,2.96E7,28540,2.1E7,,0
960,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; de soye ; velour,Guinée,2724,2.96E7,28540,2.1E7,,0
961,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; misoye,Allemagne,467375,2.96E7,664852,2984547,,0
962,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; misoye,Espagne,1575,2.96E7,664852,2984547,,0
963,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; misoye,Flandre,4302,2.96E7,664852,2984547,,0
964,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; misoye,Hollande,10575,2.96E7,664852,2984547,,0
965,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; misoye,Italie,29900,2.96E7,664852,2984547,,0
966,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; misoye,Portugal,19775,2.96E7,664852,2984547,,0
967,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; misoye,Savoye,46275,2.96E7,664852,2984547,,0
968,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; misoye,Suisse,85075,2.96E7,664852,2984547,,0
969,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; àpea,Allemagne,154667,2.96E7,227663,2984547,,0
970,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; àpea,Espagne,12442,2.96E7,227663,2984547,,0
971,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; àpea,Flandre,7552,2.96E7,227663,2984547,,0
972,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; àpea,Hollande,1370,2.96E7,227663,2984547,,0
973,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; àpea,Italie,33555,2.96E7,227663,2984547,,0
974,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; àpea,Genes,1200,2.96E7,227663,2984547,,0
975,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; àpea,Nord,2412,2.96E7,227663,2984547,,0
976,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; àpea,Savoye,7165,2.96E7,227663,2984547,,0
977,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; àpea,Suisse,7300,2.96E7,227663,2984547,,0
978,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; au quart,Allemagne,56161,2.96E7,397875,2984547,,0
979,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; au quart,Espagne,27440,2.96E7,397875,2984547,,0
980,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; au quart,Flandre,132772,2.96E7,397875,2984547,,0
981,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; au quart,Hollande,126880,2.96E7,397875,2984547,,0
982,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; au quart,Nord,5020,2.96E7,397875,2984547,,0
983,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; au quart,Portugal,45115,2.96E7,397875,2984547,,0
984,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; au quart,Savoye,2300,2.96E7,397875,2984547,,0
985,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; au quart,Suisse,2187,2.96E7,397875,2984547,,0
986,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; grisette,Espagne,2688,2.96E7,6208,2984547,,0
987,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; grisette,Levant,1892,2.96E7,6208,2984547,,0
988,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; grisette,Suisse,1628,2.96E7,6208,2984547,,0
989,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; panne,Allemagne,87732,2.96E7,163428,2984547,,0
990,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; panne,Espagne,1785,2.96E7,163428,2984547,,0
991,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; panne,Hollande,6356,2.96E7,163428,2984547,,0
992,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; panne,Italie,46950,2.96E7,163428,2984547,,0
993,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; panne,Portugal,15610,2.96E7,163428,2984547,,0
994,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,35,Etoffe ; meslées de soye ; panne,Suisse,4995,2.96E7,163428,2984547,,0
995,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; meslées de soye ; peluche,Allemagne,445989,2.96E7,1500235,2984547,,0
996,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; meslées de soye ; peluche,Espagne,642293,2.96E7,1500235,2984547,,0
997,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; meslées de soye ; peluche,Flandre,212646,2.96E7,1500235,2984547,,0
998,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; meslées de soye ; peluche,Hollande,1990,2.96E7,1500235,2984547,,0
999,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; meslées de soye ; peluche,Italie,82452,2.96E7,1500235,2984547,,0
1000,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; meslées de soye ; peluche,Portugal,78570,2.96E7,1500235,2984547,,0
1001,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; meslées de soye ; peluche,Savoye,1170,2.96E7,1500235,2984547,,0
1002,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; meslées de soye ; peluche,Suisse,35125,2.96E7,1500235,2984547,,0
1003,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; meslées de soye ; trippe de velour,Allemagne,13660,2.96E7,24286,2984547,,0
1004,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; meslées de soye ; trippe de velour,Espagne,1400,2.96E7,24286,2984547,,0
1005,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; meslées de soye ; trippe de velour,Levant,2016,2.96E7,24286,2984547,,0
1006,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; meslées de soye ; trippe de velour,Portugal,4382,2.96E7,24286,2984547,,0
1007,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; meslées de soye ; trippe de velour,Suisse,2828,2.96E7,24286,2984547,,0
1008,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; meslées de soye ; velour d'otruche?,Allemagne,,2.96E7,,,No value for Allemagne,0
1009,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; de coton ; cotonne,Allemagne,5310,2.96E7,260148,351928,,0
1010,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; de coton ; cotonne,Espagne,123979,2.96E7,260148,351928,,0
1011,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; de coton ; cotonne,Italie,5170,2.96E7,260148,351928,,0
1012,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; de coton ; cotonne,Naples,1670,2.96E7,260148,351928,,0
1013,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; de coton ; cotonne,Genes,1125,2.96E7,260148,351928,,0
1014,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; de coton ; cotonne,Levant,1200,2.96E7,260148,351928,,0
1015,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; de coton ; cotonne,Savoye,6605,2.96E7,260148,351928,,0
1016,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; de coton ; cotonne,Guinée,115089,2.96E7,260148,351928,,0
1017,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; de coton ; velour,Allemagne,17990,2.96E7,91780,351928,,0
1018,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; de coton ; velour,Danemark,1300,2.96E7,91780,351928,,0
1019,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; de coton ; velour,Espagne,50210,2.96E7,91780,351928,,0
1020,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; de coton ; velour,Flandre,4690,2.96E7,91780,351928,,0
1021,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; de coton ; velour,Hollande,1940,2.96E7,91780,351928,,0
1022,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Exports,36,Etoffe ; de coton ; velour,Nord,3280,2.96E7,91780,351928,,0
