dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,quantity_unit,remarks,problemes,unit_price
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Quincaillerie; Diverse,France,"494,00",,Valeur,,"494,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Savon,Marseille,"4 708,00","117,71",Quintal,Unité d'origine Livre,"-0,40","40,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Savon,Marseille,"488,00","10,19",Quintal,Unité d'origine Livre,"-1,12","48,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Savon,Marseille,"608,00","1 519,00",Livre,,"0,40","0,4000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Savon,Marseille,"554,00","11,08",Quintal,Unité d'origine Livre,"0,00","50,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Sirop,Marseille,"212,00","212,00",Livre,,"0,00","1,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Sirop,Marseille,"2 880,00","2 880,00",Livre,,"0,00","1,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Sirop,Marseille,"629,00","629,00",Livre,,"0,00","1,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Souffre,Marseille,"192,00","15,35",Quintal,Unité d'origine Livre,"0,13","12,5000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Souffre,Marseille,"2 009,00","100,43",Quintal,Unité d'origine Livre,"0,40","20,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Sucre; Brut,Marseille,"354,00","8,84",Quintal,Unité d'origine Livre,"0,40","40,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Sucre; Brut,Marseille,"38 691,00","859,80",Quintal,Unité d'origine Livre,"0,00","45,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Sucre; Raffiné,Marseille,"473,00","5,91",Quintal,Unité d'origine Livre,"0,20","80,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Sucre; Raffiné,Marseille,"4 520,00","75,33",Quintal,Unité d'origine Livre,"0,20","60,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Sucre; Raffiné,Marseille,"8 051,00","8 051,00",Livre,,"0,00","1,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Sucre; Terré,Marseille,"3 033,00","43,33",Quintal,Unité d'origine Livre,"-0,10","70,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Sucre; Terré,Marseille,"13 478,00","269,57",Quintal,Unité d'origine Livre,"-0,50","50,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Sucre; Terré,Marseille,"109 755,00","182 925,00",Livre,,"0,00","0,6000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Sucres divers,Marseille,"518,00","1 162,00",Livre,,"518,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Entreveaux,15,Suif,Etats du roi de Sardaigne,"102,00","2,55",Quintal,Unité d'origine Livre,"0,00","40,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Suif,Marseille,"5 916,00","134,46",Quintal,Unité d'origine Livre,"-0,24","44,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Suif,Marseille,"176,00","352,00",Livre,,"0,00","0,5000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Suif,Milanes Toscane,"1 584,00","36,00",Quintal,Unité d'origine Livre,"0,00","44,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Suif; En chandelle,Sardaigne,"3 793,00","5 057,00",Livre,,"0,25","0,7500000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Suif; En rame,Sardaigne,"12 836,00","32 090,00",Livre,,"0,00","0,4000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Suif; Fondu,Marseille,"660,00","880,00",Livre,,"0,00","0,7500000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Suif; Fondu,Sardaigne,"2 662,00","3 550,00",Livre,,"-0,50","0,7500000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Barcelonette,13,Terraille,Etats du roi de Sardaigne,"1 123,00",,Valeur,,"1 123,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Terraille,Gênes,"622,00","83,00",Quintal,Unité d'origine Livre,"-0,50","7,5000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Terraille,Marseille,"265,00","26,50",Quintal,Unité d'origine Livre,"0,00","10,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Terraille,Sardaigne,"120,00","24,00",Quintal,Unité d'origine Livre,"0,00","5,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Terre maganese,Etats du roi de Sardaigne,"135,00","18,00",Quintal,Unité d'origine Livre,"0,00","7,5000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Terre maganese,Gênes,"315,00","42,00",Quintal,Unité d'origine Livre,"0,00","7,5000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Terre pozolane,Etats Ecclésiastiques,"5 800,00","5 800,00",Quintal,Unité d'origine Livre,"0,00","1,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Terre pozolane,Sardaigne,"150,00","120,61",Quintal,Unité d'origine Livre,"-0,76","1,2500000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Thonine,Sardaigne,"227,00","1 135,00",Livre,,"0,00","0,2000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Thé,Marseille,"208,00","52,00",Livre,,"0,00","4,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Toile;,Marseille,"2 757,00","1 838,00",Livre,,"0,00","1,5000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Toile; A voile,Marseille,"500,00","500,00",Livre,,"0,00","1,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Toile; A voile,Marseille,"3 216,00","1 838,00",Aune,,"-0,50","1,7500000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Toile; De coton,Marseille,"1 720,00","860,00",Aune,,"0,00","2,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Toile; En sac vieux,Marseille,"574,00",,Valeur,,"574,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Ustenciles de pêche,Sardaigne,"131,00",,Valeur,,"131,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,20,Ustensiles de pêche,Marseille,"9 500,00","380,00",Quintal,Unité d'origine Livre,"0,00","25,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,21,Verre à vitres,Marseille,"100,00","100,00",Livre,,"0,00","1,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Tropez,3,Verrerie,Marseille,"319,00","12,74",Quintal,Unité d'origine Livre,"0,50","25,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Verrerie; Bouteille,Marseille,"1 706,00","75,82",Quintal,Unité d'origine Livre,"0,05","22,5000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Verrerie; Bouteilles,Marseille,"2 200,00","8 799,00",Livre,,"0,25","0,2500000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Verrerie; Cassé,Etats du roi de Sardaigne,"437,00","87,50",Quintal,Unité d'origine Livre,"-0,50","5,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Verrerie; Cassé,Marseille,"195,00","39,00",Quintal,Unité d'origine Livre,"0,00","5,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Verrerie; Cassé,Sardaigne,"5 565,00","742,00",Quintal,Unité d'origine Livre,"0,00","7,5000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Verrerie; Diverse,Marseille,"815,00",,Valeur,,"815,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,21,Vieux chiffons,Marseille,"1 329,00","17 715,00",Livre,,"1 329,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,St Rapheau,6,Vin de liqueur,Marseille,"118,00",,Valeur,,"118,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Cannes,11,Vins divers,Marseille,"135,00",,Valeur,,"135,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,21,Vins; Divers,Levant,"510,00",,Valeur,,"510,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,21,Vins; Divers,Marseille,"1 467,00",,Valeur,,"1 467,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,21,Vins; Divers,Sardaigne,"288,00",,Valeur,,"288,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,21,Vins; Grec,Levant,"480,00",,Valeur,,"480,00","0,0000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Barcelonette,13,Volailles,Etats du roi de Sardaigne,"148,00","198,00",Nombre,,"-0,50","0,7500000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Entreveaux,15,Volailles,Etats du roi de Sardaigne,"199,00","398,00",Nombre,,"0,00","0,5000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Entreveaux,15,Œufs,Etats du roi de Sardaigne,"2 440,00","8 135,00",Douzaine,,"-0,50","0,3000000"
Anthony Rebours,AN F12 1667,National par direction/AN/F_12_1666 et 1667/1789 - Imports - Toulon.csv,National par direction,1789,Importations,Toulon,Toulon,19,Œufs,Gênes,"360,00","600,00",Douzaine,,"0,00","0,6000000"
