numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,quantit,quantity_unit,bureaux,doubleaccounts
572,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etain ; ouvré,251,livres,Caën par Mer,0
573,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etain ; ouvré,227,livres,Caën par Terre,0
574,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etain ; ouvré,1178,livres,Chaalons et Troyes,0
575,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etain ; ouvré,10,livres,Dijon et Chalons-sur_saone,0
576,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etain ; ouvré,781,livres,La Rochelle,0
577,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etain ; ouvré,383,livres,"Languedoc, Provence et Roussillon",0
578,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etain ; ouvré,122,livres,"Lyon, Valence et Bresse",0
579,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etain ; ouvré,7118,livres,Mayne et Anjou,0
580,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etain ; ouvré,502,livres,Nantes,0
581,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etain ; ouvré,505,livres,Poitou,0
582,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etain ; ouvré,2138,livres,Rethelois,0
583,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etain ; ouvré,748,livres,Rouen,0
584,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etain ; ouvré,26,livres,Tonne-Charente,0
585,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etamine,250,livres,Amiens et Soissons,0
586,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etamine,295,livres,Bourges et Moulins,0
587,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etamine,220,livres,Dijon et Chalons-sur_saone,0
588,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etamine,1100,livres,"Languedoc, Provence et Roussillon",0
589,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etamine,275,livres,Mayne et Anjou,0
590,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etamine,4713,livres,Poitou,0
591,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etamine,5689,livres,Tonne-Charente,0
592,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etoffes ; de laine,5763,livres,"Languedoc, Provence et Roussillon",0
593,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etoffes ; de laine,710,livres,Nantes,0
594,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etoffes ; de soye ; or et argent,1.5,livres,Amiens et Soissons,0
595,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etoffes ; de soye ; or et argent,10.625,livres,Paris,0
596,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etoffes ; de soye ; païs etrangers,143,livres,Amiens et Soissons,0
597,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etoffes ; de soye ; païs etrangers,2.5,livres,Chaalons et Troyes,0
598,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etoffes ; de soye ; païs etrangers,6,livres,"Languedoc, Provence et Roussillon",0
599,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etoffes ; de soye ; païs etrangers,2406,livres,"Lyon, Valence et Bresse",0
600,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etoffes ; de soye ; païs etrangers,1252.9375,livres,Paris,0
601,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Etoffes ; de soye ; païs etrangers,27.5,livres,Poitou,0
602,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fanons ; de baleine,4450,fanons,Bayonne et Arzac,0
603,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fanons ; de baleine,1366,fanons,Caën par Terre,0
604,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fanons ; de baleine,10520,fanons,La Rochelle,0
605,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fanons ; de baleine,4340,fanons,Mayne et Anjou,0
606,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fanons ; de baleine,167594,fanons,Rouen,0
607,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; blanc,4,livres,Bourges et Moulins,0
608,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; blanc,1,livres,Chaalons et Troyes,0
609,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; blanc,476,livres,Convoy de Bordeaux,0
610,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; blanc,27,livres,Dijon et Chalons-sur_saone,0
611,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; blanc,3,livres,La Rochelle,0
612,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; blanc,15,livres,"Languedoc, Provence et Roussillon",0
613,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; blanc,2,livres,Mayne et Anjou,0
614,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; blanc,116,livres,Nantes,0
615,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; blanc,1,livres,Poitou,0
616,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; blanc,769,livres,Rouen,0
617,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; en gueuse,78675,livres,Amiens et Soissons,0
618,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; en gueuse,365360,livres,Bourges et Moulins,0
619,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; en gueuse,100,livres,Caën par Terre,0
620,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; en gueuse,314700,livres,Dijon et Chalons-sur_saone,0
621,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; en gueuse,47325,livres,La Rochelle,0
622,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; en gueuse,400,livres,Poitou,0
623,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; en gueuse,6425,livres,Rouen,0
624,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,"Fer ; en verge, barre et batu",466606,livres,Amiens et Soissons,0
625,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,"Fer ; en verge, barre et batu",114803,livres,Bayonne et Arzac,0
626,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,"Fer ; en verge, barre et batu",393558,livres,Bourges et Moulins,0
627,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,"Fer ; en verge, barre et batu",63452,livres,Caën par Mer,0
628,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,"Fer ; en verge, barre et batu",2205,livres,Caën par Terre,0
629,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,"Fer ; en verge, barre et batu",968123,livres,Chaalons et Troyes,0
630,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,"Fer ; en verge, barre et batu",1324424,livres,Convoy de Bordeaux,0
631,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,"Fer ; en verge, barre et batu",628750,livres,Dijon et Chalons-sur_saone,0
632,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,"Fer ; en verge, barre et batu",628599,livres,La Rochelle,0
633,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,"Fer ; en verge, barre et batu",779547,livres,"Languedoc, Provence et Roussillon",0
634,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,"Fer ; en verge, barre et batu",33827,livres,"Lyon, Valence et Bresse",0
635,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,"Fer ; en verge, barre et batu",37515,livres,Mayne et Anjou,0
636,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,"Fer ; en verge, barre et batu",321295,livres,Nantes,0
637,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,"Fer ; en verge, barre et batu",207699,livres,Poitou,0
638,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,"Fer ; en verge, barre et batu",591970,livres,Rethelois,0
639,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,"Fer ; en verge, barre et batu",970244,livres,Rouen,0
640,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,"Fer ; en verge, barre et batu",22853,livres,Tonne-Charente,0
641,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; ouvré,16492,livres,Amiens et Soissons,0
642,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; ouvré,1403,livres,Bourges et Moulins,0
643,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; ouvré,4310,livres,Caën par Mer,0
644,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; ouvré,1489,livres,Caën par Terre,0
645,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; ouvré,6536,livres,Chaalons et Troyes,0
646,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; ouvré,2900,livres,Convoy de Bordeaux,0
647,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; ouvré,107745,livres,Dijon et Chalons-sur_saone,0
648,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; ouvré,29115,livres,La Rochelle,0
649,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; ouvré,77301,livres,"Languedoc, Provence et Roussillon",0
650,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; ouvré,1637,livres,"Lyon, Valence et Bresse",0
651,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; ouvré,3340,livres,Mayne et Anjou,0
652,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; ouvré,15350,livres,Nantes,0
653,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; ouvré,9054,livres,Poitou,0
654,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; ouvré,77317,livres,Rethelois,0
655,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; ouvré,39125,livres,Rouen,0
656,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; ouvré,7725,livres,Tonne-Charente,0
657,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; vieil,475,livres,Amiens et Soissons,0
658,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; vieil,760,livres,Caën par Mer,0
659,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; vieil,137,livres,Caën par Terre,0
660,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fer ; vieil,12,livres,Chaalons et Troyes,0
661,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; d'Archal,12,livres,Amiens et Soissons,0
662,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; d'Archal,50,livres,Bourges et Moulins,0
663,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; d'Archal,390,livres,Dijon et Chalons-sur_saone,0
664,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; d'Archal,334,livres,Poitou,0
665,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; d'Espinay,15984,livres,Amiens et Soissons,0
666,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; d'Espinay,24,livres,Chaalons et Troyes,0
667,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; d'Espinay,475,livres,Mayne et Anjou,0
668,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; d'Espinay,441,livres,Poitou,0
669,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; d'Espinay,160,livres,Rethelois,0
670,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; d'Estoupe,1483,livres,Amiens et Soissons,0
671,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; d'Estoupe,1325,livres,Bourges et Moulins,0
672,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; d'Estoupe,650,livres,Caën par Mer,0
673,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; d'Estoupe,8018,livres,Caën par Terre,0
674,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; d'Estoupe,20872,livres,Chaalons et Troyes,0
675,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; d'Estoupe,16,livres,Dijon et Chalons-sur_saone,0
676,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; d'Estoupe,775,livres,La Rochelle,0
677,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; d'Estoupe,39,livres,"Languedoc, Provence et Roussillon",0
678,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; d'Estoupe,11705,livres,Mayne et Anjou,0
679,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; d'Estoupe,6412,livres,Poitou,0
680,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Cardes,820,livres,Bourges et Moulins,0
681,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Cardes,13250,livres,Convoy de Bordeaux,0
682,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Cardes,4145,livres,Dijon et Chalons-sur_saone,0
683,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Cardes,155,livres,"Lyon, Valence et Bresse",0
684,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Cardes,11512,livres,Rouen,0
685,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Chanvre,6887,livres,Amiens et Soissons,0
686,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Chanvre,2200,livres,Bayonne et Arzac,0
687,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Chanvre,2985,livres,Bourges et Moulins,0
688,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Chanvre,447,livres,Caën par Terre,0
689,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Chanvre,10965,livres,Chaalons et Troyes,0
690,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Chanvre,3023,livres,Dijon et Chalons-sur_saone,0
691,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Chanvre,445,livres,La Rochelle,0
692,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Chanvre,2125,livres,"Languedoc, Provence et Roussillon",0
693,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Chanvre,20,livres,"Lyon, Valence et Bresse",0
694,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Chanvre,75336,livres,Mayne et Anjou,0
695,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Chanvre,5728,livres,Paris,0
696,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Chanvre,1817,livres,Poitou,0
697,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Chanvre,252,livres,Rethelois,0
698,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Chanvre,619,livres,Tonne-Charente,0
699,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Cotton,475,livres,"Lyon, Valence et Bresse",0
700,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de couleur,300,livres,Convoy de Bordeaux,0
701,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fil ; de fer,10095,livres,Amiens et Soissons,0
702,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fil ; de fer,530,livres,Bourges et Moulins,0
703,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fil ; de fer,2700,livres,Chaalons et Troyes,0
704,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fil ; de fer,39900,livres,Convoy de Bordeaux,0
705,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fil ; de fer,6692,livres,Dijon et Chalons-sur_saone,0
706,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fil ; de fer,4125,livres,La Rochelle,0
707,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fil ; de fer,25,livres,"Languedoc, Provence et Roussillon",0
708,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fil ; de fer,59388,livres,"Lyon, Valence et Bresse",0
709,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fil ; de fer,1890,livres,Nantes,0
710,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fil ; de fer,57,livres,Poitou,0
711,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fil ; de fer,1019,livres,Rethelois,0
712,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fil ; de fer,83631,livres,Rouen,0
713,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,8,Fil ; de fer,2090,livres,Tonne-Charente,0
714,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de laine,37482,livres,Amiens et Soissons,0
715,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de laine,22,livres,Bourges et Moulins,0
716,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de laine,987,livres,"Languedoc, Provence et Roussillon",0
717,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de laine,9851,livres,Paris,0
718,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Latton,1925,livres,Amiens et Soissons,0
719,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Latton,125,livres,Chaalons et Troyes,0
720,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Latton,147700,livres,Convoy de Bordeaux,0
721,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Latton,800,livres,"Languedoc, Provence et Roussillon",0
722,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Latton,580,livres,"Lyon, Valence et Bresse",0
723,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Latton,88,livres,Paris,0
724,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Latton,15131,livres,Rethelois,0
725,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Latton,308586,livres,Rouen,0
726,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Latton,16650,livres,Tonne-Charente,0
727,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Lin,63809,livres,Amiens et Soissons,0
728,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Lin,50,livres,Caën par Mer,0
729,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Lin,130244,livres,Caën par Terre,0
730,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Lin,1034,livres,Chaalons et Troyes,0
731,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Lin,232,livres,La Rochelle,0
732,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Lin,1307,livres,"Languedoc, Provence et Roussillon",0
733,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Lin,1585,livres,"Lyon, Valence et Bresse",0
734,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Lin,22785,livres,Mayne et Anjou,0
735,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Lin,1182,livres,Nantes,0
736,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Lin,18731,livres,Paris,0
737,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Lin,6873,livres,Poitou,0
738,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Lin,328,livres,Rethelois,0
739,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Lin,149722,livres,Rouen,0
740,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Lin,75,livres,Tonne-Charente,0
741,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Sayette,4748,livres,Amiens et Soissons,0
742,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Sayette,3,livres,Chaalons et Troyes,0
743,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fil ; de Sayette,109,livres,Poitou,0
744,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Frise ; à la Gode,3025,aunes,Amiens et Soissons,0
745,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Frise ; à la Gode,2130,aunes,Caën par Terre,0
746,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Frise ; à la Gode,1150,aunes,La Rochelle,0
747,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Frise ; à la Gode,100,aunes,Mayne et Anjou,0
748,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Frise ; à la Gode,17025,aunes,Nantes,0
749,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Frise ; à la Gode,35,aunes,Poitou,0
750,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Frise ; à la Gode,28783,aunes,Rouen,0
751,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Frise ; à la Gode,180,aunes,Tonne-Charente,0
752,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Frise ; seiche,122,pièces,Paris,0
753,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Frisons ; d'Angleterre,24,pièces,Amiens et Soissons,0
754,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Frisons ; d'Angleterre,1783,pièces,Convoy de Bordeaux,0
755,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Frisons ; d'Angleterre,605,pièces,La Rochelle,0
756,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Frisons ; d'Angleterre,37,pièces,Poitou,0
757,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Frisons ; d'Angleterre,1547,pièces,Rouen,0
758,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Frisons ; d'Angleterre,35,pièces,Tonne-Charente,0
759,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fromage,765055,livres,Amiens et Soissons,0
760,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fromage,6100,livres,Bayonne et Arzac,0
761,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fromage,266021,livres,Bourges et Moulins,0
762,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fromage,17,livres,Caën par Mer,0
763,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fromage,1279,livres,Caën par Terre,0
764,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fromage,111275,livres,Chaalons et Troyes,0
765,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fromage,109250,livres,Convoy de Bordeaux,0
766,Jérémy Hervelin,AN F12 1834A,Out/1671.csv,Out,1671,Imports,9,Fromage,632065,livres,Dijon et Chalons-sur_saone,0
