numerodeligne,dataentryby,source,SourceType,year,exports/imports,sheet,marchandises,Pays,value,Sous-total,Sous-tota 2l,remarks,quantit,quantit_marchandises,total_quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,unitdecompte,prixunitaire_unitdecomptelt,prixunitaire_unitdecomptesous,prixunitaire_unitdecomptedeniers,v19,probleme
630,Milewski,Montbret 155-1,Objet Général,1755,Exports,23,Cannes à main,Guinée,700,,,,,,,,,,,,,,,,,,,
631,Milewski,Montbret 155-1,Objet Général,1755,Exports,23,Canons de fer,Isles,2200,,,,,,,,,,,,,,,,,,,
632,Milewski,Montbret 155-1,Objet Général,1755,Exports,23,Cantarides,Hollande,3180,,,,,,,,,,,,,,,,,,,
633,Milewski,Montbret 155-1,Objet Général,1755,Exports,23,Cantarides,Italie,3180,3180,,,,,,,,,,,,,,,,,,
634,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Capots,Espagne,200,1157,,,,,,,,,,,,,,,,,,
635,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Capots,Italie,957,1157,,,,,,,,,,,,,,,,,,
636,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Capres,Allemagne,15,101789.046875,,,,,,,,,,,,,,,,,,
637,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Capres,Angleterre,3014.39990234375,101789.046875,,,,,,,,,,,,,,,,,,
638,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Capres,Espagne,1268,101789.046875,,,,,,,,,,,,,,,,,,
639,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Capres,Flandre,258.7999877929688,101789.046875,,,,,,,,,,,,,,,,,,
640,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Capres,Hollande,3752,101789.046875,,,,,,,,,,,,,,,,,,
641,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Capres,Isles,19733.400390625,101789.046875,,,,,,,,,,,,,,,,,,
642,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Capres,Italie,29537.400390625,101789.046875,,,,,,,,,,,,,,,,,,
643,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Capres,Levant,60,101789.046875,,,,,,,,,,,,,,,,,,
644,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Capres,Nord,39164.30078125,101789.046875,,,,,,,,,,,,,,,,,,
645,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Capres,Savoye,115,101789.046875,,,,,,,,,,,,,,,,,,
646,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Capres,Suede,179.75,101789.046875,,,,,,,,,,,,,,,,,,
647,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Capres,Suisse,4691,101789.046875,,,,,,,,,,,,,,,,,,
648,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Cardamomum,Hollande,6997.5,25307.5,,,,,,,,,,,,,,,,,,
649,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Cardamomum,Nord,18310,25307.5,,,,,,,,,,,,,,,,,,
650,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Cardes à carder,Allemagne,90,6265.39990234375,6265.39990234375,,,,,,,,,,,,,,,,,
651,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Cardes à carder,Angleterre,2,6265.39990234375,6265.39990234375,,,,,,,,,,,,,,,,,
652,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Cardes à carder,Espagne,37,6265.39990234375,6265.39990234375,,,,,,,,,,,,,,,,,
653,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Cardes à carder,Flandre,310.3999938964844,6265.39990234375,6265.39990234375,,,,,,,,,,,,,,,,,
654,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Cardes à carder,Isles,150,6265.39990234375,6265.39990234375,,,,,,,,,,,,,,,,,
655,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Cardes à carder,Levant,5583,6265.39990234375,6265.39990234375,,,,,,,,,,,,,,,,,
656,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Cardes à carder,Savoye,93,6265.39990234375,6265.39990234375,,,,,,,,,,,,,,,,,
657,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Carizé,Isles,1360,,,,,,,,,,,,,,,,,,,
658,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Carlé,Flandre,240,,,,,,,,,,,,,,,,,,,
659,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Carmin,Flandre,20,,,,,,,,,,,,,,,,,,,
660,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Carpes,Allemagne,616,,,,,,,,,,,,,,,,,,,
661,Milewski,Montbret 155-1,Objet Général,1755,Exports,24,Carré,Italie,2600,,,,,,,,,,,,,,,,,,,
662,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Carreaux ; de terre,Allemagne,44,58403.19921875,58403.19921875,,,,,,,,,,,,,,,,,
663,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Carreaux ; de terre,Angleterre,3368.699951171875,58403.19921875,58403.19921875,,,,,,,,,,,,,,,,,
664,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Carreaux ; de terre,Flandre,4537.5,58403.19921875,58403.19921875,,,,,,,,,,,,,,,,,
665,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Carreaux ; de terre,Hollande,700,58403.19921875,58403.19921875,,,,,,,,,,,,,,,,,
666,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Carreaux ; de terre,Isles,48933,58403.19921875,58403.19921875,,,,,,,,,,,,,,,,,
667,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Carreaux ; de terre,Italie,780,58403.19921875,58403.19921875,,,,,,,,,,,,,,,,,
668,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Carreaux ; de terre,Levant,40,58403.19921875,58403.19921875,,,,,,,,,,,,,,,,,
669,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Cartes à jouer,Espagne,14051,107005.3515625,,,,,,,,,,,,,,,,,,
670,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Cartes à jouer,Flandre,32,107005.3515625,,,,,,,,,,,,,,,,,,
671,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Cartes à jouer,Isles,81166.8515625,107005.3515625,,,,,,,,,,,,,,,,,,
672,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Cartes à jouer,Italie,6100,107005.3515625,,,,,,,,,,,,,,,,,,
673,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Cartes à jouer,Levant,4572.5,107005.3515625,,,,,,,,,,,,,,,,,,
674,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Cartes à jouer,Nord,120,107005.3515625,,,,,,,,,,,,,,,,,,
675,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Cartes à jouer,Savoye,945,107005.3515625,,,,,,,,,,,,,,,,,,
676,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Cartes à jouer,Suede,18,107005.3515625,,,,,,,,,,,,,,,,,,
677,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Cartons,Espagne,610,787.2000122070313,,,,,,,,,,,,,,,,,,
678,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Cartons,Flandre,177.1999969482422,787.2000122070313,,,,,,,,,,,,,,,,,,
679,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Casaques de froc,Isles,900,,,,,,,,,,,,,,,,,,,
680,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Cascalogne,Espagne,2604,2856,,,,,,,,,,,,,,,,,,
681,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Cascalogne,Flandre,252,2856,,,,,,,,,,,,,,,,,,
682,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Caves garnies,Guinée,19894,,,,,,,,,,,,,,,,,,,
683,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Cauris,Guinée,350262.3125,363395.09375,,,,,,,,,,,,,,,,,,
684,Milewski,Montbret 155-1,Objet Général,1755,Exports,25,Cauris,Hollande,13132.7998046875,363395.09375,,,,,,,,,,,,,,,,,,
685,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Ceinturons,Espagne,240,2580,,,,,,,,,,,,,,,,,,
686,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Ceinturons,Isles,2340,2580,,,,,,,,,,,,,,,,,,
687,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cendre ; de bois,Allemagne,48,165,36907.8984375,,,,,,,,,,,,,,,,,
688,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cendre ; de bois,Flandre,117,165,36907.8984375,,,,,,,,,,,,,,,,,
689,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cendre ; commune,Espagne,56,860,36907.8984375,,,,,,,,,,,,,,,,,
690,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cendre ; commune,Flandre,6,860,36907.8984375,,,,,,,,,,,,,,,,,
691,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cendre ; commune,Italie,798,860,36907.8984375,,,,,,,,,,,,,,,,,
692,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cendre ; à fumer terre,Flandre,19540,36907.8984375,,,,,,,,,,,,,,,,,,
693,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cendre ; gravelée,Nord,1647,1722,36907.8984375,,,,,,,,,,,,,,,,,
694,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cendre ; gravelée,Suede,75,1722,36907.8984375,,,,,,,,,,,,,,,,,
695,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cendre ; de houille,Flandre,7200,36907.8984375,,,,,,,,,,,,,,,,,,
696,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cendre ; de malte,Italie,1436,36907.8984375,,,,,,,,,,,,,,,,,,
697,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cendre ; potasse,Allemagne,200,259.2000122070313,36907.8984375,,,,,,,,,,,,,,,,,
698,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cendre ; potasse,Flandre,59.20000076293945,259.2000122070313,36907.8984375,,,,,,,,,,,,,,,,,
699,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cendre ; de Sicile,Italie,3742,36907.8984375,,,,,,,,,,,,,,,,,,
700,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cendre ; de Varet,Angleterre,1200,1700,36907.8984375,,,,,,,,,,,,,,,,,
701,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cendre ; de Varet,Hollande,500,1700,36907.8984375,,,,,,,,,,,,,,,,,
702,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cendre ; vedasse,Flandre,283.7000122070313,36907.8984375,,,,,,,,,,,,,,,,,,
703,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cercles ; à tonneaux,Espagne,320,79566.75,79566.75,,,,,,,,,,,,,,,,,
704,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cercles ; à tonneaux,Isles,78726.75,79566.75,79566.75,,,,,,,,,,,,,,,,,
705,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cercles ; à tonneaux,Italie,460,79566.75,79566.75,,,,,,,,,,,,,,,,,
706,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cercles ; à tonneaux,Levant,60,79566.75,79566.75,,,,,,,,,,,,,,,,,
707,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cervelats,Espagne,32,565,,,,,,,,,,,,,,,,,,
708,Milewski,Montbret 155-1,Objet Général,1755,Exports,26,Cervelats,Isles,533,565,,,,,,,,,,,,,,,,,,
709,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Ceruze,Allemagne,600,14069.25,,,,,,,,,,,,,,,,,,
710,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Ceruze,Espagne,2505,14069.25,,,,,,,,,,,,,,,,,,
711,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Ceruze,Flandre,11.25,14069.25,,,,,,,,,,,,,,,,,,
712,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Ceruze,Isles,2792,14069.25,,,,,,,,,,,,,,,,,,
713,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Ceruze,Italie,278.3999938964844,14069.25,,,,,,,,,,,,,,,,,,
714,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Ceruze,Levant,7882.60009765625,14069.25,,,,,,,,,,,,,,,,,,
715,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chair ; salée,Allemagne,33.45000076293945,78.44999694824219,78.44999694824219,,,,,,,,,,,,,,,,,
716,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chair ; salée,Flandre,45,78.44999694824219,78.44999694824219,,,,,,,,,,,,,,,,,
717,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chaises ; de cannes,Flandre,699,Le sous-total 1 aurait dû être 4356-10,3656.5,15818.5,,,,,,,,,,,,,,,,
718,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chaises ; de cannes,Hollande,672,3656.5,15818.5,,,,,,,,,,,,,,,,,
719,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chaises ; de cannes,Isles,2247.5,Le total aurait dû être 16 518-10,3656.5,15818.5,,,,,,,,,,,,,,,,
720,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chaises ; de cannes,Portugal,738,3656.5,15818.5,,,,,,,,,,,,,,,,,
721,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chaises ; de paille,Allemagne,60,12042,15818.5,,,,,,,,,,,,,,,,,
722,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chaises ; de paille,Angleterre,861,12042,15818.5,,,,,,,,,,,,,,,,,
723,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chaises ; de paille,Espagne,6825,12042,15818.5,,,,,,,,,,,,,,,,,
724,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chaises ; de paille,Isles,456,12042,15818.5,,,,,,,,,,,,,,,,,
725,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chaises ; de paille,Italie,3165,12042,15818.5,,,,,,,,,,,,,,,,,
726,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chaises ; de paille,Levant,450,12042,15818.5,,,,,,,,,,,,,,,,,
727,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chaises ; de paille,Savoye,225,12042,15818.5,,,,,,,,,,,,,,,,,
728,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chaises ; de tapisserie,Allemagne,120,15818.5,,,,,,,,,,,,,,,,,,
729,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Champignons,Savoye,25,,,,,,,,,,,,,,,,,,,
730,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chandelle,Allemagne,209.6000061035156,541595.125,,,,,,,,,,,,,,,,,,
731,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chandelle,Angleterre,1422.5,541595.125,,,,,,,,,,,,,,,,,,
732,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chandelle,Espagne,8361.150390625,541595.125,,,,,,,,,,,,,,,,,,
733,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chandelle,Flandre,2048.5,541595.125,,,,,,,,,,,,,,,,,,
734,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chandelle,Guinée,1220.5,541595.125,,,,,,,,,,,,,,,,,,
735,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chandelle,Hollande,110.8000030517578,541595.125,,,,,,,,,,,,,,,,,,
736,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chandelle,Isles,515335.1875,541595.125,,,,,,,,,,,,,,,,,,
737,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chandelle,Italie,1444.949951171875,541595.125,,,,,,,,,,,,,,,,,,
738,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chandelle,Levant,3340.35009765625,541595.125,,,,,,,,,,,,,,,,,,
739,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chandelle,Portugal,60,541595.125,,,,,,,,,,,,,,,,,,
740,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chandelle,Savoye,358,541595.125,,,,,,,,,,,,,,,,,,
741,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chandelle,Suede,10,541595.125,,,,,,,,,,,,,,,,,,
742,Milewski,Montbret 155-1,Objet Général,1755,Exports,27,Chandelle,Suisse,7673.60009765625,541595.125,,,,,,,,,,,,,,,,,,
743,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chanvre ; cru,Angleterre,1000,24184.19921875,33796.3515625,,,,,,,,,,,,,,,,,
744,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chanvre ; cru,Italie,23184.19921875,24184.19921875,33796.3515625,,,,,,,,,,,,,,,,,
745,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chanvre ; peigné,Allemagne,62.79999923706055,9612.150390625,33796.3515625,,,,,,,,,,,,,,,,,
746,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chanvre ; peigné,Espagne,5586.75,9612.150390625,33796.3515625,,,,,,,,,,,,,,,,,
747,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chanvre ; peigné,Levant,2819,9612.150390625,33796.3515625,,,,,,,,,,,,,,,,,
748,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chanvre ; peigné,Nord,150,9612.150390625,33796.3515625,,,,,,,,,,,,,,,,,
749,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chanvre ; peigné,Savoye,6.599999904632568,9612.150390625,33796.3515625,,,,,,,,,,,,,,,,,
750,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chanvre ; peigné,Suisse,987,33796.3515625,,,,,,,,,,,,,,,,,,
751,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; assortis,Isles,34800,2687589.75,,,,,,,,,,,,,,,,,,
752,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; bordés,Isles,215,2687589.75,,,,,,,,,,,,,,,,,,
753,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; castor,Allemagne,11848,1552956,2687589.75,,,,,,,,,,,,,,,,,
754,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; castor,Danemark,32,1552956,2687589.75,,,,,,,,,,,,,,,,,
755,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; castor,Espagne,554908,1552956,2687589.75,,,,,,,,,,,,,,,,,
756,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; castor,Flandre,1334,1552956,2687589.75,,,,,,,,,,,,,,,,,
757,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; castor,Guinée,3500,1552956,2687589.75,,,,,,,,,,,,,,,,,
758,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; castor,Hollande,307037,1552956,2687589.75,,,,,,,,,,,,,,,,,
759,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; castor,Isles,541364,1552956,2687589.75,,,,,,,,,,,,,,,,,
760,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; castor,Italie,12614,1552956,2687589.75,,,,,,,,,,,,,,,,,
761,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; castor,Nord,48,1552956,2687589.75,,,,,,,,,,,,,,,,,
762,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; castor,Portugal,31552,1552956,2687589.75,,,,,,,,,,,,,,,,,
763,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; castor,Russie,77952,1552956,2687589.75,,,,,,,,,,,,,,,,,
764,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; castor,Savoye,714,1552956,2687589.75,,,,,,,,,,,,,,,,,
765,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; castor,Suede,40,1552956,2687589.75,,,,,,,,,,,,,,,,,
766,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; castor,Suisse,10013,1552956,2687589.75,,,,,,,,,,,,,,,,,
767,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; mi castor,Allemagne,3483,123383,2687589.75,,,,,,,,,,,,,,,,,
768,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; mi castor,Espagne,34197,123383,2687589.75,,,,,,,,,,,,,,,,,
769,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; mi castor,Flandre,1800,123383,2687589.75,,,,,,,,,,,,,,,,,
770,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; mi castor,Hollande,19206,123383,2687589.75,,,,,,,,,,,,,,,,,
771,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; mi castor,Isles,24692,123383,2687589.75,,,,,,,,,,,,,,,,,
772,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; mi castor,Italie,5013,123383,2687589.75,,,,,,,,,,,,,,,,,
773,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; mi castor,Portugal,3897,123383,2687589.75,,,,,,,,,,,,,,,,,
774,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; mi castor,Russie,28647,123383,2687589.75,,,,,,,,,,,,,,,,,
775,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; mi castor,Savoye,2160,123383,2687589.75,,,,,,,,,,,,,,,,,
776,Milewski,Montbret 155-1,Objet Général,1755,Exports,28,Chapeaux ; mi castor,Suisse,288,123383,2687589.75,,,,,,,,,,,,,,,,,
777,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; communs,Espagne,132,237102,2687589.75,,,,,,,,,,,,,,,,,
778,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; communs,Isles,236211,237102,2687589.75,,,,,,,,,,,,,,,,,
779,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; communs,Italie,750,237102,2687589.75,,,,,,,,,,,,,,,,,
780,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; communs,Suede,9,237102,2687589.75,,,,,,,,,,,,,,,,,
781,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; de feutre,Allemagne,241.6000061035156,1591.599975585938,2687589.75,,,,,,,,,,,,,,,,,
782,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; de feutre,Isles,1350,1591.599975585938,2687589.75,,,,,,,,,,,,,,,,,
783,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; de laine,Allemagne,90,24318.5,2687589.75,,,,,,,,,,,,,,,,,
784,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; de laine,Espagne,1656,24318.5,2687589.75,,,,,,,,,,,,,,,,,
785,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; de laine,Isles,8288,24318.5,2687589.75,,,,,,,,,,,,,,,,,
786,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; de laine,Portugal,5040,24318.5,2687589.75,,,,,,,,,,,,,,,,,
787,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; de laine,Savoye,8495.5,24318.5,2687589.75,,,,,,,,,,,,,,,,,
788,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; de laine,Suisse,749,24318.5,2687589.75,,,,,,,,,,,,,,,,,
789,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; à negres,Guinée,4430,12675,2687589.75,,,,,,,,,,,,,,,,,
790,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; à negres,Isles,8245,12675,2687589.75,,,,,,,,,,,,,,,,,
791,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; de paille,Italie,660,948,2687589.75,,,,,,,,,,,,,,,,,
792,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; de paille,Savoye,288,948,2687589.75,,,,,,,,,,,,,,,,,
793,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; de poil,Isles,648,848,2687589.75,,,,,,,,,,,,,,,,,
794,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; de poil,Italie,200,848,2687589.75,,,,,,,,,,,,,,,,,
795,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; poil et laine,Allemagne,64696.5,589055.75,2687589.75,,,,,,,,,,,,,,,,,
796,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; poil et laine,Espagne,316795,589055.75,2687589.75,,,,,,,,,,,,,,,,,
797,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; poil et laine,Flandre,9047.5,589055.75,2687589.75,,,,,,,,,,,,,,,,,
798,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; poil et laine,Hollande,2130,589055.75,2687589.75,,,,,,,,,,,,,,,,,
799,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; poil et laine,Italie,149590,589055.75,2687589.75,,,,,,,,,,,,,,,,,
800,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; poil et laine,Levant,5472,589055.75,2687589.75,,,,,,,,,,,,,,,,,
801,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; poil et laine,Portugal,776,589055.75,2687589.75,,,,,,,,,,,,,,,,,
802,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; poil et laine,Savoye,21243.75,589055.75,2687589.75,,,,,,,,,,,,,,,,,
803,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; poil et laine,Suisse,19305,589055.75,2687589.75,,,,,,,,,,,,,,,,,
804,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; vigogne,Allemagne,5170,68072,2687589.75,,,,,,,,,,,,,,,,,
805,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; vigogne,Espagne,23037,68072,2687589.75,,,,,,,,,,,,,,,,,
806,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; vigogne,Hollande,14553,68072,2687589.75,,,,,,,,,,,,,,,,,
807,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; vigogne,Portugal,3031,68072,2687589.75,,,,,,,,,,,,,,,,,
808,Milewski,Montbret 155-1,Objet Général,1755,Exports,29,Chapeaux ; vigogne,Russie,22281,68072,2687589.75,,,,,,,,,,,,,,,,,
