Nom opérateur/trice,Cote du document source,Année,N° de page du PDF,Exportations/Importations,Pays d'origine,Familles de marchandises,Nom de la marchandise,Quantités marchandises,Unité de compte/quantités,Prix unitaire,Unité de compte,Prix unitaire / unité de compte Lt,Prix unitaire / unité de compte Sous,Prix unitaire / unité de compte Deniers,Valeur en décimale de Lt,Unité de compte,Total ,Unité de compte,Remarques
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,77,Exportations,Espagne,,Léton ; ouvré,,,,,82,10,,"82,5",,"382,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,77,Exportations,Savoye,,Léton ; ouvré,,,,,300,,,300,,"382,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,77,Exportations,Allemagne,,Librairie,,,,,166,,,166,,"321612,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,77,Exportations,Angleterre,,Librairie,,,,,838,19,,"838,95",,"321612,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,77,Exportations,Espagne,,Librairie,,,,,113462,,,113462,,"321612,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,77,Exportations,Flandre,,Librairie,,,,,154144,,,154144,,"321612,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,77,Exportations,Gènes,,Librairie,,,,,5000,,,5000,,"321612,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,77,Exportations,Hollande,,Librairie,,,,,5706,,,5706,,"321612,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,77,Exportations,Italie,,Librairie,,,,,17000,,,17000,,"321612,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,77,Exportations,Levant,,Librairie,,,,,300,,,300,,"321612,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,77,Exportations,Naples,,Librairie,,,,,5430,,,5430,,"321612,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,77,Exportations,Nord,,Librairie,,,,,700,,,700,,"321612,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,77,Exportations,Portugal,,Librairie,,,,,12560,,,12560,,"321612,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,77,Exportations,Savoye,,Librairie,,,,,6306,,,6306,,"321612,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,77,Exportations,Allemagne,,Liège,,,,,48,,,48,,"10305,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,77,Exportations,Espagne,,Liège,,,,,412,10,,"412,5",,"10305,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,77,Exportations,Flandre,,Liège,,,,,878,10,,"878,5",,"10305,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,77,Exportations,Genève,,Liège,,,,,60,15,,"60,75",,"10305,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,78,Exportations,Hollande,,Liège,,,,,8795,12,,"8795,6",,"10305,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,78,Exportations,Nord,,Liège,,,,,110,,,110,,"10305,95",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,78,Exportations,Savoye,,Liège,,,,,,12,,"0,6",,5640,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,78,Exportations,Levant,,Limes,,,,,5640,15,,"5640,75",,5640,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,78,Exportations,Espagne,,Lin ; cru,,,,,30,,,30,,30,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,78,Exportations,Allemagne,,Lin ; peigné,,,,,58,10,,"58,5",,"5308,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,78,Exportations,Espagne,,Lin ; peigné,,,,,5250,8,,"5250,4",,"5308,9",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,78,Exportations,Espagne,,Linge ; vieux,,,,,13,4,,"13,2",,"13,2",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,78,Exportations,Allemagne,,Liqueurs,,,,,1742,,,1742,,"210031,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,78,Exportations,Angleterre,,Liqueurs,,,,,825,,,825,,"210031,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,78,Exportations,Danemark,,Liqueurs,,,,,790,,,790,,"210031,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,78,Exportations,Espagne,,Liqueurs,,,,,26234,,,26234,,"210031,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,78,Exportations,Flandre,,Liqueurs,,,,,146,,,146,,"210031,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Gènes,,Liqueurs,,,,,3300,,,3300,,"210031,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,78,Exportations,Genève,,Liqueurs,,,,,255,,,255,,"210031,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,78,Exportations,Hollande,,Liqueurs,,,,,113623,,,113623,,"210031,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,78,Exportations,Isles,,Liqueurs,,,,,13728,,,13728,,"210031,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,78,Exportations,Italie,,Liqueurs,,,,,11634,,,11634,,"210031,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,78,Exportations,Levant,,Liqueurs,,,,,29952,,,29952,,"210031,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,78,Exportations,Naples,,Liqueurs,,,,,375,,,375,,"210031,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Nord,,Liqueurs,,,,,375,,,375,,"210031,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Portugal,,Liqueurs,,,,,112,,,112,,"210031,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Savoye,,Liqueurs,,,,,6747,,,6747,,"210031,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,suède,,Liqueurs,,,,,156,,,156,,"210031,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Suisse,,Liqueurs,,,,,37,10,,"37,5",,"210031,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Genève,,Litarges,,,,,89,,,89,,"316,4",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Italie,,Litarges,,,,,36,,,36,,"316,4",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Levant,,Litarges,,,,,75,,,75,,"316,4",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Savoye,,Litarges,,,,,18,,,18,,"316,4",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Suisse,,Litarges,,,,,98,8,,"98,4",,"316,4",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Allemagne,,Lits ; de plumes,,,,,150,,,150,,250,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Suisse,,Lits ; de plumes,,,,,100,,,100,,250,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Flandre,,Livres ; en blanc,,,,,8053,15,,"8053,75",,"8043,75",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Savoye,,Lizières,,,,,640,,,640,,640,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Savoye,,Lozes,,,,,1608,,,1608,,1608,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Hollande,,Lunettes,,,,,3600,,,3600,,3600,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Espagne,,Lustres,,,,,900,,,900,,3034,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Flandre,,Lustres,,,,,100,,,100,,3034,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Levant,,Lustres,,,,,1434,,,1434,,3034,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Savoye,,Lustres,,,,,600,,,600,,3034,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Espagne,,Manchettes ; brodées,,,,,508,,,508,,4221,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Flandre,,Manchettes ; brodées,,,,,1894,,,1894,,4221,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Hollande,,Manchettes ; brodées,,,,,740,,,740,,4221,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Isles,,Manchettes ; brodées,,,,,504,,,504,,4221,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Italie,,Manchettes ; brodées,,,,,340,,,340,,4221,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Levant,,Manchettes ; brodées,,,,,15,,,15,,4221,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Nord,,Manchettes ; brodées,,,,,160,,,160,,4221,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Portugal,,Manchettes ; brodées,,,,,60,,,60,,4221,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Allemagne,,Manchons,,,,,5,,,5,,563,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Flandre,,Manchons,,,,,478,,,478,,563,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,79,Exportations,Hollande,,Manchons,,,,,80,,,80,,563,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Espagne,,Mâne,,,,,6389,10,,"6389,5",,"12111,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Hollande,,Mâne,,,,,700,,,700,,"12111,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Nord,,Mâne,,,,,997,,,997,,"12111,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Savoye,,Mâne,,,,,4025,,,4025,,"12111,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Savoye,,Maquets,,,,,92,,,92,,92,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Allemagne,,Marbre ; brut,,,,,3744,,,3744,,"3929,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Espagne,,Marbre ; brut,,,,,41,5,,"41,25",,"3929,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Flandre,,Marbre ; brut,,,,,84,,,84,,"3929,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Hollande,,Marbre ; brut,,,,,60,,,60,,"3929,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Allemagne,,Marbre ; ouvré,,,,,2238,,,2238,,2972,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Espagne,,Marbre ; ouvré,,,,,540,,,540,,2972,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Flandre,,Marbre ; ouvré,,,,,194,,,194,,2972,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Allemagne,,Marchandises ; mêlées,,,,,897206,,,897206,,"2112735,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Angleterre,,Marchandises ; mêlées,,,,,19681,5,,"19681,25",,"2112735,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Danemark,,Marchandises ; mêlées,,,,,257,,,257,,"2112735,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Espagne,,Marchandises ; mêlées,,,,,595915,6,,"595915,3",,"2112735,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Flandre,,Marchandises ; mêlées,,,,,183143,,,183143,,"2112735,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Gènes,,Marchandises ; mêlées,,,,,60,,,60,,"2112735,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Genève,,Marchandises ; mêlées,,,,,120,10,,"120,5",,"2112735,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Hollande,,Marchandises ; mêlées,,,,,210653,,,210653,,"2112735,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Isles,,Marchandises ; mêlées,,,,,51083,,,51083,,"2112735,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Italie,,Marchandises ; mêlées,,,,,44240,,,44240,,"2112735,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Nord,,Marchandises ; mêlées,,,,,1485,,,1485,,"2112735,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Portugal,,Marchandises ; mêlées,,,,,65916,,,65916,,"2112735,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Savoye,,Marchandises ; mêlées,,,,,2,10,,"2,5",,"2112735,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,80,Exportations,Suisse,,Marchandises ; mêlées,,,,,42972,10,,"42972,5",,"2112735,05",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Suisse,,Marechauderie,,,,,225,,,225,,225,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Espagne,,Marègue,,,,,71,10,,"71,5",,"71,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Allemagne,,Marons,,,,,52,10,,"52,5",,"385,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Flandre,,Marons,,,,,327,,,327,,"385,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Hollande,,Marons,,,,,6,,,6,,"385,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Allemagne,,Matelats ; de laine,,,,,475,,,475,,1348,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Espagne,,Matelats ; de laine,,,,,110,,,110,,1348,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Flandre,,Matelats ; de laine,,,,,457,,,457,,1348,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Isles,,Matelats ; de laine,,,,,156,,,156,,1348,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Suisse,,Matelats ; de laine,,,,,150,,,150,,1348,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Espagne,,Mats ; matures,,,,,30300,,,30300,,30300,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Allemagne,,Mercerie,,,,,834428,15,,"834428,75",,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Angleterre,,Mercerie,,,,,163989,,,163989,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Danemark,,Mercerie,,,,,2067,10,,"2067,5",,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Espagne,,Mercerie,,,,,2562164,,,2562164,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Flandre,,Mercerie,,,,,938201,,,938201,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Gènes,,Mercerie,,,,,25686,,,25686,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Genève,,Mercerie,,,,,124148,,,124148,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Hollande,,Mercerie,,,,,289336,,,289336,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Isles,,Mercerie,,,,,50059,10,,"50059,5",,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Italie,,Mercerie,,,,,382953,,,382953,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Levant,,Mercerie,,,,,124684,,,124684,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,81,Exportations,Naples,,Mercerie,,,,,2222,,,2222,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Nord,,Mercerie,,,,,8713,,,8713,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Portugal,,Mercerie,,,,,126895,,,126895,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Savoye,,Mercerie,,,,,125291,,,125291,,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Suisse,,Mercerie,,,,,304732,10,,"304732,5",,"6065570,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Genève,,Merluches,,,,,9,,,9,,16,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Savoye,,Merluches,,,,,7,,,7,,16,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Levant,,Mervillons,,,,,135,,,135,,135,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Flandre,,Métier ; à faire bas,,,,,420,,,420,,420,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Allemagne,,Meubles,,,,,7753,10,,"7753,5",,"14903,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Flandre,,Meubles,,,,,7150,,,7150,,"14903,5",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Flandre,,Meules ; à éguiser,,,,,128,,,128,,128,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Allemagne,,Meules ; à moulin,,,,,9060,,,9060,,10980,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Espagne,,Meules ; à moulin,,,,,300,,,300,,10980,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Flandre,,Meules ; à moulin,,,,,1120,,,1120,,10980,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Gènes,,Meules ; à moulin,,,,,150,,,150,,10980,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Genève,,Meules ; à moulin,,,,,300,,,300,,10980,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Savoye,,Meules ; à moulin,,,,,50,,,50,,10980,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Allemagne,,Meules ; à taillandiers,,,,,52,,,52,,192,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Portugal,,Meules ; à taillandiers,,,,,140,,,140,,192,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Allemagne,,Miel,,,,,5224,15,,"5224,75",,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Angleterre,,Miel,,,,,85,1,,"85,05",,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Espagne,,Miel,,,,,2976,,,2976,,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Flandre,,Miel,,,,,5613,5,,"5613,25",,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Gènes,,Miel,,,,,996,,,996,,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Hollande,,Miel,,,,,183763,4,,"183763,2",,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Italie,,Miel,,,,,468,,,468,,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Levant,,Miel,,,,,1806,,,1806,,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,82,Exportations,Naples,,Miel,,,,,9719,,,9719,,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Nord,,Miel,,,,,4995,18,,"4995,9",,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Savoye,,Miel,,,,,3397,,,3397,,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Suisse,,Miel,,,,,4764,,,4764,,"223808,15",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Espagne,,Mignonnette,,,,,424,,,424,,1408,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Portugal,,Mignonnette,,,,,480,,,480,,1408,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Suisse,,Mignonnette,,,,,504,,,504,,1408,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Savoye,,Migon,,,,,50,,,50,,50,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Hollande,,Mine ; de cuivre,,,,,18160,,,18160,,18300,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Savoye,,Mine ; de cuivre,,,,,140,,,140,,18300,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Levant,,Miny,,,,,1051,,,1051,,1175,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Savoye,,Miny,,,,,124,,,124,,1175,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Espagne,,Miroirs,,,,,3000,,,3000,,64457,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Flandre,,Miroirs,,,,,1377,,,1377,,64457,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Gènes,,Miroirs,,,,,36000,,,36000,,64457,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Nord,,Miroirs,,,,,18000,,,18000,,64457,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Savoye,,Miroirs,,,,,6080,,,6080,,64457,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Allemagne,,Molton,,,,,180,,,180,,18638,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Espagne,,Molton,,,,,12689,,,12689,,18638,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Flandre,,Molton,,,,,626,,,626,,18638,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Italie,,Molton,,,,,1880,,,1880,,18638,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Suisse,,Molton,,,,,3263,,,3263,,18638,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Allemagne,,Moquette,,,,,4585,,,4585,,17836,,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,83,Exportations,Espagne,,Moquette,,,,,4571,,,4571,,17836,,
