numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts,leurvaleursubtotal_1
644,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin rayée pour robe,St Domingue,900,300,Anjou,aunes,,0,5700
645,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin rayée pour robe,La Martinique,4800,1600,Anjou,aunes,,0,5700
646,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin rayée pour robe,Sénégal et Guinée,38970,12990,Anjou,aunes,,0,
647,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin fine,St Domingue,218426,58247,Bretagne,aunes,,0,235901
648,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin fine,La Martinique,2625,700,Bretagne,aunes,,0,235901
649,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin fine,La Guadeloupe,32850,8760,Bretagne,aunes,,0,235901
650,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin fine à draps,St Domingue,17562,2927,Bretagne,aunes,,0,
651,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin fine,St Domingue,64516,14337,Le Maine,aunes,,0,71338
652,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin fine,La Guadeloupe,6822,1516,Le Maine,aunes,,0,71338
653,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin fine,St Domingue,111870,22374,Flandres,aunes,,0,148870
654,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin fine,La Martinique,31000,6200,Flandres,aunes,,0,148870
655,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin fine,La Guadeloupe,6000,1200,Flandres,aunes,,0,148870
656,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin fine,St Domingue,4000,1000,Anjou,aunes,,0,5600
657,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin fine,La Guadeloupe,1600,400,Anjou,aunes,,0,5600
658,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin fine,Sénégal et Guinée,3920,980,Anjou,aunes,,0,
659,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin fine,St Domingue,420,70,Isle de France,aunes,,0,
660,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de lin fine à carreaux,Sénégal et Guinée,1170,780,Étranger,aunes,,0,
661,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile batiste,St Domingue,48582,8097,Amiénois,aunes,,0,54702
662,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile batiste,La Martinique,2520,420,Amiénois,aunes,,0,54702
663,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile batiste,La Guadeloupe,3600,600,Amiénois,aunes,,0,54702
664,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile linon,St Domingue,1200,200,Amiénois,aunes,,0,
665,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile linon,St Domingue,930,155,Isle de France,aunes,,0,
666,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile gingas en fil,St Domingue,8017,5345,Normandie,aunes,,0,9026
667,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile gingas en fil,La Martinique,1009,673,Normandie,aunes,,0,9026
668,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile gingas en fil,Sénégal et Guinée,240,160,Normandie,aunes,,0,
669,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile gingas de lin,St Domingue,4614,3076,Anjou,aunes,,0,9714
670,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile gingas de lin,La Guadeloupe,600,400,Anjou,aunes,,0,9714
671,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile gingas de lin,Cayenne et Guyanne,4500,3000,Anjou,aunes,,0,9714
672,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile gingas de lin,Sénégal et Guinée,4860,3240,Anjou,aunes,,0,
673,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile gingas en fil,St Domingue,13029,8686,Flandres,aunes,,0,
674,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile gingas en fil,Sénégal et Guinée,2008,1339,Flandres,aunes,,0,
675,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de fil commune de chanvre,St Domingue,118,328,Bretagne,aunes,,0,1998
676,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de fil commune de chanvre,La Martinique,1880,1600,Bretagne,aunes,,0,1998
677,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de fil commune de chanvre,Sénégal et Guinée,9143,4156,Normandie,aunes,,0,
678,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de chanvre à voile,St Domingue,8988,6420,Bretagne,aunes,,0,
679,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de chanvre à voile,St Domingue,180,120,Anjou,aunes,,0,
680,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile de chanvre à voile,Sénégal et Guinée,675,450,Anjou,aunes,,0,
681,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile cirée,St Domingue,612,340,Étranger,aunes,,0,
682,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile cirée,Sénégal et Guinée,2430,1350,Étranger,aunes,,0,
683,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile fil en coton,Sénégal et Guinée,1800,1000,Anjou,aunes,,0,
684,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile fil en coton,Sénégal et Guinée,1280,640,Flandres,aunes,,0,
685,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile siamoise fil et coton,La Guadeloupe,625,250,Normandie,aunes,,0,1625
686,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile siamoise fil et coton,Cayenne et Guyanne,1000,400,Normandie,aunes,,0,1625
687,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile siamoise fil et coton,Sénégal et Guinée,105437,42175,Normandie,aunes,,0,
688,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile siamoise commune,Sénégal et Guinée,2508,1320,Bretagne,aunes,,0,
689,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile blanche de coton fine,St Domingue,2031,677,Étranger,aunes,,0,
690,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile bajutapaux,Sénégal et Guinée,2074,1185,Normandie,aunes,,0,
691,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile bajutapaux commun,St Domingue,2100,600,Provence,aunes,,0,
692,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,25,Toile bazin commun,Sénégal et Guinée,5747,2090,Normandie,aunes,,0,
693,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile bazin fin,St Domingue,2530,420,Champagne,aunes,,0,
694,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile bazin gros,Sénégal et Guinée,10368,6480,Étranger,aunes,,0,
695,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile bazin,La Martinique,3681,818,Étranger,aunes,,0,
696,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile coton commune,St Domingue,672,224,Bretagne,aunes,,0,852
697,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile coton commune,La Guadeloupe,180,60,Bretagne,aunes,,0,852
698,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile mousseline fine,St Domingue,7278,1213,Étranger,aunes,,0,7782
699,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile mousseline fine,La Martinique,504,84,Étranger,aunes,,0,7782
700,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile guinée bleue,Cayenne et Guyanne,1700,1000,Normandie,aunes,,0,
701,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile guinée bleue,Sénégal et Guinée,56379,33164,Normandie,aunes,,0,
702,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile nankin,St Domingue,7544,943,Étranger,pièces,,0,
703,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile guingan,St Domingue,520,40,Anjou,pièces,,0,1081
704,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile guingan,La Martinique,367,204,Anjou,aunes,,0,1081
705,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile guingan,Cayenne et Guyanne,194,108,Anjou,aunes,,0,1081
706,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile guingan,St Domingue,1631,906,,aunes,,0,
707,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile indienne,St Domingue,13960,3490,Alsace,aunes,,0,
708,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile indienne,St Domingue,102568,22793,Bretagne,aunes,,0,146011
709,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile indienne,La Martinique,17550,3900,Bretagne,aunes,,0,146011
710,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile indienne,La Guadeloupe,25893,5754,Bretagne,aunes,,0,146011
711,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile indienne,Sénégal et Guinée,13698,3044,Bretagne,aunes,,0,
712,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile indienne fine,St Domingue,5475,1095,Isle de France,aunes,,0,
713,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile indienne fine,Sénégal et Guinée,4000,800,Isle de France,aunes,,0,
714,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile indienne commune,St Domingue,120,30,Isle de France,aunes,,0,
715,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile indienne commune,Sénégal et Guinée,10800,2700,Isle de France,aunes,,0,
716,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile indienne grosse,Sénégal et Guinée,7200,2400,Orléanais,aunes,,0,
717,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile indienne de différentes qualités,St Domingue,5640,1880,lyonnais,aunes,,0,
718,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile nicanéas,Sénégal et Guinée,4841,2548,Normandie,aunes,,0,
719,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile blanche fine de coton,St Domingue,216,72,Indes,aunes,,0,1116
720,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile blanche fine de coton,Cayenne et Guyanne,900,300,Indes,aunes,,0,1116
721,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile allegias,Sénégal et Guinée,2256,90,Indes,pièces,,0,
722,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile bajutapaux,Sénégal et Guinée,205560,8565,Indes,pièces,,0,
723,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile baffetas,Sénégal et Guinée,34164,949,Indes,pièces,,0,
724,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile birampaux,Sénégal et Guinée,24984,1041,Indes,pièces,,0,
725,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile caladaris,St Domingue,1040,26,Indes,pièces,,0,2600
726,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile caladaris,La Martinique,1560,39,Indes,pièces,,0,2600
727,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile casse,La Martinique,10620,354,Indes,pièces,,0,
728,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile chasselas,Sénégal et Guinée,242086,9311,Indes,pièces,,0,
729,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile cochelis,Sénégal et Guinée,34960,2185,Indes,pièces,,0,
730,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile coupis,Sénégal et Guinée,11070,615,Indes,pièces,,0,
731,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile cusas,Sénégal et Guinée,3740,170,Indes,pièces,,0,
732,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile garas,Sénégal et Guinée,3232,101,Indes,pièces,,0,
733,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile guinée blanche,La Martinique,798,772,Indes,pièces,,0,
734,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile guinée blanche,Sénégal et Guinée,29336,772,Indes,pièces,,0,
735,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile guinée bleue,Sénégal et Guinée,2055700,82228,Indes,pièces,,0,
736,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile guingamp,Sénégal et Guinée,5712,408,Indes,pièces,,0,
737,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile korots,Sénégal et Guinée,5460,546,Indes,pièces,,0,
738,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile indienne,Sénégal et Guinée,176985,6555,Indes,pièces,,0,
739,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile limencas,Sénégal et Guinée,21924,783,Indes,pièces,,0,
740,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile mousseline unie,St Domingue,108290,10829,Indes,aunes,,0,108410
741,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile mousseline unie,La Guadeloupe,120,12,Indes,aunes,,0,108410
742,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile mousseline unie,Sénégal et Guinée,19320,1932,Indes,aunes,,0,
743,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile mousseline brodée,St Domingue,1152,48,Indes,aunes,,0,
744,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile nankin,St Domingue,5719,817,Indes,pièces,,0,8169
745,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile nankin,La Martinique,2100,300,Indes,pièces,,0,8169
746,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile nankin,La Guadeloupe,350,50,Indes,pièces,,0,8169
747,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile nicanéas,Sénégal et Guinée,251280,12564,Indes,pièces,,0,
748,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile néganépaux,Sénégal et Guinée,44590,1715,Indes,pièces,,0,
749,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile popolis,Sénégal et Guinée,18704,668,Indes,pièces,,0,
750,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile photes,Sénégal et Guinée,49296,2054,Indes,pièces,,0,
751,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile roucals,Sénégal et Guinée,103800,5190,Indes,pièces,,0,
752,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile tapsels,Sénégal et Guinée,46398,2109,Indes,pièces,,0,
753,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Toile salempourés,Sénégal et Guinée,11880,660,Indes,pièces,,0,
754,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verrerie divers,St Domingue,834,,,,Pas de quantité indiquée,0,
755,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verrerie,St Domingue,1699,,Nivernais,,Pas de quantité indiquée,0,3409
756,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verrerie,La Martinique,135,,Nivernais,,Pas de quantité indiquée,0,3409
757,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verrerie,La Guadeloupe,1575,,Nivernais,,Pas de quantité indiquée,0,3409
758,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verre à vitre,St Domingue,1602,3560,Alsace,carreaux,,0,
759,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verre en bouteilles,La Martinique,643,2380,Saintonge,en nombre,,0,
760,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verre en bouteilles,St Domingue,15714,62868,Bretagne,en nombre,,0,16706
761,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verre en bouteilles,La Martinique,521,2086,Bretagne,en nombre,,0,16706
762,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verre en bouteilles,La Guadeloupe,471,1884,Bretagne,en nombre,,0,16706
763,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verre en bouteilles,Sénégal et Guinée,296,1183,Bretagne,en nombre,,0,
764,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verre en bouteilles,St Domingue,19131,76523,Anjou,en nombre,,0,19918
765,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verre en bouteilles,La Martinique,511,2044,Anjou,en nombre,,0,19918
766,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verre en bouteilles,Cayenne et Guyanne,276,1103,Anjou,en nombre,,0,19918
767,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verre en bouteilles,Sénégal et Guinée,225,900,Anjou,en nombre,,0,
768,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,26,Verre en bouteilles,St Domingue,1250,5000,Flandres,en nombre,,0,
