numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts,leurvaleursubtotal_1
363,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fer en barre,La Guadeloupe,342,1800,Étranger,livres,,0,27046
364,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fer en barre,Sénégal et Guinée,13105,68977,Étranger,livres,,0,
365,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fer blanc,St Domingue,630,700,Marseille,livres,,0,
366,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fer blanc,St Domingue,200,350,Étranger,livres,,0,
367,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fromage,St Domingue,181662,302770,Étranger,livres,,0,291119
368,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fromage,La Martinique,83308,138847,Étranger,livres,,0,291119
369,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fromage,La Guadeloupe,21837,36395,Étranger,livres,,0,291119
370,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fromage,Cayenne et Guyanne,4312,7186,Étranger,livres,,0,291119
371,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fromage,Sénégal et Guinée,360,600,Étranger,livres,,0,
372,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits confits en confiture,St Domingue,31014,31014,Marseille,livres,,0,51973
373,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits confits en confiture,La Martinique,15505,15505,Marseille,livres,,0,51973
374,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits confits en confiture,La Guadeloupe,3998,3998,Marseille,livres,,0,51973
375,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits confits en confiture,Cayenne et Guyanne,1456,1456,Marseille,livres,,0,51973
376,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits confits en confiture,Sénégal et Guinée,400,400,Marseille,livres,,0,
377,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits à l'eau de vie,St Domingue,7800,12000,Marseille,livres,,0,15068
378,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits à l'eau de vie,La Martinique,5988,9213,Marseille,livres,,0,15068
379,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits à l'eau de vie,La Guadeloupe,1085,1669,Marseille,livres,,0,15068
380,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits à l'eau de vie,Cayenne et Guyanne,195,300,Marseille,livres,,0,15068
381,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits au vinaigre en capres,St Domingue,5824,10589,Marseille,livres,,0,13697
382,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits au vinaigre en capres,La Martinique,6082,11058,Marseille,livres,,0,13697
383,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits au vinaigre en capres,La Guadeloupe,1428,2597,Marseille,livres,,0,13697
384,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits au vinaigre en capres,Cayenne et Guyanne,363,660,Marseille,livres,,0,13697
385,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits en cornichons,St Domingue,280,932,Marseille,livres,,0,903
386,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits en cornichons,La Martinique,268,892,Marseille,livres,,0,903
387,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits en cornichons,La Guadeloupe,247,823,Marseille,livres,,0,903
388,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits en cornichons,Cayenne et Guyanne,108,360,Marseille,livres,,0,903
389,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits salés en olives,St Domingue,6546,13093,Marseille,livres,,0,17336
390,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits salés en olives,La Martinique,8640,17285,Marseille,livres,,0,17336
391,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits salés en olives,La Guadeloupe,1941,3882,Marseille,livres,,0,17336
392,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits salés en olives,Cayenne et Guyanne,209,419,Marseille,livres,,0,17336
393,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits secs dattes,St Domingue,1225,2041,Barbarie,livres,,0,2149
394,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits secs dattes,La Martinique,786,1310,Barbarie,livres,,0,2149
395,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits secs dattes,La Guadeloupe,138,230,Barbarie,livres,,0,2149
396,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits secs dattes,St Domingue,818,3274,Provence,livres,,0,1778
397,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits figues,La Martinique,262,1047,Provence,livres,,0,1778
398,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits figues,La Guadeloupe,552,2210,Provence,livres,,0,1778
399,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits figues,Cayenne et Guyanne,146,584,Provence,livres,,0,1778
400,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits noix et noisettes,St Domingue,587,3785,Étranger,livres,,0,1058
401,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits noix et noisettes,La Martinique,471,3140,Étranger,livres,,0,1058
402,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits noix et noisettes,St Domingue,160,1334,Provence,livres,,0,404
403,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits noix et noisettes,La Martinique,102,852,Provence,livres,,0,404
404,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits noix et noisettes,La Guadeloupe,142,1180,Provence,livres,,0,404
405,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits pistaches,St Domingue,245,175,Barbarie,livres,,0,
406,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits prunes,St Domingue,8428,14046,Provence,livres,,0,18113
407,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits prunes,La Martinique,5500,9166,Provence,livres,,0,18113
408,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits prunes,La Guadeloupe,3495,5825,Provence,livres,,0,18113
409,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits prunes,Cayenne et Guyanne,690,1150,Provence,livres,,0,18113
410,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits raisins,St Domingue,7306,29223,Levant,livres,,0,12957
411,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits raisins,La Martinique,4759,19036,Levant,livres,,0,12957
412,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits raisins,La Guadeloupe,695,2780,Levant,livres,,0,12957
413,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits raisins,Cayenne et Guyanne,197,788,Levant,livres,,0,12957
414,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits raisins,St Domingue,5711,28557,Provence,livres,,0,9612
415,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits raisins,La Martinique,2988,14942,Provence,livres,,0,9612
416,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits raisins,La Guadeloupe,913,4565,Provence,livres,,0,9612
417,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits raisins,St Domingue,137,915,Étranger,livres,,0,860
418,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits raisins,La Martinique,557,3715,Étranger,livres,,0,860
419,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits raisins,La Guadeloupe,166,1105,Étranger,livres,,0,860
420,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits verds en cruds en chateignes,St Domingue,1759,11724,Provence,livres,,0,1999
421,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits verds en cruds en chateignes,La Martinique,75,500,Provence,livres,,0,1999
422,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits verds en cruds en chateignes,La Guadeloupe,165,1100,Provence,livres,,0,1999
423,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits pommes,St Domingue,1569,5230,Marseille,livres,,0,4409
424,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits pommes,La Martinique,2478,8260,Marseille,livres,,0,4409
425,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fruits pommes,La Guadeloupe,362,1206,Marseille,livres,,0,4409
426,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fil à coudre,St Domingue,2030,282,Marseille,livres,,0,13348
427,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fil à coudre,La Martinique,5688,790,Marseille,livres,,0,13348
428,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fil à coudre,La Guadeloupe,5630,782,Marseille,livres,,0,13348
429,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fil à coudre,St Domingue,41558,5772,Flandres,livres,,0,59558
430,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fil à coudre,La Martinique,12420,1725,Flandres,livres,,0,59558
431,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fil à coudre,La Guadeloupe,5580,775,Flandres,livres,,0,59558
432,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fil à voile,Cayenne et Guyanne,666,666,Marseille,livres,,0,
433,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fil à cordonnier,St Domingue,4956,1239,Marseille,livres,,0,15420
434,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fil à cordonnier,La Martinique,10044,2511,Marseille,livres,,0,15420
435,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Fil à cordonnier,La Guadeloupe,420,105,Marseille,livres,,0,15420
436,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Gants de peau,St Domingue,5688,4740,Marseille,paires,,0,20981
437,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Gants de peau,La Martinique,9043,7536,Marseille,paires,,0,20981
438,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Gants de peau,La Guadeloupe,6250,5208,Marseille,paires,,0,20981
439,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,43,Gants de peau,St Domingue,4320,3600,Languedoc,paires,,0,
440,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Gaze de soye,St Domingue,29960,"374,5",Lyonnais,livres,,0,36138
441,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Gaze de soye,La Martinique,2880,36,Lyonnais,livres,,0,36138
442,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Gaze de soye,La Guadeloupe,3298,1649,Lyonnais,aunes,,0,36138
443,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Gaze en mouchoirs,St Domingue,504,252,Lyonnais,en nombre,,0,
444,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Grains comestibles,St Domingue,479,7980,Languedoc,livres,,0,1979
445,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Grains comestibles,La Martinique,1500,25024,Languedoc,livres,,0,1979
446,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Grains comestibles,Sénégal et Guinée,4008,66800,Languedoc,livres,,0,
447,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Grains millet,La Martinique,1079,8300,Languedoc,livres,,0,
448,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Ris,St Domingue,18195,75814,Étranger,livres,,0,52597
449,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Ris,La Martinique,28794,119974,Étranger,livres,,0,52597
450,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Ris,La Guadeloupe,5608,23368,Étranger,livres,,0,52597
451,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Ris,Sénégal et Guinée,12924,53852,Étranger,livres,,0,
452,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Graines d'anis,St Domingue,360,1000,Étranger,livres,,0,523
453,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Graines d'anis,La Martinique,163,452,Étranger,livres,,0,523
454,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Graines de genievre,La Martinique,422,704,Provence,livres,,0,
455,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Graines de jardin,St Domingue,1488,1488,Marseille,livres,,0,1698
456,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Graines de jardin,La Martinique,210,210,Marseille,livres,,0,1698
457,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Graines de lin,St Domingue,145,485,Dauphiné,livres,,0,
458,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Graines longue,St Domingue,800,4999,Barbarie,livres,,0,6332
459,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Graines longue,La Martinique,4926,30787,Barbarie,livres,,0,6332
460,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Graines longue,La Guadeloupe,606,3788,Barbarie,livres,,0,6332
461,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Habillements en hardes neuves,St Domingue,27289,,Marseille,,Pas de quantité indiquée,0,43934
462,Cyril Mouton,ANOM Col F 2B 14 (tableau 20),Colonies/1789 - Marseille - Exports colonies.csv,Colonies,1789,Exports,Marseille,44,Habillements en hardes neuves,La Martinique,10602,,Marseille,,Pas de quantité indiquée,0,43934
