numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts
457,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fer blanc ouvré,Isle de France et de Bourbon,960,,Marseille,,,0
458,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fer coulé,La Martinique,133,1330,St Etienne,livres,,0
459,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fer en clous,St Domingue,110932,264123,St Etienne,livres,,0
460,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fer en clous,La Martinique,34538,82233,St Etienne,livres,,0
461,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fer en clous,La Guadeloupe,13163,31340,St Etienne,livres,,0
462,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fer en clous,Cayenne et Guyanne,588,1400,St Etienne,livres,,0
463,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fer en clous,Isle de France et de Bourbon,14207,33825,St Etienne,livres,,0
464,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fer en clous,St Domingue,8175,19465,Marseille,livres,,0
465,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fer en clous,La Martinique,2308,5495,Marseille,livres,,0
466,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fer en clous,La Guadeloupe,210,500,Marseille,livres,,0
467,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fer en clous,Sénégal,294,700,Marseille,livres,,0
468,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fer en clous,Isle de France et de Bourbon,1161,2765,Marseille,livres,,0
469,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fromage,St Domingue,209969,374946,Gruyère,livres,,0
470,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fromage,La Martinique,105596,188565,Gruyère,livres,,0
471,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fromage,La Guadeloupe,11557,20637,Gruyère,livres,,0
472,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fromage,Cayenne et Guyanne,4853,8666,Gruyère,livres,,0
473,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fromage,Sénégal,3638,6496,Gruyère,livres,,0
474,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fromage,Isle de France et de Bourbon,16312,29130,Gruyère,livres,,0
475,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fromage,St Domingue,29826,49716,Hollande,livres,,0
476,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fromage,La Martinique,3534,5892,Hollande,livres,,0
477,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fromage,La Guadeloupe,246,410,Hollande,livres,,0
478,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fromage,Cayenne et Guyanne,150,250,Hollande,livres,,0
479,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fromage,Isle de France et de Bourbon,2216,5360,Hollande,livres,,0
480,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fruits secs et confits divers,St Domingue,4505,,,,,0
481,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fruits secs et confits divers,La Martinique,1204,,,,,0
482,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fruits secs et confits divers,La Guadeloupe,33,,,,,0
483,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fruits secs et confits divers,Cayenne et Guyanne,373,,,,,0
484,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Confitures sèches,St Domingue,31951,31951,Marseille,livres,,0
485,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Confitures sèches,La Martinique,14507,14507,Marseille,livres,,0
486,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Confitures sèches,La Guadeloupe,925,925,Marseille,livres,,0
487,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Confitures sèches,Cayenne et Guyanne,1280,1280,Marseille,livres,,0
488,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Confitures sèches,Isle de France et de Bourbon,4962,4962,Marseille,livres,,0
489,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Confitures à l'eau de vie,St Domingue,14818,22797,Marseille,livres,,0
490,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Confitures à l'eau de vie,La Martinique,7010,10785,Marseille,livres,,0
491,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Confitures à l'eau de vie,La Guadeloupe,279,430,Marseille,livres,,0
492,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Confitures à l'eau de vie,Cayenne et Guyanne,98,150,Marseille,livres,,0
493,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Confitures à l'eau de vie,Isle de France et de Bourbon,5680,8738,Marseille,livres,,0
494,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Capres marinées,St Domingue,5651,10275,Marseille,livres,,0
495,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Capres marinées,La Martinique,6390,11619,Marseille,livres,,0
496,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Capres marinées,La Guadeloupe,746,1357,Marseille,livres,,0
497,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Capres marinées,Cayenne et Guyanne,308,560,Marseille,livres,,0
498,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Capres marinées,Isle de France et de Bourbon,1992,3623,Marseille,livres,,0
499,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Capres non marinées,St Domingue,648,1622,Marseille,livres,,0
500,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Capres non marinées,La Martinique,364,912,Marseille,livres,,0
501,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Capres non marinées,Sénégal,32,80,Marseille,livres,,0
502,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Capres non marinées,Isle de France et de Bourbon,600,1500,Marseille,livres,,0
503,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Chataigne,St Domingue,1807,12050,Provence,livres,,0
504,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Chataigne,La Martinique,304,2030,Provence,livres,,0
505,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Chataigne,La Guadeloupe,34,230,Provence,livres,,0
506,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Chataigne,Cayenne et Guyanne,271,1815,Provence,livres,,0
507,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Cornichon,St Domingue,468,1562,Marseille,livres,,0
508,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Cornichon,La Martinique,234,782,Marseille,livres,,0
509,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Cornichon,La Guadeloupe,67,224,Marseille,livres,,0
510,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Cornichon,Isle de France et de Bourbon,352,1175,Marseille,livres,,0
511,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Dattes,St Domingue,764,1275,Tunis,livres,,0
512,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Dattes,La Martinique,350,586,Tunis,livres,,0
513,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Figues,St Domingue,1387,5509,Provence,livres,,0
514,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Figues,La Martinique,668,2672,Provence,livres,,0
515,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Figues,La Guadeloupe,62,250,Provence,livres,,0
516,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Figues,Cayenne et Guyanne,43,170,Provence,livres,,0
517,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Noix,St Domingue,720,6000,Provence,livres,,0
518,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Noix,La Martinique,173,1445,Provence,livres,,0
519,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Noix,La Guadeloupe,28,238,Provence,livres,,0
520,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Noix,Cayenne et Guyanne,9,75,Provence,livres,,0
521,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Noisettes,St Domingue,1661,11411,Sicile,livres,,0
522,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Noisettes,La Martinique,436,2910,Sicile,livres,,0
523,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Noisettes,La Guadeloupe,69,460,Sicile,livres,,0
524,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Noisettes,Cayenne et Guyanne,123,825,Sicile,livres,,0
525,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Noisettes,Isle de France et de Bourbon,62,410,Sicile,livres,,0
526,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Olives marinées,St Domingue,8791,17581,Marseille,livres,,0
527,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Olives marinées,La Martinique,9507,19012,Marseille,livres,,0
528,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Olives marinées,La Guadeloupe,735,1470,Marseille,livres,,0
529,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Olives marinées,Cayenne et Guyanne,300,600,Marseille,livres,,0
530,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Olives marinées,Sénégal,40,80,Marseille,livres,,0
531,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Olives marinées,Isle de France et de Bourbon,4442,8885,Marseille,livres,,0
532,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Pistaches,St Domingue,332,278,Alep,livres,,0
533,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Pistaches,La Martinique,485,405,Alep,livres,,0
534,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Pommes,St Domingue,3711,12370,Marseille,livres,,0
535,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Pommes,La Martinique,1540,5135,Marseille,livres,,0
536,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Pommes,La Guadeloupe,447,1495,Marseille,livres,,0
537,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Prunes,St Domingue,12720,21206,Provence,livres,,0
538,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Prunes,La Martinique,6594,10990,Provence,livres,,0
539,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Prunes,La Guadeloupe,680,1135,Provence,livres,,0
540,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Prunes,Cayenne et Guyanne,774,1290,Provence,livres,,0
541,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Raisins secs,St Domingue,12267,49066,Levant,livres,,0
542,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Raisins secs,La Martinique,4677,18707,Levant,livres,,0
543,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Raisins secs,La Guadeloupe,78,310,Levant,livres,,0
544,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Raisins secs,Cayenne et Guyanne,467,1870,Levant,livres,,0
545,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Raisins secs,St Domingue,3048,15243,Provence,livres,,0
546,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Raisins secs,La Martinique,612,3068,Provence,livres,,0
547,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Raisins secs,La Guadeloupe,130,1152,Provence,livres,,0
548,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Raisins secs,St Domingue,1149,7660,Naples,livres,,0
549,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Raisins secs,La Martinique,1541,10273,Naples,livres,,0
550,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Raisins secs,La Guadeloupe,14,95,Naples,livres,,0
551,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fil à coudre,St Domingue,14788,2054,Marseille,livres,,0
552,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fil à coudre,La Martinique,8287,1151,Marseille,livres,,0
553,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fil à coudre,La Guadeloupe,1260,175,Marseille,livres,,0
554,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,56,Fil à coudre,Isle de France et de Bourbon,288,40,Marseille,livres,,0
555,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Fil à coudre,St Domingue,24255,3234,Flandres,livres,,0
556,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Fil à coudre,La Martinique,7073,943,Flandres,livres,,0
557,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Fil à coudre,St Domingue,18079,2511,Lyon,livres,,0
558,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Fil à coudre,La Martinique,9576,1330,Lyon,livres,,0
559,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Fil à cordonnier,St Domingue,7221,1806,Marseille,livres,,0
560,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Fil à cordonnier,La Martinique,7896,1974,Marseille,livres,,0
561,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Fil à cordonnier,La Guadeloupe,520,130,Marseille,livres,,0
562,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Fil à cordonnier,Cayenne et Guyanne,176,44,Marseille,livres,,0
563,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,57,Fil à voile,St Domingue,1794,1794,Marseille,livres,,0
