numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts
551,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Eau de senteur,La Guadeloupe,330,110,Bordeaux,livres,,0
552,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Eau de senteur,Sénégal et Guinée,60,20,Bordeaux,livres,,0
553,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Essence de rose,St Domingue,8325,"6,9375",Bordeaux,livres,,0
555,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Essence de rose,La Martinique,9600,8,Bordeaux,livres,,0
556,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Quintessence de rose,St Domingue,90000,75,Bordeaux,livres,,0
557,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Épicerie diverse,St Domingue,3602,1091,Hollande,livres,,0
558,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Épicerie diverse,La Guadeloupe,1639,275,Hollande,livres,,0
559,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Cannelle,St Domingue,10290,735,Hollande,livres,,0
560,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Cannelle,La Martinique,980,70,Hollande,livres,,0
561,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Poivre,St Domingue,7112,2556,Hollande,livres,,0
562,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Poivre,La Martinique,544,272,Hollande,livres,,0
563,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Poivre,La Guadeloupe,420,210,Hollande,livres,,0
564,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Poivre,Cayenne et Guyanne,200,100,Hollande,livres,,0
565,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Poivre,Sénégal et Guinée,24,12,Hollande,livres,,0
566,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Estampe,St Domingue,1485,,Paris,,,0
567,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Estampe,La Martinique,450,,Paris,,,0
568,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Estampe,La Guadeloupe,680,,Paris,,,0
569,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étain en saumon,St Domingue,600,720,Hollande,livres,,0
570,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étain ouvré,St Domingue,6014,4296,Bordeaux,livres,,0
571,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étain ouvré,La Martinique,1680,1200,Bordeaux,livres,,0
572,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étain ouvré,La Guadeloupe,112,80,Bordeaux,livres,,0
573,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étain ouvré,Sénégal et Guinée,5843,4177,Bordeaux,livres,,0
574,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoupe,St Domingue,4585,30570,Bordeaux,livres,,0
575,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoupe,La Martinique,1086,7240,Bordeaux,livres,,0
576,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoupe,La Guadeloupe,540,3600,Bordeaux,livres,,0
577,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoupe,Cayenne et Guyanne,54,360,Bordeaux,livres,,0
578,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoupe,Sénégal et Guinée,354,2360,Bordeaux,livres,,0
579,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Éventail,St Domingue,1879,470,Bordeaux,douzaines,,0
580,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe de coton,St Domingue,13980,1165,Rouen,livres,,0
581,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe de coton,La Martinique,1980,165,Rouen,livres,,0
582,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe de coton,La Guadeloupe,2292,191,Rouen,livres,,0
583,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe de coton,Cayenne et Guyanne,240,20,Rouen,livres,,0
584,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe de coton,St Domingue,1440,120,Nîmes,livres,,0
585,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Velours de coton,St Domingue,2192,166,Rouen,livres,,0
586,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Velours de coton,La Martinique,420,30,Rouen,livres,,0
587,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Velours de coton,St Domingue,1050,75,Reims,livres,,0
588,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Velours,St Domingue,4950,300,Utreck,aunes,,0
589,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe de coton et soye,St Domingue,3000,600,Lyon,aunes,,0
590,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe de coton et soye,Sénégal et Guinée,600,180,Lyon,aunes,,0
591,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe satinette,La Martinique,3450,300,Rouen,aunes,,0
592,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe satinette,La Guadeloupe,3450,300,Rouen,aunes,,0
593,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe au quart de soye,Sénégal et Guinée,3150,639,Langen,aunes,,0
594,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe au quart de soye,St Domingue,450,30,Lyon,livres,,0
595,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe au quart de soye,St Domingue,750,360,Rouen,aunes,,0
596,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe de laine,La Martinique,240,40,Montauban,livres,,0
597,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe callemande,La Guadeloupe,312,26,Reims,aunes,,0
598,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe bayette,Sénégal et Guinée,7225,1465,Aulnay,livres,,0
599,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe bayette,Sénégal et Guinée,120,30,Rouen,aunes,,0
600,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe bayette,Sénégal et Guinée,2548,637,Ruffec,aunes,,0
601,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe étamine,St Domingue,2360,295,Aulnay,livres,,0
602,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe étamine,St Domingue,320,40,Langen,livres,,0
603,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe étamine,Cayenne et Guyanne,1680,210,Tours,livres,,0
604,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe étamine,St Domingue,20496,2562,Reims,livres,,0
605,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe étamine,La Martinique,1200,150,Reims,livres,,0
606,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe étamine,La Guadeloupe,240,30,Reims,livres,,0
607,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe étamine,La Guadeloupe,960,120,Paris,livres,,0
608,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe étamine,St Domingue,11816,1477,Mans,livres,,0
609,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe étamine,St Domingue,2350,470,Rennes,aunes,,0
610,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe étamine,St Domingue,4000,500,Amiens,livres,,0
611,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe étamine,La Guadeloupe,1600,200,Amiens,livres,,0
612,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe étamine,La Guadeloupe,100,20,Ruffec,aunes,,0
613,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe flanelle,St Domingue,80,10,Rouen,livres,,0
614,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe flanelle,La Martinique,80,10,Rouen,livres,,0
615,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe flanelle,La Guadeloupe,517,230,Amiens,aunes,,0
616,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe flanelle,St Domingue,490,140,Rennes,aunes,,0
617,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe flanelle,St Domingue,5112,639,Reims,livres,,0
618,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe camelot laine,St Domingue,1680,420,Lille,aunes,,0
619,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe camelot,St Domingue,400,100,Reims,aunes,,0
620,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe prunelle laine,La Martinique,100,10,Lille,livres,,0
621,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe prunelle,St Domingue,180,18,Rouen,livres,,0
622,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe prunelle,La Martinique,1800,180,Rouen,livres,,0
623,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe prunelle,St Domingue,500,50,Amiens,livres,,0
624,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,7,Étoffe prunelle,La Martinique,1400,140,Amiens,livres,,0
625,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Étoffe molleton de laine,St Domingue,455,130,Reims,aunes,,0
626,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Étoffe voile,La Guadeloupe,480,120,Amiens,aunes,,0
627,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Étoffe voile,La Guadeloupe,352,88,La Rochelle,aunes,,0
628,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Étoffe de soye,St Domingue,318850,6377,Lyon,livres,,0
629,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Étoffe de soye,La Martinique,25500,510,Lyon,livres,,0
630,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Étoffe de soye,La Guadeloupe,27050,541,Lyon,livres,,0
631,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Étoffe de soye,Sénégal et Guinée,19100,382,Lyon,livres,,0
632,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Étoffe de soye,St Domingue,13450,269,Tours,livres,,0
633,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Étoffe de soye,St Domingue,1500,30,Nîmes,livres,,0
634,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Étoffe de soye,St Domingue,6450,129,Langen,livres,,0
635,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Étoffe de soye,Sénégal et Guinée,4100,82,Langen,livres,,0
636,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Étoffe de soye,St Domingue,5600,112,Paris,livres,,0
637,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Étoffe de soye,St Domingue,3250,65,Aulnay,livres,,0
638,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Étoffe de soye,St Domingue,5100,102,Lyon,livres,,0
639,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Étoffe de soye,La Martinique,600,12,Lyon,livres,,0
640,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Étoffe de soye,La Guadeloupe,2850,57,Lyon,livres,,0
641,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Étoffe de soye,St Domingue,2000,40,Carcassonne,livres,,0
642,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Gros de Mours,St Domingue,4000,80,Lyon,livres,,0
643,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Satin,La Guadeloupe,2200,20,Lyon,livres,,0
644,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Taffetas,St Domingue,3660,66,Lyon,livres,,0
645,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Taffetas,La Martinique,1650,30,Lyon,livres,,0
646,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Taffetas,La Guadeloupe,55,1,Lyon,livres,,0
647,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Velours de soye,Sénégal et Guinée,240,4,Gênes,livres,,0
648,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Étoffes de soye brodées,St Domingue,1500,15,Lyon,livres,,0
649,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Étoffes de soye brodées,St Domingue,600,6,Paris,livres,,0
650,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fayence,St Domingue,19801,,Bordeaux,,,0
651,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fayence,La Martinique,1040,,Bordeaux,,,0
652,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fayence,La Guadeloupe,4670,,Bordeaux,,,0
653,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fayence,Cayenne et Guyanne,234,,Bordeaux,,,0
654,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,,Fayence,Sénégal et Guinée,1711,,Bordeaux,,,0
655,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fer en ancres,St Domingue,120,400,L'Orient,livres,,0
656,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fer en ancres,La Guadeloupe,360,1200,L'Orient,livres,,0
657,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fer en chaudières,St Domingue,89052,593680,Castillon,livres,,0
658,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fer en chaudières,La Martinique,6900,46000,Castillon,livres,,0
659,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fer en chaudières,La Guadeloupe,8880,59200,Castillon,livres,,0
660,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fer en chaudières,Sénégal et Guinée,766,5110,Castillon,livres,,0
661,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fer en chaudières,St Domingue,3720,24800,Ste Foix,livres,,0
662,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fer en chaudières,La Martinique,4980,33200,Ste Foix,livres,,0
663,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fer en chaudières,St Domingue,4440,29600,Bordeaux,livres,,0
664,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fer en chaudières,St Domingue,5872,39144,Rochefort,livres,,0
665,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fer en chaudières,St Domingue,720,3600,Rouen,livres,,0
666,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fer en chaudières,La Martinique,470,2350,Rouen,livres,,0
667,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fer de fonte en cloches,St Domingue,7004,87550,Castillon,livres,,0
668,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fer de fonte en cloches,La Guadeloupe,200,2500,Castillon,livres,,0
669,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fer en tôle,St Domingue,8912,40510,Suède,livres,,0
670,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fer en tôle,La Martinique,66,300,Suède,livres,,0
671,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,8,Fer en tôle,St Domingue,231,1050,Hollande,livres,,0
