numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks,Droits totaux indiqués,doubleaccounts
584,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,10,Écorces ; sans désignation,Monde,,670,kg,,,,1005,
585,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,10,Herbes ; absinthe,Monde,,2686,kg,,,,163,
586,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,10,Herbes ; sans désignation,Monde,,5979,kg,,,,1430,
587,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,10,Feuilles ; d'orange,Monde,,30691,kg,,,,733,
588,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,10,Feuilles ; de séné,Monde,,22575,kg,,,,25000,
589,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,10,Feuilles ; sans désignation,Monde,,911,kg,,,,326,
590,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,10,Fleurs ; de lavande et d'oranger,Monde,,39482,kg,,,,2368,
591,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,10,Fleurs ; sans désignation,Monde,,2302,kg,,,,1101,
592,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,10,Casse sans apprêt,Colonies françaises,,3622,kg,,,,996,
593,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,10,Casse sans apprêt,Monde (hors Europe et colonies),,22,kg,,,,9,
594,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,10,Casse sans apprêt,Entrepôts,,181,kg,,,,91,
595,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,10,Tamarins ; gousses entières,Monde,,11780,kg,,,,5222,
596,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,10,Tamarins ; confits dans le sucre,Monde,,2268,kg,,,,868,
597,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,10,Badiane,Monde,,5137,kg,,,,3403,
598,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,10,Graine de moutarde,Monde,,28131,kg,,,,1697,
599,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,10,Barbotine,Monde,,2743,kg,,,,1826,
600,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,10,Follicules de séné,Monde,,6876,kg,,,,7653,
601,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,10,Fruits ; sans désignation,Monde,,32730,kg,,,,11907,
602,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Aloès,Monde,,85,kg,,,,0,
603,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Opium,Monde (Hors Colonies),,15,kg,,,,30,
604,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Opium,Colonies,,30,kg,,,,0,
605,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Camphre ; brut,Monde,,0,kg,,,,0,
606,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Camphre ; raffiné,Monde,,24,kg,,,,0,
607,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Cachou brut,Monde,,10,kg,,,,0,
608,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Manne,Monde (Hors Colonies),,2483,kg,,,,7,
609,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Manne,Colonies,,5190,kg,,,,0,
610,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Jus de réglisse,Monde (Hors Colonies),,653,kg,,,,2,
611,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Jus de réglisse,Colonies,,373,kg,,,,0,
612,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Glu,Monde,,1214,kg,,,,3,
613,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Jus de citron et de limon,Monde (Hors Colonies),,61242,kg,,,,168,
614,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Jus de citron et de limon,Colonies,,27,kg,,,,0,
615,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,"Huiles ; de rose, de cannelle, de Rhodes, de macis et muscade",Monde,,58,kg,,,,0,
616,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,"Huiles ; de citron, orange et leurs variétés",Monde,,4996,kg,,,,0,
617,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; de girofle et de sassafras,Monde,,0,kg,,,,0,
618,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; de fenouil et d'anis,Monde,,100,kg,,,,0,
619,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; ambrée,Monde,,0,kg,,,,0,
620,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; de romarin,Monde,,2388,kg,,,,0,
621,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; de menthe,Monde,,0,kg,,,,0,
622,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; de jasmins et autres fleurs,Monde (Hors Colonies),,8349,kg,,,,184,
623,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; de jasmins et autres fleurs,Colonies,,102,kg,,,,0,
624,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; de sauge et de marjolaine,Monde,,195,kg,,,,4,
625,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,"Huiles ; de casse, genièvre, cèdre, cédrin",Monde,,36,kg,,,,1,
626,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; de lavande,Monde,,15092,kg,,,,332,
627,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; de laurier,Monde,,110,kg,,,,0,
628,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; de pignon et riccin,Monde,,3070,kg,,,,9,
629,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; de palme et de cacao,Monde,,0,kg,,,,0,
630,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; sans distinction,Monde,,699,kg,,,,15,
631,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; d'amande,Monde,,2641,kg,,,,297,
632,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; d'olive ; comestible,Monde (Hors Colonies),,274833,kg,,,,30836,
633,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; d'olive ; comestible,Colonies,,1134809,kg,,,,0,
634,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; d'olive ; ne pouvant servir qu'aux fabriques,Monde,,62663,kg,,,,7031,
635,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; d'olive ; ne pouvant servir qu'aux fabriques (de la Corse),Monde,,0,kg,,,,0,
636,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; de faîne et de noix,Monde,,294,kg,,,,20,
637,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; de graines grasses,Monde (Hors Colonies),,1596221,kg,,,,47516,
638,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Huiles ; de graines grasses,Colonies,,83255,kg,,,,0,
639,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Ipécacuanha,Monde (Hors Colonies),,23,kg,,,,1,
640,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Ipécacuanha,Colonies,,194,kg,,,,0,
641,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Rhubarbe,Monde (Hors Colonies),,1947,kg,,,,86,
642,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Rhubarbe,Colonies,,221,kg,,,,0,
643,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Salsepareille,Monde (Hors Colonies),,754,kg,,,,33,
644,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Salsepareille,Colonies,,313,kg,,,,0,
645,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Jalap,Monde (Hors Colonies),,472,kg,,,,21,
646,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Jalap,Colonies,,395,kg,,,,0,
647,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Iris de Florence,Monde,,1968,kg,,,,87,
648,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Réglisse,Monde (Hors Colonies),,7038,kg,,,,310,
649,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Réglisse,Colonies,,40,kg,,,,0,
650,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Gentiane,Monde,,31034,kg,,,,341,
651,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Racines ; sans désignation,Monde (Hors Colonies),,13562,kg,,,,599,
652,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Racines ; sans désignation,Colonies,,100,kg,,,,0,
653,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,"Écorces ; de citron, d'orange et leurs variétés",Monde,,4933,kg,,,,14,
654,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Écorces ; de quinquina,Monde (Hors Colonies),,774,kg,,,,34,
655,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Écorces ; de quinquina,Colonies,,1001,kg,,,,0,
656,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Écorces ; sans désignation,Monde,,702,kg,,,,34,
657,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Herbes ; absinthe,Monde,,0,kg,,,,0,
658,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Herbes ; sans désignation,Monde (Hors Colonies),,1867,kg,,,,123,
659,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Herbes ; sans désignation,Colonies,,737,kg,,,,0,
660,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Feuilles ; d'orange,Monde,,1146,kg,,,,76,
661,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Feuilles ; de séné,Monde (Hors Colonies),,1913,kg,,,,126,
662,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Feuilles ; de séné,Colonies,,288,kg,,,,0,
663,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Feuilles ; sans désignation,Monde,,8417,kg,,,,556,
664,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Fleurs ; de lavande et d'oranger,Monde,,13758,kg,,,,151,
665,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Fleurs ; sans désignation,Monde (Hors Colonies),,19007,kg,,,,1379,
666,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Fleurs ; sans désignation,Colonies,,710,kg,,,,0,
667,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Casse sans apprêt,Monde,,1062,kg,,,,94,
668,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Tamarins ; gousses entières,Monde,,2832,kg,,,,249,
669,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Tamarins ; confits dans le sucre,Monde,,0,kg,,,,0,
670,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Badiane,Monde,,0,kg,,,,0,
671,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Graine de moutarde,Monde,,17979,kg,,,,50,
672,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Barbotine,Monde,,585,kg,,,,52,
673,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Follicules de séné,Monde (Hors Colonies),,119,kg,,,,11,
674,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Follicules de séné,Colonies,,126,kg,,,,0,
675,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,10,Fruits ; sans désignation,Monde,,24132,kg,,,,2124,
676,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,11,Joncs odorants,Monde,,100,kg,,,,45,
677,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,11,Lichens (autres que ceux repris à la teinture),Monde,,10068,kg,,,,1692,
678,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,11,Bois à brûler ; en bûches,Monde,,97764,stères,,,,26885,
679,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,11,Bois à brûler ; en fagots,Monde,,1130391,en nombre,,,,3109,
680,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,11,Charbon de bois ou de chenevotte ; en kilogrammes,Monde,,0,en nombre,,,,0,
681,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,11,Charbon de bois ou de chenevotte ; en hectolitres,Monde,,188661,en nombre,,,,10376,
682,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,11,"Bois à construire ; bruts, ou simplement écarris à la hache",Monde,,86745,stères,,,,9541,
683,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,11,"Bois à construire ; scié, ayant d'épaisseur ; plus de 8 centimètres",Monde,,14338,mètre,,,,2366,
684,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,11,"Bois à construire ; scié, ayant d'épaisseur ; 8 centimètres ou moins",Monde,,12238843,mètre,,,Erreur du copiste,134627,
685,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,11,Bois à construire ; Mâts de 40 centimètres de diamètres et au dessus,Monde,,1779,en nombre,,,,14677,
686,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,11,Bois à construire ; Mâtereaux de 25 centimètres inclusivement à 40 exclusivement,Monde,,2076,en nombre,,,,6851,
687,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,11,"Bois à construire ; Espars, de 15 centimètres inclusivement à 25 exclusivement",Monde,,8012,en nombre,,,,6610,
688,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,11,Bois à construire ; Manches de gaffe de 11 centimètres inclusivement à 15 centimètres exclusivement,Monde,,16199,en nombre,,,,3564,
689,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,11,Perches,Monde,,211640,en nombre,,,,58,
690,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,11,Échalas,Monde,,254057,en nombre,,,,70,
691,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,11,Bois en éclisses,Monde,,299349,en nombre,,,,6589,
692,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,11,Bois feuillard ; de 2 mètres de longueur et au-dessous,Monde,,6243784,en nombre,,,,3414,
693,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,11,Bois feuillard ; de 2 à 4 mètres exclusivement,Monde,,6854400,en nombre,,,,15080,
694,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,11,Bois feuillard ; de 4 mètres et au-dessus,Monde,,328586,en nombre,,,,3615,
