numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
349,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Lyon,Bijouterie fine,Sardaigne,3,Livres,300,900,0,
350,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Isles de France,Bijouterie fine,Sardaigne,104,Livres,1200,31200,-93600,Erreur de calcul
351,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Isles de France,Bijouterie fine,Naples Sicile et Parme,"0,3333333333",Livres,1200,400,0,
352,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Isles de France,Bijouterie mêlée,Sardaigne,,,,10750,,En valeur
353,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Isles de France,Bijouterie mêlée,Gènes,,,,2230,,En valeur
354,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Isles de France,Bijouterie mêlée,Milanès Toscane et Lucques,,,,12480,,En valeur
355,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Isles de France,Bijouterie mêlée,Etat Ecclésiastique,,,,1342,,En valeur
356,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Isles de France,Bijouterie mêlée,Naples Sicile et Parme,,,,350,,En valeur
357,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Isles de France,Bijouterie mêlée,Venise,,,,2225,,En valeur
358,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,,Bois divers,Sardaigne,,,,533,,En valeur
359,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,,Bonnetterie diverse,Sardaigne,,,,961,,En valeur
360,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Languedoc,Bonnetterie de coton bas,Sardaigne,"90,5",Livres,12,1086,0,
361,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Languedoc,Bonnetterie bonets,Sardaigne,86,Livres,12,1032,0,
362,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Orléans,Bonnetterie de laine bas,Sardaigne,1789,Livres,6,10734,0,
363,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Vivarais,Bonnetterie bonets,Sardaigne,1675,Livres,6,10050,0,
364,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Orléans,Bonnetterie bonets,Sardaigne,170,Livres,6,1020,0,
365,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,,Bonnetterie de soye diverse,Sardaigne,,,,500,,En valeur
366,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,,Bonnetterie de soye diverse,Etat Ecclésiastique,,,,157,,En valeur
367,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,,Bonnetterie de soye diverse,Suisse ses alliés et Genève,,,,700,,En valeur
368,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Lyon,Bonnetterie de soye bas,Sardaigne,2300,Livres,50,115025,25,Erreur de calcul
369,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Lyon,Bonnetterie de soye bas,Milanes Toscane et Lucques,9,Livres,50,450,0,
370,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Languedoc,Bonnetterie de soye bas,Sardaigne,"116,375",Livres,50,5569,"-249,75",Pas de prix unitaire ; quantité 116£ et 6 onces ?
371,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Languedoc,Bonnetterie de soye bas,Milanes Toscane et Lucques,"927,6875",Livres,50,46384,"-0,38",Pas de prix unitaire ; quantité 927£ et 11 onces?
372,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Languedoc,Bonnetterie de soye bas,Etat Ecclésiastique,"762,875",Livres,50,38144,"0,25",Pas de prix unitaire ; quantité 762£ et 14 onces ?
373,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Languedoc,Bonnetterie de soye bas,Naples Sicile et Parme,"137,8125",Livres,50,6891,"0,38",Pas de prix unitaire ; quantité 137£ et 13 onces ?
374,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Languedoc,Bonnetterie de soye bas,Venise,255,Livres,50,12750,0,Pas de prix unitaire
375,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Languedoc,Bonnetterie de soye bas,Etats de l'empereur,"99,5",Livres,50,4975,0,Pas de prix unitaire ; quantité 99£ et 8 onces ?
376,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Languedoc,Bonnetterie de soye bas,Suisse ses alliés et Genève,120,Livres,0,6000,,Pas de prix unitaire
377,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Languedoc,Bonnetterie de fil et coton,Sardaigne,48,Livres,8,384,0,
378,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Languedoc,Bonnetterie de fil et coton,Venise,117,Livres,8,936,0,
379,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,,Boutons divers,Sardaigne,,,,1220,,En valeur
380,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,,Boutons de cuivre divers,Sardaigne,,,,680,,En valeur
381,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,,Boutons de cuivre divers,Milanes Toscane et Lucques,,,,300,,En valeur
382,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,,Boutons de cuivre divers,Etat Ecclésiastique,,,,170,,En valeur
383,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Lyon,Boutons d'or et d'argent,Sardaigne,22,Nombre,0,2200,2200,Pas de prix unitaire
384,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Foret,Boutons d'etain et cuivre,Sardaigne,,,,1076,,En valeur
385,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Lyon,Boutons de soye,Sardaigne,247,Nombre,0,5640,5640,Pas de prix unitaire
386,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Paris,Cornes diverses,Sardaigne,,,,552,,En valeur
387,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,,Chairs salées diverses,Sardaigne,,,,146,,En valeur
388,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Lyon,Chapeaux de laine,Sardaigne,,Pièce,3,13599,13599,"Quantité: 372 douzaines, 5 nombre et 192£"
389,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Lyon,Chapeaux poil et laine,Sardaigne,30919,Pièce,6,185514,0,Quantité: 2576 douzaines et 7 nombre
390,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Lyon,Chapeaux poil et laine,Milanes Toscane et Lucques,168,Pièce,6,1008,0,
391,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,13,1789,Grenoble,Beauvoisin,Lyon,Charbon de pierre,Sardaigne,38,Bannes,50,1900,0,
392,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,,Cires diverses,Sardaigne,,,,1130,,En valeur
393,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,Lyon,Cires blanches en bougie,Sardaigne,1447,Livres,"2,5",3617,"-0,5",
394,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,Languedoc,Coton filé,Sardaigne,3745,Livres,3,11237,2,Erreur de calcul
395,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,Languedoc,Coton filé,Suisse ses alliés et Genève,255,Livres,3,765,0,
396,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,,Coutellerie diverse,Sardaigne,,,,339,,En valeur
397,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,,Couvertures diverses,Sardaigne,,,,509,,En valeur
398,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,Lyon,Couvertures de laine,Sardaigne,1492,Livres,2,2984,0,
399,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,Languedoc,Couvertures de laine,Sardaigne,689,Livres,2,1378,0,
400,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,Dauphiné,Couvertures de laine,Sardaigne,493,Livres,2,986,0,
401,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,Lyon,Couvertures de lain et coton,Sardaigne,527,Livres,"2,5",1317,"-0,5",
402,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,Levant,Cuirs den poil,Sardaigne,1980,Livres,"0,75",1485,0,
403,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,Lyon,Cuirs de bœufs tannés,Sardaigne,65693,Livres,1,65693,0,
404,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,Dauphiné,Cuirs de boeufs tannés,Sardaigne,2577,Livres,1,2577,0,
405,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,Dauphiné,Cuirs de vaches tannés,Sardaigne,5902,Livres,1,5902,0,
406,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,Dauphiné,Cuivre ouvré,Sardaigne,471,Livres,"1,5",766,"59,5",Erreur de calcul
407,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,Normandie,Dentelle de fil,Sardaigne,"3,875",Livres,800,3100,0,
408,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,Normandie,Dentelle de fil,Gènes,"0,5625",Livres,800,450,0,
409,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,Flandre,Dentelle de fil,Sardaigne,"21,5",Livres,1000,21500,0,
410,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,Flandre,Dentelle de fil,Gènes,"2,125",Livres,1000,2125,0,
411,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,Flandre,Dentelle de fil,Milanes Toscane et Lucques,"2,6875",Livres,1000,2688,"0,5",
412,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,Flandre,Dentelle de fil,Etat Ecclésiastique,"0,75",Livres,1000,750,0,
413,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,14,1789,Grenoble,Beauvoisin,Flandre,Dentelle de fil,Suisse ses alliés et Genève,"1,4375",Livres,1000,1438,"0,5",
