numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,remarks,doubleaccounts
719,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,73,Dentelle de soie,Angleterre y compris l'Ecosse et l'Irlande,,"27,12",quintaux,,,0
720,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,73,Draps fins et draperie,Angleterre y compris l'Ecosse et l'Irlande,119888,,,,,0
721,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,73,Eaux spiritueuses et essences,Angleterre y compris l'Ecosse et l'Irlande,74807,,,,,0
722,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,73,Eau-de-vie double,Angleterre y compris l'Ecosse et l'Irlande,,3147,muids,,,1
723,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,73,Eau-de-vie double,Angleterre y compris l'Ecosse et l'Irlande,,112,pintes,,,2
724,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,73,Eau-de-vie simple,Angleterre y compris l'Ecosse et l'Irlande,,7565,muids,,,1
725,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,73,Eau-de-vie simple,Angleterre y compris l'Ecosse et l'Irlande,,100,pintes,,,2
726,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,73,Eau-de-vie de genièvre,Angleterre y compris l'Ecosse et l'Irlande,,6707,muids,,,1
727,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,73,Eau-de-vie de genièvre,Angleterre y compris l'Ecosse et l'Irlande,,164,pintes,,,2
728,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,73,Etoffes divers,Angleterre y compris l'Ecosse et l'Irlande,43145,,,,,0
729,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,73,Etoffes de soie,Angleterre y compris l'Ecosse et l'Irlande,,"135,43",quintaux,,,0
730,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,73,Fleurs artificielles,Angleterre y compris l'Ecosse et l'Irlande,72450,,,,,0
731,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,73,Gants divers de peaux,Angleterre y compris l'Ecosse et l'Irlande,,8866,douzaines,,,0
732,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,73,Garence,Angleterre y compris l'Ecosse et l'Irlande,,6931,quintaux,,,0
733,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,73,Gazes de soie,Angleterre y compris l'Ecosse et l'Irlande,,"16,97",quintaux,,,0
734,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,73,Glaces,Angleterre y compris l'Ecosse et l'Irlande,393570,,,,,0
761,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Gommes diverses,Angleterre y compris l'Ecosse et l'Irlande,112790,,,,,0
762,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Gommes de Sénégal,Angleterre y compris l'Ecosse et l'Irlande,,241,quintaux,,,0
763,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Graines diverses,Angleterre y compris l'Ecosse et l'Irlande,39204,,,,,0
764,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Graines de lin,Angleterre y compris l'Ecosse et l'Irlande,,"14458,86",quintaux,,,0
765,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Graines de trèfle et de luzerne,Angleterre y compris l'Ecosse et l'Irlande,,"13020,2",quintaux,,,0
766,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Horlogerie,Angleterre y compris l'Ecosse et l'Irlande,30000,,,,,0
767,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Huile d'olive,Angleterre y compris l'Ecosse et l'Irlande,,"3077,76",quintaux,,,0
768,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Huîtres,Angleterre y compris l'Ecosse et l'Irlande,37791,,,,,0
769,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Laines diverses ; par Abbeville,Angleterre y compris l'Ecosse et l'Irlande,,"102,3",quintaux,,,0
770,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Laine fine d'Espagne ; par Rouen et Marseille,Angleterre y compris l'Ecosse et l'Irlande,,"278,74",quintaux,,,0
771,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Librairie,Angleterre y compris l'Ecosse et l'Irlande,240366,,,,,0
772,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Liège en planches et en bouchons,Angleterre y compris l'Ecosse et l'Irlande,40638,,,,,0
773,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Liqueurs diverses,Angleterre y compris l'Ecosse et l'Irlande,127028,,,,,0
774,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Mercerie mêlée,Angleterre y compris l'Ecosse et l'Irlande,75805,,,,,0
775,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Miel,Angleterre y compris l'Ecosse et l'Irlande,,"1394,2",quintaux,,,0
776,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Mouchoirs de fil et coton,Angleterre y compris l'Ecosse et l'Irlande,37850,,,,,0
777,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Noix,Angleterre y compris l'Ecosse et l'Irlande,44641,,,,,0
778,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Papiers divers à écrire,Angleterre y compris l'Ecosse et l'Irlande,,2698,rames,,,1
779,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Papiers divers à écrire,Angleterre y compris l'Ecosse et l'Irlande,,"228,6",quintaux,,,2
780,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Parfumerie diverse,Angleterre y compris l'Ecosse et l'Irlande,76061,,,,,0
781,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Peaux diverses,Angleterre y compris l'Ecosse et l'Irlande,396993,,,,,0
782,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Perles fines,Angleterre y compris l'Ecosse et l'Irlande,100000,,,,,0
783,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Poil de sanglier,Angleterre y compris l'Ecosse et l'Irlande,,"461,46",quintaux,,,0
784,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Poivre,Angleterre y compris l'Ecosse et l'Irlande,,"208,6",quintaux,,,0
785,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Porcelaine,Angleterre y compris l'Ecosse et l'Irlande,193204,,,,,0
786,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Pruneaux,Angleterre y compris l'Ecosse et l'Irlande,,2047,quintaux,,,0
787,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Quincaillerie diverse,Angleterre y compris l'Ecosse et l'Irlande,22054,,,,,0
788,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Quinquina,Angleterre y compris l'Ecosse et l'Irlande,,"105,25",quintaux,,,0
789,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Rubans de soie,Angleterre y compris l'Ecosse et l'Irlande,,"3,33",quintaux,,,0
790,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Savon,Angleterre y compris l'Ecosse et l'Irlande,,"1575,17",quintaux,,,0
791,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Sel ordinaire,Angleterre y compris l'Ecosse et l'Irlande,95639,"63659,25",quintaux,,,0
792,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Soufre,Angleterre y compris l'Ecosse et l'Irlande,,"3843,58",quintaux,,,0
793,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Suif,Angleterre y compris l'Ecosse et l'Irlande,,"21617,53",quintaux,,,0
794,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Sumac,Angleterre y compris l'Ecosse et l'Irlande,,300,quintaux,,,0
795,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Toiles mêlées diverses,Angleterre y compris l'Ecosse et l'Irlande,90882,,,,,0
796,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Toiles de lin diverses,Angleterre y compris l'Ecosse et l'Irlande,213842,,,,,0
797,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,74,Toiles batiste et linon,Angleterre y compris l'Ecosse et l'Irlande,2647017,,,,,0
799,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Toiles de coton ; diverses,Angleterre y compris l'Ecosse et l'Irlande,42288,,,,,0
800,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Toiles peintes et indiennes,Angleterre y compris l'Ecosse et l'Irlande,58000,,,,,0
801,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Verdet,Angleterre y compris l'Ecosse et l'Irlande,,"1062,94",quintaux,,,0
802,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Verres divers,Angleterre y compris l'Ecosse et l'Irlande,34696,,,,,0
803,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Vins divers de France,Angleterre y compris l'Ecosse et l'Irlande,,4542,muids,,,1
804,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Vins divers de France,Angleterre y compris l'Ecosse et l'Irlande,,188,pintes,,,2
805,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Vins de Bordeaux,Angleterre y compris l'Ecosse et l'Irlande,,4190,muids,,,1
806,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Vins de Bordeaux,Angleterre y compris l'Ecosse et l'Irlande,,118,pintes,,,2
807,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Vins de Bourgogne,Angleterre y compris l'Ecosse et l'Irlande,,6503,bouteilles,,,1
808,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Vins de Bourgogne,Angleterre y compris l'Ecosse et l'Irlande,,178,muids,,,2
809,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Vins de Bourgogne,Angleterre y compris l'Ecosse et l'Irlande,,104,pintes,,,2
810,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Vins de Champagne,Angleterre y compris l'Ecosse et l'Irlande,,61288,bouteilles,,,1
811,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Vins de Champagne,Angleterre y compris l'Ecosse et l'Irlande,,11,muids,,,2
812,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Vins de Champagne,Angleterre y compris l'Ecosse et l'Irlande,,24,pintes,,,2
813,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Vins de Languedoc,Angleterre y compris l'Ecosse et l'Irlande,,479,muids,,,1
814,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Vins de Languedoc,Angleterre y compris l'Ecosse et l'Irlande,,72,pintes,,,2
815,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Vinaigre,Angleterre y compris l'Ecosse et l'Irlande,,554,muids,,,1
816,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Vinaigre,Angleterre y compris l'Ecosse et l'Irlande,,144,pintes,,,2
817,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Marchandises diverses ; mêlées en une infinité d'articles,Angleterre y compris l'Ecosse et l'Irlande,817994,,,,,0
818,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Café,Angleterre y compris l'Ecosse et l'Irlande,,"201,38",quintaux,,,0
819,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Coton en laine,Angleterre y compris l'Ecosse et l'Irlande,,"17604,05",quintaux,,,0
820,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Indigo,Angleterre y compris l'Ecosse et l'Irlande,,"10,93",quintaux,,,0
821,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Sucre brut,Angleterre y compris l'Ecosse et l'Irlande,,"2934,5",quintaux,,,0
822,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Sucre terré,Angleterre y compris l'Ecosse et l'Irlande,,"22,25",quintaux,,,0
823,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,75,Sirop mélasse,Angleterre y compris l'Ecosse et l'Irlande,,"294,2",quintaux,,,0
854,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Amandes,République de Hollande,,2118,quintaux,,,0
855,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Bonneterie de soie,République de Hollande,,"8,85",quintaux,,,0
856,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Bougie,République de Hollande,,123,quintaux,,,0
857,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Bray et goudron,République de Hollande,,2755,quintaux,,,0
858,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Chardons à drapier,République de Hollande,,"102,57",quintaux,,,0
859,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Châtaignes,République de Hollande,,971,boisseaux,,,0
860,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Cire jaune et blanche,République de Hollande,,122,quintaux,,,0
861,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Coton filé,République de Hollande,,"180,26",quintaux,,,0
862,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Cuirs de toutes,République de Hollande,28120,,,,,0
863,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,sortes,République de Hollande,96280,,,,,0
864,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Eaux spiritueuses,République de Hollande,34077,,,,,0
865,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Eau-de-vie double,République de Hollande,,10,muids,,,1
866,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Eau-de-vie double,République de Hollande,,24,pintes,,,2
867,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Eau-de-vie simple,République de Hollande,,989,muids,,,1
868,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Eau-de-vie simple,République de Hollande,,132,pintes,,,2
869,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Eau-de-vie d'Andaye,République de Hollande,,113,muids,,,1
870,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Eau-de-vie d'Andaye,République de Hollande,,241,pintes,,,2
871,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Etoffes mêlées,République de Hollande,19853,,,,,0
872,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Etoffes de soie,République de Hollande,,"23,23",quintaux,,,0
873,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Gaze de soie,République de Hollande,,"2,11",quintaux,,,0
874,Cyril Mouton,AN F12 252,National/Divers - in/Résultats du CE 1792.csv,1792-first semestre,1792,Exports,78,Glaces,République de Hollande,84805,,,,,0
