,Data entry by,Source,Year,Sheet,Marchandises concaténées,Pays,Leur valeur,Leur Valeur (sub-total 1),Total,Par section,Par classe,Remarks,,
935,Fatima zahra,AN/F12/1185,1787,6,///Drogues Médicinales///Drogues réunies,Villes anséatiques,9 100,,1 207 900,,3 606 100,,,
936,Fatima zahra,AN/F12/1186,1787,6,///Drogues Médicinales///Drogues réunies,Milanes et toscane,18 500,,1 207 900,,3 606 100,,,
937,Fatima zahra,AN/F12/1187,1787,6,///Drogues Médicinales///Drogues réunies,Republique de Genes,117 700,,1 207 900,,3 606 100,,,
938,Fatima zahra,AN/F12/1188,1787,6,///Drogues Médicinales///Drogues réunies,Empire ottoman et barbarie,63 600,,1 207 900,,3 606 100,,,
939,Fatima zahra,AN/F12/1189,1787,7,///Drogues Médicinales///Drogues réunies,Royaume de Naples,14 700,,1 207 900,,3 606 100,,,
940,Fatima zahra,AN/F12/1190,1787,7,///Drogues Médicinales///Drogues réunies,Royaume de sardaigne,8 000,,1 207 900,,3 606 100,,,
941,Fatima zahra,AN/F12/1191,1787,7,///Drogues Médicinales///Drogues réunies,Empire d'Autriche,38 400,,1 207 900,,3 606 100,,,
942,Fatima zahra,AN/F12/1192,1787,7,///Drogues Médicinales///Drogues réunies,Royaume de portugal,123 700,,1 207 900,,3 606 100,,,
943,Fatima zahra,AN/F12/1193,1787,7,///Drogues Médicinales///Drogues réunies,Etats de Rome,82 400,,1 207 900,,3 606 100,,,
944,Fatima zahra,AN/F12/1194,1787,7,///Drogues Médicinales///Drogues réunies,Angleterre,80 600,,1 207 900,,3 606 100,,,
945,Fatima zahra,AN/F12/1195,1787,7,///Drogues Médicinales///Drogues réunies,"Colonies francaises en Amérique,Asie et afrique",325 800,,1 207 900,,3 606 100,,,
946,Fatima zahra,AN/F12/1196,1787,6,///Drogues Diverses///Gommes diverses,Hollande,42 600,,2 581 400,,3 606 100,,,
947,Fatima zahra,AN/F12/1197,1787,6,///Drogues Diverses///Gommes diverses,Etats-Unis d'Amérique,19 800,,2 581 400,,3 354 100,,,
948,Fatima zahra,AN/F12/1198,1787,6,///Drogues Diverses///Gommes diverses,Villes anséatiques,3 800,,2 581 400,,3 354 100,,,
949,Fatima zahra,AN/F12/1199,1787,6,///Drogues Diverses///Gommes diverses,Milanes et toscane,17 700,,2 581 400,,3 354 100,,,
950,Fatima zahra,AN/F12/1200,1787,6,///Drogues Diverses///Gommes diverses,République de Genes,8 600,,2 581 400,,3 354 100,,,
951,Fatima zahra,AN/F12/1201,1787,6,///Drogues Diverses///Gommes diverses,Empire ottoman et barbarie,479 100,,2 581 400,,3 354 100,,,
952,Fatima zahra,AN/F12/1202,1787,7,///Drogues Diverses///Gommes diverses,Royaume de Naple,7 900,,2 581 400,,3 354 100,,,
953,Fatima zahra,AN/F12/1203,1787,7,///Drogues Diverses///Gommes diverses,Royaume de sardaigne,3 800,,2 581 400,,3 354 100,,,
954,Fatima zahra,AN/F12/1204,1787,7,///Drogues Diverses///Gommes diverses,Empire d'Autriche,26 900,,2 581 400,,3 354 100,,,
955,Fatima zahra,AN/F12/1205,1787,7,///Drogues Diverses///Gommes diverses,Royaume de portugal,54 400,,2 581 400,,3 354 100,,,
956,Fatima zahra,AN/F12/1206,1787,7,///Drogues Diverses///Gommes diverses,Angleterre,75 700,,2 581 400,,3 354 100,,,
957,Fatima zahra,AN/F12/1207,1787,7,///Drogues Diverses///Gommes diverses,"Colonies francaises en Amérique,Asie et afrique",1 841 100,,2 581 400,,3 354 100,,,
958,Fatima zahra,AN/F12/1208,1787,6,///Drogues Diverses///Sels chimiques,Hollande,20 300,,116 600,,3 354 100,,,
959,Fatima zahra,AN/F12/1209,1787,6,///Drogues Diverses///Sels chimiques,Villes anséatiques,17 300,,116 600,,3 354 100,,,
960,Fatima zahra,AN/F12/1210,1787,6,///Drogues Diverses///Sels chimiques,République de Genes,27 500,,116 600,,3 354 100,,,
961,Fatima zahra,AN/F12/1211,1787,6,///Drogues Diverses///Sels chimiques,Empire ottoman et barbarie,29 700,,116 600,,3 354 100,,,
962,Fatima zahra,AN/F12/1212,1787,7,///Drogues Diverses///Sels chimiques,Empire d'Autriche,7 400,,116 600,,3 354 100,,,
963,Fatima zahra,AN/F12/1213,1787,7,///Drogues Diverses///Sels chimiques,Angleterre,14 400,,116 600,,3 354 100,,,
964,Fatima zahra,AN/F12/1214,1787,6,///Drogues Diverses///Drogues réunies,Royaume d'Espagne,2 500,,656 100,,3 354 100,,,
965,Fatima zahra,AN/F12/1215,1787,6,///Drogues Diverses///Drogues réunies,Hollande,217 900,,656 100,,3 354 100,,,
966,Fatima zahra,AN/F12/1216,1787,6,///Drogues Diverses///Drogues réunies,Etats d'Allemagne,7 800,,656 100,,3 354 100,,,
967,Fatima zahra,AN/F12/1217,1787,6,///Drogues Diverses///Drogues réunies,Etats-Unis d'Amérique,4 900,,656 100,,3 354 100,,,
968,Fatima zahra,AN/F12/1218,1787,6,///Drogues Diverses///Drogues réunies,Villes anséatiques,13 000,,656 100,,3 354 100,,,
969,Fatima zahra,AN/F12/1219,1787,6,///Drogues Diverses///Drogues réunies,Milanes et toscane,2 900,,656 100,,3 354 100,,,
970,Fatima zahra,AN/F12/1220,1787,6,///Drogues Diverses///Drogues réunies,République de Genes,30 700,,656 100,,3 354 100,,,
971,Fatima zahra,AN/F12/1221,1787,6,///Drogues Diverses///Drogues réunies,Empire ottoman et barbarie,152 900,,656 100,,3 354 100,,,
972,Fatima zahra,AN/F12/1222,1787,7,///Drogues Diverses///Drogues réunies,Royaume de Naple,1 000,,656 100,,3 354 100,,,
973,Fatima zahra,AN/F12/1223,1787,7,///Drogues Diverses///Drogues réunies,Royaume de sardaigne,5 800,,656 100,,3 354 100,,,
974,Fatima zahra,AN/F12/1224,1787,7,///Drogues Diverses///Drogues réunies,Empire d'Autriche,37 700,,656 100,,3 354 100,,,
975,Fatima zahra,AN/F12/1225,1787,7,///Drogues Diverses///Drogues réunies,Empire de Russie,1 200,,656 100,,3 354 100,,,
976,Fatima zahra,AN/F12/1226,1787,7,///Drogues Diverses///Drogues réunies,Royaume de portugal,1 500,,656 100,,3 354 100,,,
977,Fatima zahra,AN/F12/1227,1787,7,///Drogues Diverses///Drogues réunies,Etats de Rome,1 000,,656 100,,3 354 100,,,
978,Fatima zahra,AN/F12/1228,1787,7,///Drogues Diverses///Drogues réunies,Angleterre,154 000,,656 100,,3 354 100,,,
979,Fatima zahra,AN/F12/1229,1787,7,///Drogues Diverses///Drogues réunies,République de VENISE,3 600,,656 100,,3 354 100,,,
980,Fatima zahra,AN/F12/1230,1787,7,///Drogues Diverses///Drogues réunies,"Colonies francaises en Amérique,Asie et afrique",17 700,,656 100,,3 354 100,,,
981,Fatima zahra,AN/F12/1231,1787,6,"///Matières d'Or et d'argent///Monnaies étrangères , ou lingots",Royaume d'Espagne,62 508 400,,80 739 600,,80 853 100,,,
982,Fatima zahra,AN/F12/1232,1787,6,"///Matières d'Or et d'argent///Monnaies étrangères , ou lingots",Hollande,2 000,,80 739 600,,80 853 100,,,
983,Fatima zahra,AN/F12/1233,1787,6,"///Matières d'Or et d'argent///Monnaies étrangères , ou lingots",Milanes et toscane,93 900,,80 739 600,,80 853 100,,,
984,Fatima zahra,AN/F12/1234,1787,6,"///Matières d'Or et d'argent///Monnaies étrangères , ou lingots",République de Genes,179 500,,80 739 600,,80 853 100,,,
985,Fatima zahra,AN/F12/1235,1787,7,"///Matières d'Or et d'argent///Monnaies étrangères , ou lingots",Royaume de sardaigne,18 700,,80 739 600,,80 853 100,,,
986,Fatima zahra,AN/F12/1236,1787,7,"///Matières d'Or et d'argent///Monnaies étrangères , ou lingots",Empire d'Autriche,1 955 500,,80 739 600,,80 853 100,,,
987,Fatima zahra,AN/F12/1237,1787,7,"///Matières d'Or et d'argent///Monnaies étrangères , ou lingots",Royaume de portugal,121 800,,80 739 600,,80 853 100,,,
988,Fatima zahra,AN/F12/1238,1787,7,"///Matières d'Or et d'argent///Monnaies étrangères , ou lingots",Etats de Rome,13 200,,80 739 600,,80 853 100,,,
989,Fatima zahra,AN/F12/1239,1787,7,"///Matières d'Or et d'argent///Monnaies étrangères , ou lingots",Angleterre,8 787 200,,80 739 600,,80 853 100,,,
990,Fatima zahra,AN/F12/1240,1787,7,"///Matières d'Or et d'argent///Monnaies étrangères , ou lingots","Colonies francaises en Amérique,Asie et afrique",7 059 400,,80 739 600,,80 853 100,,,
991,Fatima zahra,AN/F12/1241,1787,6,///Matières d'Or et d'argent///Argenteries et orfévrerie,Royaume d'Espagne,41 100,,113 500,,80 853 100,,,
992,Fatima zahra,AN/F12/1242,1787,6,///Matières d'Or et d'argent///Argenteries et orfévrerie,Royaume de Prusse,1 600,,113 500,,80 853 100,,,
993,Fatima zahra,AN/F12/1243,1787,7,///Matières d'Or et d'argent///Argenteries et orfévrerie,Royaume de Naple,57 500,,113 500,,80 853 100,,,
994,Fatima zahra,AN/F12/1244,1787,7,///Matières d'Or et d'argent///Argenteries et orfévrerie,Empire d'Autriche,4 000,,113 500,,80 853 100,,,
995,Fatima zahra,AN/F12/1245,1787,7,///Matières d'Or et d'argent///Argenteries et orfévrerie,Angleterre,9 300,,113 500,,80 853 100,,,
996,Fatima zahra,AN/F12/1246,1787,6,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Royaume d'Espagne,95 800,,,,1 411 400,,,
997,Fatima zahra,AN/F12/1247,1787,6,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Hollande,259 500,,,,1 411 400,,,
998,Fatima zahra,AN/F12/1248,1787,6,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Royaume de Prusse,5 000,,,,1 411 400,,,
999,Fatima zahra,AN/F12/1249,1787,6,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Etats d'Allemagne,2 900,,,,1 411 400,,,
1000,Fatima zahra,AN/F12/1250,1787,6,///Articles réunis///D'une valeur moindre de 2000 fr chacun,République de Suisse,6 300,,,,1 411 400,,,
1001,Fatima zahra,AN/F12/1251,1787,6,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Etats-unis d'Amérique,47 800,,,,1 411 400,,,
1002,Fatima zahra,AN/F12/1252,1787,6,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Villes anséatiques,20 500,,,,1 411 400,,,
1003,Fatima zahra,AN/F12/1253,1787,6,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Royaume de Danemarck,18 300,,,,1 411 400,,,
1004,Fatima zahra,AN/F12/1254,1787,6,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Royaume de Suede,9 000,,,,1 411 400,,,
1005,Fatima zahra,AN/F12/1255,1787,6,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Milanes et toscane,10 700,,,,1 411 400,,,
1006,Fatima zahra,AN/F12/1256,1787,6,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Republique de Genes,41 100,,,,1 411 400,,,
1007,Fatima zahra,AN/F12/1257,1787,6,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Empire ottoman et barbarie,14 600,,,,1 411 400,,,
1008,Fatima zahra,AN/F12/1258,1787,7,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Royaume de Naple,16 000,,,,1 411 400,,,
1009,Fatima zahra,AN/F12/1259,1787,7,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Royaume de sardaigne,83 900,,,,1 411 400,,,
1010,Fatima zahra,AN/F12/1260,1787,7,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Empire d'Autriche,212 400,,,,1 411 400,,,
1011,Fatima zahra,AN/F12/1261,1787,7,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Empire de Russie,13 700,,,,1 411 400,,,
1012,Fatima zahra,AN/F12/1262,1787,7,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Royaume de portugal,8 600,,,,1 411 400,,,
1013,Fatima zahra,AN/F12/1263,1787,7,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Etats de Rome,6 000,,,,1 411 400,,,
1014,Fatima zahra,AN/F12/1264,1787,7,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Angleterre,311 900,,,,1 411 400,,,
1015,Fatima zahra,AN/F12/1265,1787,7,///Articles réunis///D'une valeur moindre de 2000 fr chacun,République de VENISE,2 200,,,,1 411 400,,,
1016,Fatima zahra,AN/F12/1266,1787,7,///Articles réunis///D'une valeur moindre de 2000 fr chacun,"Colonies francaises en Amérique,Asie et afrique",225 200,,,,1 411 400,,,
