numrodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,pays,marchandises,value
587,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,République de Suisse,Horlogerie,5300
588,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,République de Suisse,Plumes de toute sorte,9200
589,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,République de Suisse,Plumes à écrire,1300
590,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,République de Suisse,Meubles et miroirs,13500
591,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,République de Suisse,Articles d'industrie réunis,100200
592,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Etats-Unis d'Amérique,Indigo,5200
593,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Etats-Unis d'Amérique,Alun,7500
594,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Etats-Unis d'Amérique,Fers et aciers,1500
595,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Etats-Unis d'Amérique,Toiles de coton et nankin,947800
596,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Etats-Unis d'Amérique,Habillemens et lingerie,155900
597,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Etats-Unis d'Amérique,Librairie,7100
598,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Etats-Unis d'Amérique,Meubles et miroirs,4600
599,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Etats-Unis d'Amérique,Articles d'industrie réunis,2800
600,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Indigo,315200
601,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Rocou,6300
602,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Alun,76900
603,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Céruse,1200
604,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Garance,39900
605,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Drogues diverses réunies,35700
606,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Couperoses et vermillon,25100
607,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,"Cuivre, bronze et laiton",4200
608,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Etain,6300
609,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Fers et aciers,17500
610,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Fer blanc,39600
611,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Toiles diverses de lin et de chanvre,2200
612,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Toiles de coton et nankin,240800
613,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Articles réunis,10500
614,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Peaux et pelleteries,7000
615,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,"Quincailleries diverses ; faulx, faucilles, fil de laiton et limes",187700
616,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Savons,12500
617,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Ouvrages divers,6200
618,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Habillemens et lingerie,1400
619,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Plumes à écrire,15200
620,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Villes Anséatiques,Articles d'industrie réunis,17700
621,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Alun,19500
622,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Garance,10700
623,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Fers et aciers,80800
624,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Toiles diverses de lin et de chanvre,9300
625,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Toiles de coton et nankin,2000
626,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Peaux et pelleteries,5900
627,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Colles de toute sorte,7200
628,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Danemarck,Articles d'industrie réunis,8200
629,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Suède,Alun,58100
630,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Suède,Fers et aciers,402500
631,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Suède,Etoffes de fil et coton,605200
632,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Suède,Articles d'industrie réunis,2100
633,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Cochenille,3800
634,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Alun,700
635,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Céruse,800
636,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Azur,600
637,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Garance,78500
638,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Noix de galle,91100
639,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Drogues diverses réunies,99000
640,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Alquifoux,28300
641,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Couperoses et vermillon,8300
642,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Argent vif,526800
643,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,"Cuivre, bronze et laiton",7000
644,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Fers et aciers,12200
645,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Chapeaux de paille et d'écorce de bois,2900
646,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Toiles diverses de lin et de chanvre,1000
647,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Toiles de coton et nankin,229800
648,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Peaux et pelleteries,7200
649,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Savons,197600
650,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Marbres,27400
651,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Ouvrages divers,11500
652,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Habillemens et lingerie,2500
653,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Librairie,5600
654,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Plumes d'autruche,2500
655,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Meubles et miroirs,6200
656,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Milanes et Toscane,Articles d'industrie réunis,54300
657,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,"Cuivre, bronze et laiton",2700
658,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,Toiles de coton et nankin,8500
659,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,Peaux et pelleteries,1000
660,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,Savons,46700
661,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire Ottoman et Barbarie,Articles d'industrie réunis,110200
662,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Naples,Articles d'industrie réunis,200
663,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Cochenille,52800
664,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Noix de galle,1900
665,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Drogues diverses réunies,2800
666,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Anes,2400
667,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Mulets,9900
668,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Argent vif,4000
669,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,"Cuivre, bronze et laiton",11300
670,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Fers et aciers,24200
671,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Chapeaux de paille et d'écorce de bois,76300
672,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,"Gazes, crèpes et rubans de soie",123300
673,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Toiles diverses de lin et de chanvre,4500
674,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Articles réunis,500
675,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Peaux et pelleteries,15000
676,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,"Quincailleries diverses ; faulx, faucilles, fil de laiton et limes",3300
677,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Merceries,2600
678,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Ouvrages divers,1200
679,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Habillemens et lingerie,4200
680,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Librairie,5800
681,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Plumes d'autruche,11300
682,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Meubles et miroirs,5500
683,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Sardaigne,Articles d'industrie réunis,73200
684,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire d'Autriche,Fers et aciers,4000
685,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire d'Autriche,Articles d'industrie réunis,1200
686,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Empire de Russie,Articles d'industrie réunis,100
687,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Portugal,Toiles de coton et nankin,9000
688,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Royaume de Portugal,Articles d'industrie réunis,3500
689,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Indigo,70500
690,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Rocou,20300
691,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Cochenille,29200
692,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Alun,288600
693,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Céruse,3600
694,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Garance,35300
695,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Noix de galle,117800
696,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Drogues diverses réunies,60500
697,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Alquifoux,32700
698,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Anes,900
699,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Argent vif,1729800
700,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Fers et aciers,49600
701,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Fer blanc,9700
702,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Chapeaux de paille et d'écorce de bois,14800
703,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Etoffes de soie,4300
704,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,"Gazes, crèpes et rubans de soie",1700
705,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Rubanneries diverses,400
706,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Toiles diverses de lin et de chanvre,44300
707,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Toiles de coton et nankin,63100
708,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Articles réunis,2200
709,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Peaux et pelleteries,38500
710,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,"Quincailleries diverses ; faulx, faucilles, fil de laiton et limes",10500
711,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Savons,110700
712,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Marbres,1100
713,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Merceries,3900
714,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Ouvrages divers,37700
715,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Habillemens et lingerie,3000
716,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Librairie,10300
717,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Plumes de toute sorte,12900
718,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Plumes d'autruche,8700
719,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Meubles et miroirs,23700
720,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Génes,Articles d'industrie réunis,262200
721,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Prises et Saisies,Indigo,1533300
722,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Prises et Saisies,Cochenille,43700
723,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Prises et Saisies,Alun,36500
724,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Prises et Saisies,Céruse,3600
725,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Prises et Saisies,Garance,70000
726,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Prises et Saisies,Drogues diverses réunies,49100
727,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Prises et Saisies,Alquifoux,10700
728,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Prises et Saisies,"Cuivre, bronze et laiton",64200
729,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Prises et Saisies,Etain,80500
730,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Prises et Saisies,Fers et aciers,105600
731,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Importations,Prises et Saisies,Fer blanc,55800
