numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,total,leurvaleursubtotal_1,leurvaleursubtotal_2,remarks,doubleaccounts
1022,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,38,Cuirs ; de beuf ; en poil,Flandre,2736,1053443.8,185386,634235,,0
1023,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,38,Cuirs ; de beuf ; en poil,Italie,2250,1053443.8,185386,634235,,0
1024,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,38,Cuirs ; de beuf ; en poil,Levant,400,1053443.8,185386,634235,,0
1025,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,38,Cuirs ; de beuf ; tannés,Allemagne,7294,1053443.8,448849,634235,,0
1026,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,38,Cuirs ; de beuf ; tannés,Espagne,353088,1053443.8,448849,634235,,0
1027,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,38,Cuirs ; de beuf ; tannés,Flandre,144,1053443.8,448849,634235,,0
1028,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,38,Cuirs ; de beuf ; tannés,Geneve,4635,1053443.8,448849,634235,,0
1029,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,38,Cuirs ; de beuf ; tannés,Italie,9108.5,1053443.8,448849,634235,,0
1030,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; de beuf ; tannés,Naples,1608,1053443.8,448849,634235,,0
1031,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; de beuf ; tannés,Genes,825,1053443.8,448849,634235,,0
1032,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; de beuf ; tannés,Levant,2836,1053443.8,448849,634235,,0
1033,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; de beuf ; tannés,Portugal,2960,1053443.8,448849,634235,,0
1034,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; de beuf ; tannés,Savoye,59696.5,1053443.8,448849,634235,,0
1035,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; de beuf ; tannés,Suede,140,1053443.8,448849,634235,,0
1036,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; de beuf ; tannés,Suisse,6514,1053443.8,448849,634235,,0
1037,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; de cheval ; en poil,Allemagne,3474,1053443.8,11941.9003906,,,0
1038,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; de cheval ; tannés,Allemagne,585,1053443.8,8467.90039062,11941.9003906,,0
1039,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; de cheval ; tannés,Espagne,3937.9,1053443.8,8467.90039062,11941.9003906,,0
1040,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; de cheval ; tannés,Flandre,1260,1053443.8,8467.90039062,11941.9003906,,0
1041,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; de cheval ; tannés,Savoye,2685,1053443.8,8467.90039062,11941.9003906,,0
1042,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; doré,Espagne,480,1053443.8,,,,0
1043,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; de genisses corroyés,Espagne,30896,1053443.8,89578,,,0
1044,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; de genisses corroyés,Hollande,5776,1053443.8,89578,,,0
1045,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; de genisses corroyés,Nord,1224,1053443.8,89578,,,0
1046,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; de genisses corroyés,Portugal,29016,1053443.8,89578,,,0
1047,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; de genisses corroyés,Savoye,22666,1053443.8,89578,,,0
1048,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; d'hongrie,Allemagne,7201,1053443.8,7237.60009766,,,0
1049,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; d'hongrie,Flandre,36.6,1053443.8,7237.60009766,,,0
1050,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; de Russie,Espagne,792,1053443.8,,,,0
1051,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; corroyés,Allemagne,83736,1053443.8,129269,309179.5,,0
1052,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; corroyés,Espagne,773,1053443.8,129269,309179.5,,0
1053,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; corroyés,Portugal,40520,1053443.8,129269,309179.5,,0
1054,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; corroyés,Savoye,4240,1053443.8,129269,309179.5,,0
1055,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; en grains,Allemagne,2688,1053443.8,309179.5,,,0
1056,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; en poil,Allemagne,1216,1053443.8,3384.89990234,309179.5,,0
1057,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; en poil,Espagne,116.9,1053443.8,3384.89990234,309179.5,,0
1058,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; en poil,Hollande,2052,1053443.8,3384.89990234,309179.5,,0
1059,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; tannés,Allemagne,55095,1053443.8,173837.59375,309179.5,,0
1060,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; tannés,Espagne,88416,1053443.8,173837.59375,309179.5,,0
1061,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; tannés,Flandre,924,1053443.8,173837.59375,309179.5,,0
1062,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; tannés,Geneve,3920,1053443.8,173837.59375,309179.5,,0
1063,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuirs ; tannés,Savoye,25482.6,1053443.8,173837.59375,309179.5,,0
1064,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuisses,Espagne,394.5,427,,,,0
1065,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuisses,Savoye,32.5,427,,,,0
1066,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuivre ; en batterie,Allemagne,597,78494,663.5,,le total devrait être,0
1067,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,39,Cuivre ; en batterie,Angleterre,66.5,78494,663.5,,,0
1068,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; brut,Espagne,559.8,78494,5377.79980469,,,0
1069,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; brut,Suisse,4818,78494,5377.79980469,,,0
1070,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; en chaudron,Flandre,48,78494,,,,0
1071,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; doré,Allemagne,5770,78494,8055,,,0
1072,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; doré,Espagne,111,78494,8055,,,0
1073,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; doré,Flandre,1703,78494,8055,,,0
1074,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; doré,Hollande,291,78494,8055,,,0
1075,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; doré,Portugal,100,78494,8055,,,0
1076,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; doré,Suisse,80,78494,8055,,,0
1077,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; ouvré,Allemagne,176,78494,37258.6015625,,le total devrait être,0
1078,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; ouvré,Angleterre,16,78494,37258.6015625,,,0
1079,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; ouvré,Espagne,4111,78494,37258.6015625,,,0
1080,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; ouvré,Flandre,666.6,78494,37258.6015625,,,0
1081,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; ouvré,Hollande,216,78494,37258.6015625,,,0
1082,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; ouvré,Isles,23400,78494,37258.6015625,,,0
1083,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; ouvré,Naples,360,78494,37258.6015625,,,0
1084,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; ouvré,Portugal,118,78494,37258.6015625,,,0
1085,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; ouvré,Savoye,8002,78494,37258.6015625,,,0
1086,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; ouvré,Suisse,192.5,78494,37258.6015625,,,0
1087,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; en planches,Espagne,680,78494,,,,0
1088,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; en platines,Isles,5740,78494,,,,0
1089,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; en platte,Flandre,84,78494,,,,0
1090,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,40,Cuivre ; rouge,Espagne,2003.8,78494,,,,0
1091,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Cuivre ; en rozette,Espagne,600.3,78494,,,,0
1092,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Cuivre ; rangoul,Espagne,1926,78494,3906,,,0
1093,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Cuivre ; rangoul,Genes,1170,78494,3906,,,0
1094,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Cuivre ; rangoul,Savoye,810,78494,3906,,,0
1095,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Cuivre ; vieux,Allemagne,575.2,78494,14077.0996094,,,0
1096,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Cuivre ; vieux,Espagne,20,78494,14077.0996094,,,0
1097,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Cuivre ; vieux,Flandre,11508.4,78494,14077.0996094,,,0
1098,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Cuivre ; vieux,Geneve,126,78494,14077.0996094,,,0
1099,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Cuivre ; vieux,Genes,907,78494,14077.0996094,,,0
1100,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Cuivre ; vieux,Savoye,34.2,78494,14077.0996094,,,0
1101,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Cuivre ; vieux,Suisse,906.3,78494,14077.0996094,,,0
1102,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Culottes,Allemagne,600,2514,,,,0
1103,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Culottes,Espagne,1016,2514,,,,0
1104,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Culottes,Hollande,370,2514,,,,0
1105,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Culottes,Italie,528,2514,,,,0
1106,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Cumin,Espagne,513.5,6523.8,,,le total devrait être,0
1107,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Cumin,Geneve,81,6523.8,,,,0
1108,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Cumin,Hollande,675,6523.8,,,,0
1109,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Cumin,Russie,5220,6523.8,,,,0
1110,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Cumin,Savoye,34,6523.8,,,,0
1111,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Damejannes,Isles,4142,5230,,,,0
1112,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Damejannes,Naples,138,5230,,,,0
1113,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Damejannes,Savoye,950,5230,,,,0
1114,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Dattes,Espagne,288,300,,,,0
1115,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Dattes,Flandre,12,300,,,,0
1116,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,41,Dechets de pierres,Flandre,548.3,0,,,,0
1117,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,42,Degras de peaux,Allemagne,609,871.5,,,,0
1118,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,42,Degras de peaux,Savoye,262.5,871.5,,,,0
1119,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,42,Demitte,Savoye,300,0,,,,0
1120,Saadia Mai,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Exports,42,Dents ; d'Elephant,Allemagne,360,1200,1200,,,0
