Numéro de ligne,Data entry by,Source,Year,Import-Export,Sheet,Marchandises,Marchandise-Normalisée,Pays,Quantités,Leur Valeur,Leur Valeur (sub-total 1),,Leur Valeur (sub-total 2),Total,Remarks
701,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; en barres,,Flandre,43477,6521,3462967,,,4337768,
702,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; en barres,,Hollande,1392569,218428,3462967,,,4337768,
703,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; en barres,,Italie,18200,2430,3462967,,,4337768,
704,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; en barres,,Naples,6680,1302,3462967,,,4337768,
705,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; en barres,,Genes,517020,77553,3462967,,,4337768,
706,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; en barres,,Nord,644416,99642,3462967,,,4337768,
707,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; en barres,,Russie,3329765,530327,3462967,,,4337768,
708,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; en barres,,Savoye,94319,14147,3462967,,,4337768,
709,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; en barres,,Suede,6882679,1104763,3462967,,,4337768,
710,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; en batterie,,Allemagne,165793,33306,,,,4337768,
711,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; battu,,Flandre,8385,2096,,,,4337768,
712,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; blanc,,Allemagne,5834,1873,361664,,,4337768,
713,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; blanc,,Espagne,30,3600,361664,,,4337768,
714,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; blanc,,Flandre,240,25164,361664,,,4337768,
715,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; blanc,,Hollande,1306,156791,361664,,,4337768,
716,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; blanc,,Nord,589,,,,,,two quantities for Nord
717,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; blanc,,Nord,113326,131305,361664,,,4337768,
718,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; blanc,,Russie,33000,19800,361664,,,4337768,
719,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; blanc,,Savoye,2425,1455,361664,,,4337768,
720,Mohamed Chabih,Montbret 849,1772,Import,40,Fer ; blanc,,Suede,216,21676,361664,,,4337768,
721,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; en casses,,Suisse,34183,10254,,,,4337768,
722,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; en cercles,,Espagne,36830,7816,41693,,,4337768,
723,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; en cercles,,Hollande,105900,23963,41693,,,4337768,
724,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; en cercles,,Nord,49570,9914,41693,,,4337768,
725,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; coulé,,Allemagne,384759,93033,102639,,,4337768,
726,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; coulé,,Flandre,14040,3404,102639,,,4337768,
727,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; coulé,,Hollande,23345,4186,102639,,,4337768,
728,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; coulé,,Nord,3434,858,102639,,,4337768,
729,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; coulé,,Suede,11589,1158,102639,,,4337768,
730,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; en enclumes,,Hollande,13355,4504,,,,4337768,
731,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; en étuves,,Hollande,4180,1812,,,,4337768,
732,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; en fleaux,,Hollande,2014,1208,,,,4337768,
733,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; en lames,,Angleterre,37547,5706,,,,4337768,
734,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; noir,,Allemagne,9,1390,34666,,,4337768,
735,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; noir,,Hollande,7812,3906,34666,,,4337768,
736,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; noir,,Nord,9160,11450,34666,,,4337768,
737,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; noir,,Suede,71680,17920,34666,,,4337768,
738,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; ouvré,,Hollande,107896,28243,57479,,,4337768,
739,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; ouvré,,Italie,55918,13979,57479,,,4337768,
740,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; ouvré,,Genes,25220,6305,57479,,,4337768,
741,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; ouvré,,Venise,25830,5457,57479,,,4337768,
742,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; ouvré,,Savoye,13982,3495,57479,,,4337768,
743,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; en plaques,,Hollande,194728,37576,38776,,,4337768,
744,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; en plaques,,Suede,400,1200,38776,,,4337768,
745,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; en platines,,Flandre,159567,47870,,,,4337768,
746,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; en platte,,Flandre,5480,1644,,,,4337768,
747,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; en poestes à frire,,Hollande,51677,18256,,,,4337768,
748,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; rond,,Hollande,58224,9087,,,,4337768,
749,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; en taule,,Danemark,8299,2908,47639,,,4337768,
750,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; en taule,,Flandre,7415,1853,47639,,,4337768,
751,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; en taule,,Hollande,57094,16444,47639,,,4337768,
752,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; en taule,,Suede,71142,26434,47639,,,4337768,
753,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; en tuyaux,,Flandre,4669,1634,,,,4337768,
754,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; en verges,,Allemagne,77693,15538,,,,4337768,
755,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; vieux,,Hollande,158480,7924,10264,,,4337768,
756,Mohamed Chabih,Montbret 849,1772,Import,41,Fer ; vieux,,Savoye,46800,2340,10264,,,4337768,
757,Annick Davis,Montbret 849,1772,Import,42,Ficelle,,Hollande,3 240,1 620,,,,4 439,
758,Annick Davis,Montbret 849,1772,Import,42,Ficelle,,Genes,2 775,1 387,,,,4 439,
759,Annick Davis,Montbret 849,1772,Import,42,Ficelle,,Levant,2 864,1 432,,,,4 439,
760,Annick Davis,Montbret 849,1772,Import,42,Fil ; de carrette,,Hollande,60 000,54 000,,,,2 072 550,
761,Annick Davis,Montbret 849,1772,Import,42,Fil ; à coudre ; blanc,,Flandre,9 362,23 963,98 507,,508 100,2 072 550,
762,Annick Davis,Montbret 849,1772,Import,42,Fil ; à coudre ; blanc,,Hollande,30 845,62 747,98 507,,508 100,2 072 550,
763,Annick Davis,Montbret 849,1772,Import,42,Fil ; à coudre ; blanc,,Genes,3 545,7 090,98 507,,508 100,2 072 550,
764,Annick Davis,Montbret 849,1772,Import,42,Fil ; à coudre ; blanc,,Levant,1 800,3 600,98 507,,508 100,2 072 550,
765,Annick Davis,Montbret 849,1772,Import,42,Fil ; à coudre ; blanc,,Suisse,184,1 107,98 507,,508 100,2 072 550,
766,Annick Davis,Montbret 849,1772,Import,42,Fil ; à coudre ; de couleur,,Flandre,56 313,140 783,,,508 100,2 072 550,
767,Annick Davis,Montbret 849,1772,Import,42,Fil ; à coudre ; épinal,,Flandre,107 524,268 810,,,508 100,2 072 550,
768,Annick Davis,Montbret 849,1772,Import,42,Fil ; de chanvre,,Allemagne,6 009,8 694,,,,2 072 550,
769,Annick Davis,Montbret 849,1772,Import,42,Fil ; de chevre,,Levant,451 058,1 353 174,,,,2 072 550,
770,Annick Davis,Montbret 849,1772,Import,42,Fil ; à dentelle,,Hollande,645,9 675,,,,2 072 550,
771,Annick Davis,Montbret 849,1772,Import,42,Fil ; d'étoupes,,Allemagne,12 770,7 307,,,,2 072 550,
772,Annick Davis,Montbret 849,1772,Import,42,Fil ; de lin ; bis blanc,,Allemagne,155 700,54 495,65 935,,121 642,2 072 550,
773,Annick Davis,Montbret 849,1772,Import,42,Fil ; de lin ; bis blanc,,Flandre,2 960,3 700,65 935,,121 642,2 072 550,
774,Annick Davis,Montbret 849,1772,Import,42,Fil ; de lin ; bis blanc,,Nord,2 580,7 740,65 935,,121 642,2 072 550,
775,Annick Davis,Montbret 849,1772,Import,42,Fil ; de lin ; blanc,,Allemagne,77 320,24 193,25 438,,121 642,2 072 550,
776,Annick Davis,Montbret 849,1772,Import,42,Fil ; de lin ; blanc,,Flandre,415,1 245,25 438,,121 642,2 072 550,
777,Annick Davis,Montbret 849,1772,Import,42,Fil ; de lin ; retord,,Allemagne,1 638,2 291,30 269,,121 642,2 072 550,
778,Annick Davis,Montbret 849,1772,Import,42,Fil ; de lin ; retord,,Flandre,9 326,27 978,30 269,,121 642,2 072 550,
779,Annick Davis,Montbret 849,1772,Import,42,Fil ; en massé,,Hollande,3 400,4 250,,,,2 072 550,
780,Annick Davis,Montbret 849,1772,Import,42,Fil ; de ritte,,Savoye,7 611,5 708,,,,2 072 550,
781,Annick Davis,Montbret 849,1772,Import,42,Fil ; de fer,,Allemagne,27 865,13 932,109 637,,,1 212 477,
782,Annick Davis,Montbret 849,1772,Import,42,Fil ; de fer,,Flandre,4 794,2 397,109 637,,,1 212 477,
783,Annick Davis,Montbret 849,1772,Import,42,Fil ; de fer,,Hollande,72 995,36 493,109 637,,,1 212 477,
784,Annick Davis,Montbret 849,1772,Import,42,Fil ; de fer,,Suisse,142 038,56 815,109 637,,,1 212 477,
785,Annick Davis,Montbret 849,1772,Import,42,Fil ; de leton,,Allemagne,110 112,110 112,1 102 840,,,1 212 477,
786,Annick Davis,Montbret 849,1772,Import,42,Fil ; de leton,,Hollande,26 222,48 246,1 102 840,,,1 212 477,
787,Annick Davis,Montbret 849,1772,Import,42,Fil ; de leton,,Nord,62 323,87 386,1 102 840,,,1 212 477,
788,Annick Davis,Montbret 849,1772,Import,42,Fil ; de leton,,Suède,611 873,857 096,1 102 840,,,1 212 477,
789,Annick Davis,Montbret 849,1772,Import,43,Filasse,,Hollande,3 400,,,,,1 700,
790,Annick Davis,Montbret 849,1772,Import,43,Filets ; d'espars,,Espagne,9 140,63 983,,,,67 703,
791,Annick Davis,Montbret 849,1772,Import,43,Filets ; à pecher,,Genes,93,3 720,,,,67 703,
792,Annick Davis,Montbret 849,1772,Import,43,Filozelle,,Italie,1 490,5 960,,,,683 304,
793,Annick Davis,Montbret 849,1772,Import,43,Filozelle,,Savoye,448,2 240,,,,683 304,
794,Annick Davis,Montbret 849,1772,Import,43,Filozelle,,Suisse,84 388,675 104,,,,683 304,
795,Annick Davis,Montbret 849,1772,Import,43,Flambeaux,,Flandre,,,,,,1 158,No quantity given
796,Annick Davis,Montbret 849,1772,Import,43,Fleurs ; artificielles,,Genes,524,26 200,48 200,,,62 357,
797,Annick Davis,Montbret 849,1772,Import,43,Fleurs ; artificielles,,Levant,290,14 500,48 200,,,62 357,
798,Annick Davis,Montbret 849,1772,Import,43,Fleurs ; artificielles,,Savoye,150,7 500,48 200,,,62 357,
799,Annick Davis,Montbret 849,1772,Import,43,Fleurs ; de canelle,,Hollande,2 520,7 560,11 160,,,62 357,
800,Annick Davis,Montbret 849,1772,Import,43,Fleurs ; de canelle,,Savoye,200,3 600,11 160,,,62 357,
801,Annick Davis,Montbret 849,1772,Import,43,Fleurs ; d'orange,,Italie,349,1 047,,,,62 357,
802,Annick Davis,Montbret 849,1772,Import,43,Fleurs ; de violette,,Italie,130,1 950,,,,62 357,
803,Annick Davis,Montbret 849,1772,Import,43,Foin,,Allemagne,140,,,,,11 912,Two quantities for Allemagne
804,Annick Davis,Montbret 849,1772,Import,43,Foin,,Allemagne,272,,,,,11 912,
805,Annick Davis,Montbret 849,1772,Import,43,Folicule ; de sené,,Italie,29 590,147 950,,,,157 900,
806,Annick Davis,Montbret 849,1772,Import,43,Folicule ; de sené,,Levant,1 990,9 950,,,,157 900,
807,Annick Davis,Montbret 849,1772,Import,43,Fourure ; de soye,,Levant,11 025,,,,,16 537,
808,Annick Davis,Montbret 849,1772,Import,43,Fromage ; commun,,Allemagne,22 592,8 136,24 533,,,4 386 264,
809,Annick Davis,Montbret 849,1772,Import,43,Fromage ; commun,,Espagne,21 195,6 436,24 533,,,4 386 264,
810,Annick Davis,Montbret 849,1772,Import,43,Fromage ; commun,,Italie,14 425,3 606,24 533,,,4 386 264,
811,Annick Davis,Montbret 849,1772,Import,43,Fromage ; commun,,Genes,10 665,4 266,24 533,,,4 386 264,
812,Annick Davis,Montbret 849,1772,Import,43,Fromage ; commun,,Nord,15 866,2 089,24 533,,,4 386 264,
813,Annick Davis,Montbret 849,1772,Import,43,Fromage ; de Gruyeres,,Genève,11 910,4 168,646 112,,,4 386 264,
814,Annick Davis,Montbret 849,1772,Import,43,Fromage ; de Gruyeres,,Savoye,478 694,131 866,646 112,,,4 386 264,
815,Annick Davis,Montbret 849,1772,Import,43,Fromage ; de Gruyeres,,Suisse,1 477 945,510 078,646 112,,,4 386 264,
816,Annick Davis,Montbret 849,1772,Import,43,Fromage ; d'hollande,,Hollande,9 791 367,3 715 619,,,,4 386 264,
817,Annick Davis,Montbret 849,1772,Import,44,Fruits ; cruds,,Allemagne,95 690,1 196,33 868,,,958 694,
818,Annick Davis,Montbret 849,1772,Import,44,Fruits ; cruds,,Espagne,,1 200,33 868,,,958 694,No quantity given
819,Annick Davis,Montbret 849,1772,Import,44,Fruits ; cruds,,Genes,443 700,22 185,33 868,,,958 694,
820,Annick Davis,Montbret 849,1772,Import,44,Fruits ; cruds,,Savoye,64 212,9 287,33 868,,,958 694,
821,Annick Davis,Montbret 849,1772,Import,44,Fruits ; secs,,Espagne,1 967 422,386 816,924 826,,,958 694,
822,Annick Davis,Montbret 849,1772,Import,44,Fruits ; secs,,Flandre,102 935,15 887,924 826,,,958 694,
823,Annick Davis,Montbret 849,1772,Import,44,Fruits ; secs,,Naples,2 254 490,313 528,924 826,,,958 694,
824,Annick Davis,Montbret 849,1772,Import,44,Fruits ; secs,,Genes,588 200,88 230,924 826,,,958 694,
825,Annick Davis,Montbret 849,1772,Import,44,Fruits ; secs,,Venise,110 800,13 160,924 826,,,958 694,
826,Annick Davis,Montbret 849,1772,Import,44,Fruits ; secs,,Levant,178 305,33 661,924 826,,,958 694,
827,Annick Davis,Montbret 849,1772,Import,44,Fruits ; secs,,Portugal,352 773,52 459,924 826,,,958 694,
828,Annick Davis,Montbret 849,1772,Import,44,Fruits ; secs,,Savoye,326 955,21 085,924 826,,,958 694,
829,Annick Davis,Montbret 849,1772,Import,44,Futailles,,Italie,1 259,8 813,,,,9 863,
830,Annick Davis,Montbret 849,1772,Import,44,Futailles,,Nord,350,1 050,,,,9 863,
831,Annick Davis,Montbret 849,1772,Import,44,Fuzeaux,,Allemagne,92 800,,,,,1 856,
832,Annick Davis,Montbret 849,1772,Import,44,Galles,,Italie,6 700,6 030,,,,337 375,
833,Annick Davis,Montbret 849,1772,Import,44,Galles,,Naples,39 270,15 708,,,,337 375,
834,Annick Davis,Montbret 849,1772,Import,44,Galles,,Venise,3 010,2 709,,,,337 375,
835,Annick Davis,Montbret 849,1772,Import,44,Galles,,Levant,717 065,286 826,,,,337 375,
836,Annick Davis,Montbret 849,1772,Import,44,Galles,,Savoye,81 183,26 102,,,,337 375,
837,Annick Davis,Montbret 849,1772,Import,45,Gans ; communs,,Espagne,460,2 300,,,,3 326,
838,Annick Davis,Montbret 849,1772,Import,45,Gans ; de fer,,Suisse,171,1 026,,,,3 326,
839,Annick Davis,Montbret 849,1772,Import,45,Garance,,Allemagne,157 477,141 449,,,,1 063 812,
840,Annick Davis,Montbret 849,1772,Import,45,Garance,,Hollande,756 781,547 895,,,,1 063 812,
841,Annick Davis,Montbret 849,1772,Import,45,Garance,,Levant,936 170,374 468,,,,1 063 812,
842,Annick Davis,Montbret 849,1772,Import,45,Gaze ; de soye,,Indes,18,,,,,1 080,
843,Annick Davis,Montbret 849,1772,Import,45,Geroffle,,Hollande,60 604,608 360,,,,612 360,
844,Annick Davis,Montbret 849,1772,Import,45,Geroffle,,Naples,400,4 000,,,,612 360,
845,Annick Davis,Montbret 849,1772,Import,45,Gibier,,Savoye,1 340,,,,,1 340,
846,Annick Davis,Montbret 849,1772,Import,46,Gingembre,,Isles,41 090,,,,,12 327,
847,Annick Davis,Montbret 849,1772,Import,46,Gomme ; adragant,,Levant,28 430,42 645,,,,748 182,
848,Annick Davis,Montbret 849,1772,Import,46,Gomme ; ammoniac,,Levant,5 000,7 500,,,,748 182,
849,Annick Davis,Montbret 849,1772,Import,46,Gomme ; arabique,,Flandre,1 257,1 257,271 333,,,748 182,
850,Annick Davis,Montbret 849,1772,Import,46,Gomme ; arabique,,Hollande,21 040,21 431,271 333,,,748 182,
851,Annick Davis,Montbret 849,1772,Import,46,Gomme ; arabique,,Levant,410 730,246 438,271 333,,,748 182,
852,Annick Davis,Montbret 849,1772,Import,46,Gomme ; arabique,,Nord,2 007,2 207,271 333,,,748 182,
853,Annick Davis,Montbret 849,1772,Import,46,Gomme ; de cedre,,Portugal,2 200,4 400,,,,748 182,
854,Annick Davis,Montbret 849,1772,Import,46,Gomme ; copale,,Espagne,3 000,9 000,31 030,,,748 182,
855,Annick Davis,Montbret 849,1772,Import,46,Gomme ; copale,,Naples,4 820,14 460,31 030,,,748 182,
856,Annick Davis,Montbret 849,1772,Import,46,Gomme ; copale,,Genes,950,2 850,31 030,,,748 182,
857,Annick Davis,Montbret 849,1772,Import,46,Gomme ; copale,,Portugal,4 720,4 720,31 030,,,748 182,
858,Annick Davis,Montbret 849,1772,Import,46,Gomme ; élemy,,Espagne,2 400,4 800,6 172,,,748 182,
859,Annick Davis,Montbret 849,1772,Import,46,Gomme ; élemy,,Isles,945,1 372,6 172,,,748 182,
860,Annick Davis,Montbret 849,1772,Import,46,Gomme ; de gayac,,Isles,1 188,2 037,,,,748 182,
861,Annick Davis,Montbret 849,1772,Import,46,Gomme ; de geda,,Levant,13 910,6 955,,,,748 182,
862,Annick Davis,Montbret 849,1772,Import,46,Gomme ; gutte,,Hollande,2 753,16 518,,,,748 182,
863,Annick Davis,Montbret 849,1772,Import,46,Gomme ; lacque,,Flandre,5 540,11 080,121 030,,,748 182,
864,Annick Davis,Montbret 849,1772,Import,46,Gomme ; lacque,,Hollande,7 409,14 818,121 030,,,748 182,
865,Annick Davis,Montbret 849,1772,Import,46,Gomme ; lacque,,Italie,2 124,4 248,121 030,,,748 182,
866,Annick Davis,Montbret 849,1772,Import,46,Gomme ; lacque,,Genes,5 000,10 000,121 030,,,748 182,
867,Annick Davis,Montbret 849,1772,Import,46,Gomme ; lacque,,Indes,40 442,80 884,121 030,,,748 182,
868,Annick Davis,Montbret 849,1772,Import,46,Gommes ; sandarac,,Hollande,1 200,1 800,3 127,,,748 182,
869,Annick Davis,Montbret 849,1772,Import,46,Gommes ; sandarac,,Levant,885,1 327,3 127,,,748 182,
870,Annick Davis,Montbret 849,1772,Import,46,Gommes ; de Sénégal,,Flandre,92 860,92 860,135 700,,,748 182,
871,Annick Davis,Montbret 849,1772,Import,46,Gommes ; de Sénégal,,Hollande,41 015,41 015,135 700,,,748 182,
872,Annick Davis,Montbret 849,1772,Import,46,Gommes ; de Sénégal,,Levant,3 650,1 825,135 700,,,748 182,
873,Annick Davis,Montbret 849,1772,Import,46,Gomme ; churique,,Levant,199 470,99 735,,,,748 182,
874,Annick Davis,Montbret 849,1772,Import,46,Grabeau ; de cochenille,,Espagne,18 388,183 880,192 680,,,238 267,
875,Annick Davis,Montbret 849,1772,Import,46,Grabeau ; de cochenille,,Genes,880,8 800,192 680,,,238 267,
876,Annick Davis,Montbret 849,1772,Import,47,Grabeau ; d'Indigo,,Italie,1 400,5 600,40 400,,,238 267,
877,Annick Davis,Montbret 849,1772,Import,47,Grabeau ; d'Indigo,,Naples,450,1 800,40 400,,,238 267,
878,Annick Davis,Montbret 849,1772,Import,47,Grabeau ; d'Indigo,,Genes,5 000,20 000,40 400,,,238 267,
879,Annick Davis,Montbret 849,1772,Import,47,Grabeau ; d'Indigo,,Savoye,3 250,13 000,40 400,,,238 267,
880,Annick Davis,Montbret 849,1772,Import,47,Grabeau ; de mirthe,,Levant,1 800,1 800,,,,238 267,
881,Annick Davis,Montbret 849,1772,Import,47,Grabeau ; de sené,,Levant,9 705,1 455,,,,238 267,
882,Annick Davis,Montbret 849,1772,Import,47,Grabeau ; de tartre,,Italie,12 880,1 932,,,,238 267,
883,Annick Davis,Montbret 849,1772,Import,47,Graines ; de bois d'inde,,Isles,10 495,5 247,,,,253 741,
884,Annick Davis,Montbret 849,1772,Import,47,Graines ; de chanvre,,Naples,69 710,6 971,,,,253 741,
885,Annick Davis,Montbret 849,1772,Import,47,Graines ; de jardin,,Angleterre,1 490,1 490,3 063,,,253 741,
886,Annick Davis,Montbret 849,1772,Import,47,Graines ; de jardin,,Hollande,1 573,1 573,3 063,,,253 741,
887,Annick Davis,Montbret 849,1772,Import,47,Graines ; jaune ,,Espagne,19 400,5 820,8 938,,,253 741,
888,Annick Davis,Montbret 849,1772,Import,47,Graines ; jaune ,,Levant,12 472,3 118,8 938,,,253 741,
889,Annick Davis,Montbret 849,1772,Import,47,Graines ; de lin,,Angleterre,106 553,10 655,228 300,,,253 741,
890,Annick Davis,Montbret 849,1772,Import,47,Graines ; de lin,,Flandre,23 800,4 165,228 300,,,253 741,
891,Annick Davis,Montbret 849,1772,Import,47,Graines ; de lin,,Hollande,1 604 954,206 907,228 300,,,253 741,
892,Annick Davis,Montbret 849,1772,Import,47,Graines ; de lin,,Nord,43 820,6 573,228 300,,,253 741,
893,Annick Davis,Montbret 849,1772,Import,47,Graines ; de navette,,Allemagne,1 630,1 222,,,,253 741,
894,Annick Davis,Montbret 849,1772,Import,47,Graisse,,Allemagne,6 500,3 250,,,,7 255,
895,Annick Davis,Montbret 849,1772,Import,47,Graisse,,Levant,3 550,1 775,,,,7 255,
896,Annick Davis,Montbret 849,1772,Import,47,Graisse,,Savoye,11 150,2 230,,,,7 255,
897,Annick Davis,Montbret 849,1772,Import,47,Gruau,,Hollande,33 207,,,,,10 077,
898,Annick Davis,Montbret 849,1772,Import,48,Habillement,,Allemagne,,,,,,4 945,No quantity given
899,Annick Davis,Montbret 849,1772,Import,48,Harangs ; blancs,,Suède,70,,,,,2 800,
900,Annick Davis,Montbret 849,1772,Import,48,Harnois,,Hollande,506,,,,,5 060,
901,Annick Davis,Montbret 849,1772,Import,48,Herbes ; perelle,,Portugal,15 875,,,,,4 762,
902,Annick Davis,Montbret 849,1772,Import,48,Horlogerie,,Allemagne,656,3 938,,,,118 936,
903,Annick Davis,Montbret 849,1772,Import,48,Horlogerie,,Flandre,,1 150,,,,118 936,No quantity given
904,Annick Davis,Montbret 849,1772,Import,48,Horlogerie,,Genève,,19 518,,,,118 936,No quantity given
905,Annick Davis,Montbret 849,1772,Import,48,Horlogerie,,Hollande,,1 000,,,,118 936,No quantity given
906,Annick Davis,Montbret 849,1772,Import,48,Horlogerie,,Savoye,1 472,58 898,,,,118 936,
907,Annick Davis,Montbret 849,1772,Import,48,Horlogerie,,Suisse,,34 432,,,,118 936,No quantity given
908,Annick Davis,Montbret 849,1772,Import,48,Houblon,,Allemagne,2 600,1 560,,,,49 050,
909,Annick Davis,Montbret 849,1772,Import,48,Houblon,,Flandre,228 604,47 490,,,,49 050,
