Data entry by,Source,Year,Sheet,Marchandises,Pays,Quantités,Leur Valeur,Leur Valeur (sub-total 1),Leur Valeur (sub-total 2),Total,Remarks
Annick Davis,Montbret 849,1772,66,Poivre ,Genes,9 000,3 600,,,3 712 821,
Annick Davis,Montbret 849,1772,66,Poivre ,Portugal,9 695,10 664,,,3 712 821,
Annick Davis,Montbret 849,1772,66,Poivre ,Savoye,16 000,14 500,,,3 712 821,
Annick Davis,Montbret 849,1772,66,Poivre ,Suède,4 200,4 200,,,3 712 821,
Annick Davis,Montbret 849,1772,66,Poivre ,Indes,1 321,,,,3 712 821,two quantities for Indes
Annick Davis,Montbret 849,1772,66,Poivre ,Indes,426 243,854 335,,,3 712 821,two quantities for Indes
Annick Davis,Montbret 849,1772,66,Poix,Allemagne,33 619,8 367,,,11 409,
Annick Davis,Montbret 849,1772,66,Poix,Espagne,22 130,1 744,,,11 409,
Annick Davis,Montbret 849,1772,66,Poix,Hollande,9 967,1 298,,,11 409,
Annick Davis,Montbret 849,1772,66,Pomade,Italie,1 215,2 430,,,3 799,
Annick Davis,Montbret 849,1772,66,Pomade,Genes,913,1 369,,,3 799,
Annick Davis,Montbret 849,1772,66,Poncire,Savoye,450,,,,4 500,
Annick Davis,Montbret 849,1772,66,Porcs ; gras,Allemagne,2 494,121 010,1 306 600,,1 325 009,
Annick Davis,Montbret 849,1772,66,Porcs ; gras,Espagne,6 539,392 140,1 306 600,,1 325 009,
Annick Davis,Montbret 849,1772,66,Porcs ; gras,Flandre,1 009,50 086,1 306 600,,1 325 009,
Annick Davis,Montbret 849,1772,66,Porcs ; gras,Savoye,20 519,738 684,1 306 600,,1 325 009,
Annick Davis,Montbret 849,1772,66,Porcs ; gras,Suisse,130,4 680,1 306 600,,1 325 009,
Annick Davis,Montbret 849,1772,66,Porcs ; porcelets,Allemagne,207,1 282,15 886,,1 325 009,
Annick Davis,Montbret 849,1772,66,Porcs ; porcelets,Flandre,1 901,11 406,15 886,,1 325 009,
Annick Davis,Montbret 849,1772,66,Porcs ; porcelets,Suisse,533,3 198,15 886,,1 325 009,
Annick Davis,Montbret 849,1772,66,Porcs ; salé,Angleterre,7 210,2 123,,,1 325 009,
Annick Davis,Montbret 849,1772,66,Porcelaine,Allemagne,2 416,18 620,,,325 639,
Annick Davis,Montbret 849,1772,66,Porcelaine,Danemark,500,2 500,,,325 639,
Annick Davis,Montbret 849,1772,66,Porcelaine,Flandre,454,2 272,,,325 639,
Annick Davis,Montbret 849,1772,66,Porcelaine,Hollande,3 131,15 655,,,325 639,
Annick Davis,Montbret 849,1772,66,Porcelaine,Naples,1 200,6 000,,,325 639,
Annick Davis,Montbret 849,1772,66,Porcelaine,Savoye,350,1 750,,,325 639,
Annick Davis,Montbret 849,1772,66,Porcelaine,Suède,430,2 150,,,325 639,
Annick Davis,Montbret 849,1772,66,Porcelaine,Indes,1 106,276 692,,,325 639,
Annick Davis,Montbret 849,1772,67,Potin,Allemagne,35 199,5 279,,,17 429,
Annick Davis,Montbret 849,1772,67,Potin,Hollande,13 500,12 150,,,17 429,
Annick Davis,Montbret 849,1772,67,Potterie ; de gres,Hollande,28 294,40 340,69 140,,133 070,
Annick Davis,Montbret 849,1772,67,Potterie ; de gres,Italie,182 200,27 330,69 140,,133 070,
Annick Davis,Montbret 849,1772,67,Potterie ; de gres,Genes,14 700,1 470,69 140,,133 070,
Annick Davis,Montbret 849,1772,67,Potterie ; de terre,Allemagne,1 235,4 317,63 930,,133 070,
Annick Davis,Montbret 849,1772,67,Potterie ; de terre,Italie,6 578,6 578,63 930,,133 070,
Annick Davis,Montbret 849,1772,67,Potterie ; de terre,Genes,51 918,51 918,63 930,,133 070,
Annick Davis,Montbret 849,1772,67,Potterie ; de terre,Savoye,22 350,1 117,63 930,,133 070,
Annick Davis,Montbret 849,1772,67,Poudre ; à canon,Hollande,115 620,109 158,120 338,,121 822,
Annick Davis,Montbret 849,1772,67,Poudre ; à canon,Nord,6 700,6 700,120 338,,121 822,
Annick Davis,Montbret 849,1772,67,Poudre ; à canon,Savoye,70,4 480,120 338,,121 822,
Annick Davis,Montbret 849,1772,67,Poudre ; à poudrer,Allemagne,4 078,1 484,,,121 822,
Annick Davis,Montbret 849,1772,67,Poutargues,Savoye,1 300,,,,2 600,
Annick Davis,Montbret 849,1772,67,Poutres,Danemark,164,3 840,,,40 940,
Annick Davis,Montbret 849,1772,67,Poutres,Hollande,380,3 800,,,40 940,
Annick Davis,Montbret 849,1772,67,Poutres,Naples,240,4 800,,,40 940,
Annick Davis,Montbret 849,1772,67,Poutres,Suède,1 425,28 500,,,40 940,
Annick Davis,Montbret 849,1772,67,Précipité,Hollande,222,,,,1 110,
Annick Davis,Montbret 849,1772,67,Quincaille ; de cuivre,Allemagne,13 255,18 273,37 473,,671 351,
Annick Davis,Montbret 849,1772,67,Quincaille ; de cuivre,Hollande,9 061,16 506,37 473,,671 351,
Annick Davis,Montbret 849,1772,67,Quincaille ; de cuivre,Nord,420,1 050,37 473,,671 351,
Annick Davis,Montbret 849,1772,67,Quincaille ; de cuivre,Suisse,822,1 644,37 473,,671 351,
Annick Davis,Montbret 849,1772,67,Quincaille ; de fer,Allemagne,230 948,126 432,354 680,,671 351,
Annick Davis,Montbret 849,1772,67,Quincaille ; de fer,Flandre,82 285,56 519,354 680,,671 351,
Annick Davis,Montbret 849,1772,67,Quincaille ; de fer,Hollande,227 577,139 395,354 680,,671 351,
Annick Davis,Montbret 849,1772,68,Quincaille ; de fer,Nord,15 379,7 456,354 680,,671 351,
Annick Davis,Montbret 849,1772,68,Quincaille ; de fer,Suisse,41 464,24 878,354 680,,671 351,
Annick Davis,Montbret 849,1772,68,Quincaille ; de fer et acier,Allemagne,69 925,69 925,279 198,,671 351,
Annick Davis,Montbret 849,1772,68,Quincaille ; de fer et acier,Espagne,19 503,19 503,279 198,,671 351,
Annick Davis,Montbret 849,1772,68,Quincaille ; de fer et acier,Hollande,150 107,150 107,279 198,,671 351,
Annick Davis,Montbret 849,1772,68,Quincaille ; de fer et acier,Italie,2 825,2 825,279 198,,671 351,
Annick Davis,Montbret 849,1772,68,Quincaille ; de fer et acier,Genes,1 871,1 871,279 198,,671 351,
Annick Davis,Montbret 849,1772,68,Quincaille ; de fer et acier,Savoye,20 565,20 565,279 198,,671 351,
Annick Davis,Montbret 849,1772,68,Quincaille ; de fer et acier,Suisse,14 402,14 402,279 198,,671 351,
Annick Davis,Montbret 849,1772,68,Quinquina,Espagne,18 015,37 580,,,80 377,
Annick Davis,Montbret 849,1772,68,Quinquina,Hollande,4 153,20 767,,,80 377,
Annick Davis,Montbret 849,1772,68,Quinquina,Italie,1 965,3 930,,,80 377,
Annick Davis,Montbret 849,1772,68,Quinquina,Genes,2 200,5 500,,,80 377,
Annick Davis,Montbret 849,1772,68,Quinquina,Portugal,3 150,12 600,,,80 377,
Annick Davis,Montbret 849,1772,68,Ramures de sapin,Danemark,775,,,,1 937,
Annick Davis,Montbret 849,1772,68,Rapures de corne,Levant,9 150,,,,1 830,
Annick Davis,Montbret 849,1772,68,Rassade,Hollande,20 456,,,,16 923,
Annick Davis,Montbret 849,1772,68,Reglisse,Espagne,109 431,,,,6 755,
Annick Davis,Montbret 849,1772,68,Rhubarbe,Espagne,2 189,13 134,,,80 042,
Annick Davis,Montbret 849,1772,68,Rhubarbe,Hollande,600,3 600,,,80 042,
Annick Davis,Montbret 849,1772,68,Rhubarbe,Indes,15 827,63 308,,,80 042,
Annick Davis,Montbret 849,1772,68,Ris,Angleterre,212 795,44 963,,,1 240 815,
Annick Davis,Montbret 849,1772,68,Ris,Espagne,456 234,68 140,,,1 240 815,
Annick Davis,Montbret 849,1772,68,Ris,Flandre,272 680,54 536,,,1 240 815,
Annick Davis,Montbret 849,1772,68,Ris,Hollande,414 906,79 865,,,1 240 815,
Annick Davis,Montbret 849,1772,68,Ris,Italie,313 435,62 686,,,1 240 815,
Annick Davis,Montbret 849,1772,68,Ris,Naples,9 880,1 976,,,1 240 815,
Annick Davis,Montbret 849,1772,68,Ris,Genes,806 105,161 221,,,1 240 815,
Annick Davis,Montbret 849,1772,68,Ris,Levant,2 901 355,580 271,,,1 240 815,
Annick Davis,Montbret 849,1772,69,Ris,Nord,18 570,4 642,,,1 240 815,
Annick Davis,Montbret 849,1772,69,Ris,Savoye,904 940,180 988,,,1 240 815,
Annick Davis,Montbret 849,1772,69,Ris,Suisse,6 110,1 527,,,1 240 815,
Annick Davis,Montbret 849,1772,69,Rocailles ; de verre,Hollande,1 000,,,,2 000,
Annick Davis,Montbret 849,1772,69,Rocou,Isles,367 909,,,,436 237,
Annick Davis,Montbret 849,1772,69,Rognures ; de cartes,Allemagne,13 763,3 440,6 165,,9 285,
Annick Davis,Montbret 849,1772,69,Rognures ; de cartes,Genes,10 900,2 725,6 165,,9 285,
Annick Davis,Montbret 849,1772,69,Rognures ; de dent d'éléphant,Portugal,,,3 120,,9 285,No quantity given
Annick Davis,Montbret 849,1772,69,Rogues,Danemark,2 587,90 545,,,104 857,
Annick Davis,Montbret 849,1772,69,Rogues,Espagne,100,2 500,,,104 857,
Annick Davis,Montbret 849,1772,69,Rogues,Hollande,337,11 812,,,104 857,
Annick Davis,Montbret 849,1772,69,Rotins,Indes,5 294,,,,79 419,
Annick Davis,Montbret 849,1772,69,Roües,Flandre,,,,,1 620,No quantity given
Annick Davis,Montbret 849,1772,69,Rubans ; de fil,Allemagne,523 413,262 243,332 740,,434 848,
Annick Davis,Montbret 849,1772,69,Rubans ; de fil,Flandre,9 536,23 984,332 740,,434 848,
Annick Davis,Montbret 849,1772,69,Rubans ; de fil,Hollande,20 601,46 513,332 740,,434 848,
Annick Davis,Montbret 849,1772,69,Rubans ; de fil et laine,Hollande,10 321,4 128,,,434 848,
Annick Davis,Montbret 849,1772,69,Rubans ; de filozelle,Flandre,,,,,434 848,No quantity given
Annick Davis,Montbret 849,1772,70,Rubans ; de soye,Flandre,168,10 080,97 980,,434 848,
Annick Davis,Montbret 849,1772,70,Rubans ; de soye,Naples,150,9 000,97 980,,434 848,
Annick Davis,Montbret 849,1772,70,Rubans ; de soye,Genes,175,10 500,97 980,,434 848,
Annick Davis,Montbret 849,1772,70,Rubans ; de soye,Savoye,1 140,68 400,,,,
Annick Davis,Montbret 849,1772,70,Sabots,Allemagne,245,,,,14 740,
Annick Davis,Montbret 849,1772,70,Saffran,Espagne,229,3 583,,,5 833,
Annick Davis,Montbret 849,1772,70,Saffran,Genes,150,2 250,,,5 833,
Annick Davis,Montbret 849,1772,70,Saffranum,Italie,93 265,93 165,,,612 950,
Annick Davis,Montbret 849,1772,70,Saffranum,Levant,692 914,519 685,,,612 950,
Annick Davis,Montbret 849,1772,70,Salicor,Espagne,386 530,19 326,,,38 241,
Annick Davis,Montbret 849,1772,70,Salicor,Naples,378 300,18 915,,,38 241,
Annick Davis,Montbret 849,1772,70,Salpêtre,Hollande,3 035,2 276,,,553 198,
Annick Davis,Montbret 849,1772,70,Salpêtre,Indes,1 101 844,550 922,,,553 198,
Annick Davis,Montbret 849,1772,70,Salsepareille,Hollande,4 935,11 951,,,103 931,
Annick Davis,Montbret 849,1772,70,Salsepareille,Italie,13 025,22 793,,,103 931,
Annick Davis,Montbret 849,1772,70,Salsepareille,Naples,1 600,2 800,,,103 931,
Annick Davis,Montbret 849,1772,70,Salsepareille,Genes,10 775,26 937,,,103 931,
Annick Davis,Montbret 849,1772,70,Salsepareille,Portugal,19 900,39 450,,,103 931,
Annick Davis,Montbret 849,1772,70,Sandarac,Hollande,27 482,,,,24 732,
Annick Davis,Montbret 849,1772,70,Sapins,Danemark,24 122,47 192,,,53 440,
Annick Davis,Montbret 849,1772,70,Sapins,Nord,5 894,6 248,,,53 440,
Annick Davis,Montbret 849,1772,70,Sardines ; salées,Espagne,11 108,,,,94 418,
Annick Davis,Montbret 849,1772,71,Saucissons,Italie,5 575,6 690,,,8 036,
Annick Davis,Montbret 849,1772,71,Saucissons,Savoye,1 346,1 346,,,8 036,
Annick Davis,Montbret 849,1772,71,Saumons ; frais,Flandre,1 856,44 544,,,295 819,
Annick Davis,Montbret 849,1772,71,Saumons ; fumés,Hollande,17 241,5 172,,,295 819,
Annick Davis,Montbret 849,1772,71,Saumons ; salés,Angleterre,236,,,,295 819,Two quantities for Angleterre
Annick Davis,Montbret 849,1772,71,Saumons ; salés,Angleterre,258 245,100 971,246 103,,295 819,Two quantities for Angleterre
Annick Davis,Montbret 849,1772,71,Saumons ; salés,Danemark,14 635,5 854,246 103,,295 819,
Annick Davis,Montbret 849,1772,71,Saumons ; salés,Espagne,33 040,13 216,246 103,,295 819,
Annick Davis,Montbret 849,1772,71,Saumons ; salés,Flandre,18 880,7 313,246 103,,295 819,
Annick Davis,Montbret 849,1772,71,Saumons ; salés,Hollande,297 734,118 749,246 103,,295 819,
Annick Davis,Montbret 849,1772,71,Saumoule,Italie,19 240,1 924,,,126 327,
Annick Davis,Montbret 849,1772,71,Saumoule,Naples,415 800,103 950,,,126 327,
Annick Davis,Montbret 849,1772,71,Saumoule,Genes,8 315,1 663,,,126 327,
Annick Davis,Montbret 849,1772,71,Saumoule,Levant,93 950,18 790,,,126 327,
Annick Davis,Montbret 849,1772,71,Scamonée,Levant,1 455,,,,14 550,
Annick Davis,Montbret 849,1772,71,Seaux ; de bois,Allemagne,141,1 692,,,3 664,
Annick Davis,Montbret 849,1772,71,Seaux ; de bois,Hollande,1 315,1 972,,,3 664,
Annick Davis,Montbret 849,1772,71,Sel,Portugal,32,,,,3 200,
Annick Davis,Montbret 849,1772,72,Sel ; ammoniac,Levant,61 944,123 888,,,142 354,
Annick Davis,Montbret 849,1772,72,Sel ; medecinal,Hollande,6 300,1 575,,,142 354,
Annick Davis,Montbret 849,1772,72,Sel ; de saturne,Hollande,10 278,14 916,,,142 354,
Annick Davis,Montbret 849,1772,72,Sel ; de verre,Allemagne,3 950,1 975,,,142 354,
Annick Davis,Montbret 849,1772,72,Selles ; de cheval,Flandre,,,,,2 000,No quantity given
Annick Davis,Montbret 849,1772,72,Semen ; contra,Hollande,1 357,,,,4 071,
Annick Davis,Montbret 849,1772,72,Sené,Italie,1 630,1 956,,,37 783,
Annick Davis,Montbret 849,1772,72,Sené,Levant,23 885,35 827,,,37 783,
Annick Davis,Montbret 849,1772,72,Sirop ; des Isles,Isles,42 910,,,,42 910,
Annick Davis,Montbret 849,1772,72,Soliveaux,Danemark,1 114,8 300,,,37 286,
Annick Davis,Montbret 849,1772,72,Soliveaux,Nord,571,17 826,,,37 286,
Annick Davis,Montbret 849,1772,72,Soliveaux,Suède,372,11 160,,,37 286,
Annick Davis,Montbret 849,1772,72,Son,Espagne,53 090,,,,2 954,
Annick Davis,Montbret 849,1772,72,Soude,Espagne,10 374 532,1 583 690,,,1 869 348,
Annick Davis,Montbret 849,1772,72,Soude,Naples,991 378,99 137,,,1 869 348,
Annick Davis,Montbret 849,1772,72,Soude,Levant,3 108 685,186 521,,,1 869 348,
Annick Davis,Montbret 849,1772,73,Souffre,Hollande,12 575,1 735,,,714 764,
Annick Davis,Montbret 849,1772,73,Souffre,Italie,984 527,147 679,,,714 764,
Annick Davis,Montbret 849,1772,73,Souffre,Naples,3 769 000,565 350,,,714 764,
Annick Davis,Montbret 849,1772,73,Souliers,Allemagne,939,,,,3 715,
Annick Davis,Montbret 849,1772,73,Soye ; crüe,Espagne,4 955,59 460,5 736 228,,6 451 518,
Annick Davis,Montbret 849,1772,73,Soye ; crüe,Hollande,552,6 624,5 736 228,,6 451 518,
Annick Davis,Montbret 849,1772,73,Soye ; crüe,Italie,11 779,141 348,5 736 228,,6 451 518,
Annick Davis,Montbret 849,1772,73,Soye ; crüe,Naples,242 614,2 911 368,5 736 228,,6 451 518,
Annick Davis,Montbret 849,1772,73,Soye ; crüe,Genes,10 024,120 288,5 736 228,,6 451 518,
Annick Davis,Montbret 849,1772,73,Soye ; crüe,Levant,164 132,1 969 584,5 736 228,,6 451 518,
Annick Davis,Montbret 849,1772,73,Soye ; crüe,Savoye,17 588,211 056,5 736 228,,6 451 518,
Annick Davis,Montbret 849,1772,73,Soye ; crüe,Suisse,12 660,316 500,5 736 228,,6 451 518,
Annick Davis,Montbret 849,1772,73,Soye ; Nankin,Indes,35 377,710 556,,,6 451 518,
Annick Davis,Montbret 849,1772,73,Soye ; tanier,Indes,263,4 734,,,6 451 518,
Annick Davis,Montbret 849,1772,73,Soye ; de porc,Hollande,7 418,5 934,,,45 142,
Annick Davis,Montbret 849,1772,73,Soye ; de porc,Nord,45 500,36 400,,,45 142,
Annick Davis,Montbret 849,1772,73,Soye ; de porc,Russie,3 510,2 808,,,45 142,
Annick Davis,Montbret 849,1772,73,Spermaceti,Hollande,400,,,,1 000,
Annick Davis,Montbret 849,1772,73,Squine,Hollande,3 295,,,,1 905,
Annick Davis,Montbret 849,1772,73,Storax,Levant,500,,,,1 250,
Annick Davis,Montbret 849,1772,74,Sublimé,Hollande,1 153,5 769,,,10 069,
Annick Davis,Montbret 849,1772,74,Sublimé,Genes,360,1 800,,,10 069,
Annick Davis,Montbret 849,1772,74,Sublimé,Venise,500,2 500,,,10 069,
Annick Davis,Montbret 849,1772,74,Sucre ; blanc,Isles,29 419 340,13 238 703,,,45 947 979,
Annick Davis,Montbret 849,1772,74,Sucre ; brut,Isles,53 937 411,16 335 829,,,45 947 979,
Annick Davis,Montbret 849,1772,74,Sucre ; candy,Hollande,2 800,3 500,,,45 947 979,
Annick Davis,Montbret 849,1772,74,Sucre ; en pain,Flandre,9 885,9 885,13 251,,45 947 979,
Annick Davis,Montbret 849,1772,74,Sucre ; en pain,Hollande,3 700,3 366,13 251,,45 947 979,
Annick Davis,Montbret 849,1772,75,Sucre ; terré,Isles,29 669 189,12 866 720,,,45 947 979,
Annick Davis,Montbret 849,1772,75,Sucre ; teste,Isles,11 587 425,3 489 976,,,45 947 979,
Annick Davis,Montbret 849,1772,75,Suif,Angleterre,3 683 343,1 660 449,,,2 550 770,
Annick Davis,Montbret 849,1772,75,Suif,Espagne,6 050,2 722,,,2 550 770,
Annick Davis,Montbret 849,1772,75,Suif,Flandre,8 050,3 622,,,2 550 770,
Annick Davis,Montbret 849,1772,75,Suif,Hollande,423 740,106 793,,,2 550 770,
Annick Davis,Montbret 849,1772,75,Suif,Italie,756 355,189 088,,,2 550 770,
Annick Davis,Montbret 849,1772,75,Suif,Naples,49 736,12 434,,,2 550 770,
Annick Davis,Montbret 849,1772,75,Suif,Venise,21 880,6 564,,,2 550 770,
Annick Davis,Montbret 849,1772,75,Suif,Levant,17 740,4 435,,,2 550 770,
Annick Davis,Montbret 849,1772,75,Suif,Nord,176 575,71 747,,,2 550 770,
Annick Davis,Montbret 849,1772,75,Suif,Russie,1 013 210,478 958,,,2 550 770,
Annick Davis,Montbret 849,1772,75,Suif,Savoye,55 075,13 958,,,2 550 770,
Annick Davis,Montbret 849,1772,75,Sumac,Espagne,6 260,1 095,,,53 412,
Annick Davis,Montbret 849,1772,75,Sumac,Italie,67 400,5 392,,,53 412,
Annick Davis,Montbret 849,1772,75,Sumac,Naples,454 100,36 328,,,53 412,
Annick Davis,Montbret 849,1772,75,Sumac,Genes,48 000,3 840,,,53 412,
Annick Davis,Montbret 849,1772,75,Sumac,Levant,41 400,3 312,,,53 412,
Annick Davis,Montbret 849,1772,75,Sumac,Portugal,34 450,3 445,,,53 412,
Annick Davis,Montbret 849,1772,75,Tabac ; d'Espagne,Espagne,412,1 320,3 520,,3 298 736,
Annick Davis,Montbret 849,1772,75,Tabac ; fabriqué,Genes,880,2 200,3 520,,3 298 736,
Annick Davis,Montbret 849,1772,76,Tabac ; en feuilles,Angleterre,12 451 212,3 145 983,3 295 216,,3 298 736,
Annick Davis,Montbret 849,1772,76,Tabac ; en feuilles,Hollande,493 184,129 091,3 295 216,,3 298 736,
Annick Davis,Montbret 849,1772,76,Tabac ; en feuilles,Italie,1 020,2 550,3 295 216,,3 298 736,
Annick Davis,Montbret 849,1772,76,Tabac ; en feuilles,Levant,70 370,17 592,3 295 216,,3 298 736,
Annick Davis,Montbret 849,1772,76,Tables ; de marbre,Italie,420,6 300,,,18 300,
Annick Davis,Montbret 849,1772,76,Tables ; de marbre,Genes,600,12 000,,,18 300,
Annick Davis,Montbret 849,1772,76,Tableaux,Allemagne,7 172,57 376,,,82 746,
Annick Davis,Montbret 849,1772,76,Tableaux,Flandre,124,2 480,,,82 746,
Annick Davis,Montbret 849,1772,76,Tableaux,Italie,145,8 700,,,82 746,
Annick Davis,Montbret 849,1772,76,Tableaux,Naples,204,12 240,,,82 746,
Annick Davis,Montbret 849,1772,76,Tableaux,Suisse,390,1 950,,,82 746,
Annick Davis,Montbret 849,1772,76,Taffia,Isles,1 279,,,,3 837,
Annick Davis,Montbret 849,1772,76,Tamarin,Hollande,3 620,1 810,,,9 157,
Annick Davis,Montbret 849,1772,76,Tamarin,Italie,5 100,5 100,,,9 157,
Annick Davis,Montbret 849,1772,76,Tamarin,Levant,3 745,2 247,,,9 157,
Annick Davis,Montbret 849,1772,76,Tapis,Allemagne,2 082,9 835,,,14 471,
Annick Davis,Montbret 849,1772,76,Tapis,Hollande,62,1 860,,,14 471,
Annick Davis,Montbret 849,1772,76,Tapis,Levant,347,2 776,,,14 471,
Annick Davis,Montbret 849,1772,76,Tartre,Allemagne,4 450,8 170,,,44 049,
Annick Davis,Montbret 849,1772,76,Tartre,Italie,15 032,3 758,,,44 049,
Annick Davis,Montbret 849,1772,76,Tartre,Naples,34 290,8 229,,,44 049,
Annick Davis,Montbret 849,1772,76,Tartre,Genes,80 750,19 380,,,44 049,
Annick Davis,Montbret 849,1772,76,Tartre,Savoye,18 800,4 512,,,44 049,
Annick Davis,Montbret 849,1772,76,Terebenthine,Allemagne,3 468,1 907,,,18 720,
Annick Davis,Montbret 849,1772,76,Terebenthine,Genes,800,1 600,,,18 720,
Annick Davis,Montbret 849,1772,76,Terebenthine,Savoye,6 290,3 145,,,18 720,
Annick Davis,Montbret 849,1772,76,Terebenthine,Suisse,30 172,12 068,,,18 720,
Annick Davis,Montbret 849,1772,77,Terre ; de fayance,Flandre,7 000,1 050,,,135 702,
Annick Davis,Montbret 849,1772,77,Terre ; à pipes,Flandre,5 000,1 500,,,135 702,
Annick Davis,Montbret 849,1772,77,Terre ; de porcelaine,Italie,420 000,50 400,133 152,,135 702,
Annick Davis,Montbret 849,1772,77,Terre ; de porcelaine,Naples,438 400,52 608,133 152,,135 702,
Annick Davis,Montbret 849,1772,77,Terre ; de porcelaine,Savoye,251 200,30 144,133 152,,135 702,
Annick Davis,Montbret 849,1772,77,Thé,Espagne,1 328,3 984,,,3 111 204,
Annick Davis,Montbret 849,1772,77,Thé,Hollande,3 979,11 988,,,3 111 204,
Annick Davis,Montbret 849,1772,77,Thé,Genes,350,1 050,,,3 111 204,
Annick Davis,Montbret 849,1772,77,Thé,Indes,1 237 673,3 094 182,,,3 111 204,
Annick Davis,Montbret 849,1772,77,Theriaque,Allemagne,1 214,4 856,,,9 165,
Annick Davis,Montbret 849,1772,77,Theriaque,Genes,239,1 434,,,9 165,
Annick Davis,Montbret 849,1772,77,Theriaque,Savoye,1 150,2 875,,,9 165,
Annick Davis,Montbret 849,1772,77,Thon ; mariné,Italie,1 015,1 015,286 420,,307 526,
Annick Davis,Montbret 849,1772,77,Thon ; mariné,Naples,4 000,4 000,286 420,,307 526,
Annick Davis,Montbret 849,1772,77,Thon ; mariné,Genes,55 700,55 700,286 420,,307 526,
Annick Davis,Montbret 849,1772,77,Thon ; mariné,Savoye,225 705,225 705,286 420,,307 526,
Annick Davis,Montbret 849,1772,77,Thon ; salé,Italie,8 460,6 570,21 106,,307 526,
Annick Davis,Montbret 849,1772,77,Thon ; salé,Genes,15 050,7 575,21 106,,307 526,
Annick Davis,Montbret 849,1772,77,Thon ; salé,Savoye,23 205,6 961,21 106,,307 526,
Annick Davis,Montbret 849,1772,77,Toile ; bazin,Allemagne,1 106,33 180,239 896,,16 539 227,
Annick Davis,Montbret 849,1772,77,Toile ; bazin,Flandre,4 900,17 150,239 896,,16 539 227,
Annick Davis,Montbret 849,1772,77,Toile ; bazin,Hollande,693,,239 896,,16 539 227,
Annick Davis,Montbret 849,1772,77,Toile ; bazin,Hollande,8 245,82 716,239 896,,16 539 227,
Annick Davis,Montbret 849,1772,77,Toile ; bazin,Nord,576,,239 896,,16 539 227,
Annick Davis,Montbret 849,1772,77,Toile ; bazin,Nord,11 300,84 180,239 896,,16 539 227,
Annick Davis,Montbret 849,1772,77,Toile ; bazin,Savoye,3 325,19 950,239 896,,16 539 227,
Annick Davis,Montbret 849,1772,77,Toile ; bazin,Suisse,680,2 720,239 896,,16 539 227,
Annick Davis,Montbret 849,1772,78,Toile ; à carreaux,Hollande,2 680,80 400,154 410,,16 539 227,
Annick Davis,Montbret 849,1772,78,Toile ; à carreaux,Nord,2 467,74 010,154 410,,16 539 227,
Annick Davis,Montbret 849,1772,78,Toile ; de chanvre,Allemagne,2 936,4 534,5 638,,16 539 227,
Annick Davis,Montbret 849,1772,78,Toile ; de chanvre,Hollande,552,1 104,5 638,,16 539 227,
Annick Davis,Montbret 849,1772,78,Toile ; cirée,Flandre,,1 281,6 921,,16 539 227,No quantity given
Annick Davis,Montbret 849,1772,78,Toile ; cirée,Levant,300,1 200,6 921,,16 539 227,
Annick Davis,Montbret 849,1772,78,Toile ; cirée,Nord,122,2 440,6 921,,16 539 227,
Annick Davis,Montbret 849,1772,78,Toile ; cirée,Savoye,500,2 000,6 921,,16 539 227,
Annick Davis,Montbret 849,1772,79,Toile ; commune,Flandre,839 328,3 357 312,,,16 539 227,
Annick Davis,Montbret 849,1772,79,Toile ; de coton,Savoye,8 440,12 660,23 136,,16 539 227,
Annick Davis,Montbret 849,1772,79,Toile ; de coton,Suisse,4 190,10 476,23 136,,16 539 227,
Annick Davis,Montbret 849,1772,79,Toile ; de coton des Indes,Indes,88 363,1 767 260,,,16 539 227,
Annick Davis,Montbret 849,1772,79,Toile ; coutil,Allemagne,6 289,9 433,237 174,,16 539 227,
Annick Davis,Montbret 849,1772,79,Toile ; coutil,Flandre,2 560,204 826,237 174,,16 539 227,
Annick Davis,Montbret 849,1772,79,Toile ; coutil,Hollande,1 175,3 525,237 174,,16 539 227,
Annick Davis,Montbret 849,1772,79,Toile ; coutil,Nord,554,19 390,237 174,,16 539 227,
Annick Davis,Montbret 849,1772,79,Toile ; crée,Nord,157,9 420,,,16 539 227,
Annick Davis,Montbret 849,1772,79,Toile ; crüe,Flandre,482,16 870,18 820,,16 539 227,
Annick Davis,Montbret 849,1772,79,Toile ; crüe,Nord,65,1 950,18 820,,16 539 227,
Annick Davis,Montbret 849,1772,79,Toile ; d'emballage,Espagne,3 000,3 000,230 835,,16 539 227,
Annick Davis,Montbret 849,1772,79,Toile ; d'emballage,Hollande,114 430,114 430,230 835,,16 539 227,
Annick Davis,Montbret 849,1772,79,Toile ; d'emballage,Italie,1 850,1 850,230 835,,16 539 227,
Annick Davis,Montbret 849,1772,79,Toile ; d'emballage,Genes,18 425,18 425,230 835,,16 539 227,
Annick Davis,Montbret 849,1772,79,Toile ; d'emballage,Levant,2 530,2 530,230 835,,16 539 227,
Annick Davis,Montbret 849,1772,79,Toile ; d'emballage,Nord,90 600,90 600,230 835,,16 539 227,
Annick Davis,Montbret 849,1772,80,Toile ; grise,Flandre,2 213,4 426,,,16 539 227,
Annick Davis,Montbret 849,1772,80,Toile ; grosse,Flandre,741 568,1 112 352,,,16 539 227,
Annick Davis,Montbret 849,1772,80,Toile ; des Indes,Hollande,49 322,1 089 518,3 332 682,,16 539 227,
Annick Davis,Montbret 849,1772,80,Toile ; des Indes,Italie,75,1 425,3 332 682,,16 539 227,
