numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,remarks,doubleaccounts
1046,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au filozelle,Savoye,8800,800,41412750,livres,42590,,,0
1047,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; b......,Espagne,3094,442,41412750,livres,43449,2330049,,0
1048,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; b......,Portugal,40355,5765,41412750,livres,43449,2330049,,0
1049,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; .....,Espagne,8300,166,41412750,pièces,39000,2330049,,0
1050,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; .....,Flandres,30700,614,41412750,pièces,39000,2330049,,0
1051,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; callemande,Allemagne,71823,857,41412750,pièces,572915,2330049,2 qtités pour Allemagne,1
1052,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; callemande,Allemagne,71823,652,41412750,pièces,572915,2330049,2 qtités pour Allemagne,2
1053,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; callemande,Espagne,33352,333,41412750,pièces,572915,2330049,,0
1054,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; callemande,Flandres,118900,1189,41412750,pièces,572915,2330049,,0
1055,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; callemande,Geneve,1450,14,41412750,pièces,572915,2330049,,0
1056,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; callemande,Italie,44580,446,41412750,pièces,572915,2330049,,0
1057,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; callemande,Levant,230910,2245,41412750,pièces,572915,2330049,2 qtités pour Levant,1
1058,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; callemande,Levant,230910,212,41412750,pièces,572915,2330049,2 qtités pour Levant,2
1059,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; callemande,Savoye,15525,155,41412750,pièces,572915,2330049,,0
1060,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; callemande,Suisse,42175,421.75,41412750,pièces,572915,2330049,,0
1061,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; callemande,Isles,14200,142,41412750,pièces,572915,2330049,,0
1062,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; camelot,Allemagne,188073,8719,41412750,pièces,1599564,2330049,2 qtites pour Allemagne,1
1063,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; camelot,Allemagne,188073,1298,41412750,pièces,1599564,2330049,2 qtites pour Allemagne,2
1064,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; camelot,Espagne,202003,32914,41412750,livres,1599564,2330049,,0
1065,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; camelot,Flandres,388722,6014,41412750,pièces,1599564,2330049,,0
1066,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; camelot,Geneve,2535,39,41412750,pièces,1599564,2330049,,0
1067,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; camelot,Italie,337796,33779,41412750,livres,1599564,2330049,,0
1068,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; camelot,Levant,331102,5078,41412750,pièces,1599564,2330049,2 qtités pour Levant,1
1069,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; camelot,Levant,331102,40,41412750,coupons,1599564,2330049,"2 qtités pour Levant, doute sur l’unité",2
1070,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; camelot,Savoye,14011,215,41412750,pièces,1599564,2330049,,0
1071,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; camelot,Suisse,88567,7256,41412750,livres,1599564,2330049,,0
1072,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; camelot,Isles,45195,675,41412750,pièces,1599564,2330049,,0
1073,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; camelot,Indes,1560,24,41412750,pièces,1599564,2330049,,0
1074,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; lampareille,Espagne,9240,231,41412750,pièces,46120,2330049,,0
1075,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; lampareille,Flandres,34520,863,41412750,pièces,46120,2330049,,0
1076,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; lampareille,Levant,2360,59,41412750,pièces,46120,2330049,,0
1077,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; ...,Espagne,3200,80,41412750,pièces,16520,2330049,,0
1078,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; ...,Flandres,13320,296,41412750,pièces,16520,2330049,,0
1079,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; polini,Levant,1125,25,41412750,pièces,2330049,,,0
1080,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; prunelle,Allemagne,1937,15.5,41412750,pièces,5812,2330049,,0
1081,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; prunelle,Flandres,3875,31,41412750,pièces,5812,2330049,,0
1082,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,67,Etoffe ; au poil ; sorge de rome,Isles,5544,1386,41412750,aunes,2330049,,,0
1083,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Etoupe de chanvre,Isles,17797,177975,22937,livres,,,,0
1084,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Etoupe de chanvre,Guinée,5140,51400,22937,livres,,,,0
1085,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Eventails,Allemagne,22170,476.5,80436,douzaines,,,,0
1086,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Eventails,Espagne,10874,,80436,,,,,0
1087,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Eventails,Flandres,1760,29.25,80436,douzaines,,,,0
1088,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Eventails,Geneve,39066,13022,80436,en nombre,,,,0
1089,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Eventails,Hollande,1475,,80436,,,,,0
1090,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Eventails,Italie,2160,36,80436,douzaines,,,,0
1091,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Eventails,Portugal,2931,977,80436,livres,,,,0
1092,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Farine,Espagne,271770,1704110,2189606,livres,,,,0
1093,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Farine,Flandres,10500,70000,2189606,livres,,,,0
1094,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Farine,Italie,29500,118000,2189606,livres,,,,0
1095,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Farine,Levant,7875,31500,2189606,livres,,,,0
1096,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Farine,Isles,1645897,5411,2189606,barils,,,2 qtités pour Isles,1
1097,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Farine,Isles,1645897,8447075,2189606,livres,,,2 qtités pour Isles,2
1098,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Farine,Guinée,211442,1081165,2189606,livres,,,,0
1099,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Farine,Indes,12622,84150,2189606,livres,,,,0
1100,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fayance,Espagne,20744,41142,244866,livres,,,,0
1101,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fayance,Hollande,1780,3141,244866,livres,,,,0
1102,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fayance,Italie,9478,18956,244866,livres,,,,0
1103,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fayance,Levant,23195,46390,244866,livres,,,,0
1104,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fayance,Nord,4303,7172,244866,livres,,,,0
1105,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fayance,Portugal,1704,2841,244866,livres,,,,0
1106,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fayance,Savoye,5153,10308,244866,livres,,,,0
1107,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fayance,Isles,153050,76525,244866,douzaines,,,,0
1108,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fayance,Indes,25459,50918,244866,livres,,,,0
1109,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fer ; en ancres,Isles,4860,16200,2766900,livres,37563,,,0
1110,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fer ; en ancres,Indes,32703,218,2766900,en nombre,37563,,,0
1111,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fer ; en barres,Allemagne,95897,521685,2766900,livres,1280049,,,0
1112,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fer ; en barres,Angleterre,3800,19000,2766900,livres,1280049,,,0
1113,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fer ; en barres,Espagne,72090,480602,2766900,livres,1280049,,,0
1114,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fer ; en barres,Flandres,7910,52770,2766900,livres,1280049,,,0
1115,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fer ; en barres,Italie,104048,693655,2766900,livres,1280049,,,0
1116,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fer ; en barres,Naples,13119,87460,2766900,livres,1280049,,,0
1117,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fer ; en barres,Gènes,1958,13057,2766900,livres,1280049,,,0
1118,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fer ; en barres,Levant,421969,2813131,2766900,livres,1280049,,,0
1119,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fer ; en barres,Portugal,7840,44800,2766900,livres,1280049,,,0
1120,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,69,Fer ; en barres,Savoye,17685,117900,2766900,livres,1280049,,,0
1121,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; en barres,Suisse,336158,1680792,2766900,livres,1280049,,,0
1122,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; en barres,Isles,58041,323840,2766900,livres,1280049,,,0
1123,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; en barres,Guinée,134284,792433,2766900,livres,1280049,,,0
1124,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; en barres,Indes,5250,35000,2766900,livres,1280049,,,0
1125,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; battu,Flandres,1130,4520,2766900,livres,,,,0
1126,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; blanc,Espagne,1920,3200,2766900,livres,29400,,,0
1127,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; blanc,Hollande,3000,5000,2766900,livres,29400,,,0
1128,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; blanc,Italie,7734,12890,2766900,livres,29400,,,0
1129,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; blanc,Levant,4050,6750,2766900,livres,29400,,,0
1130,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; blanc,Suisse,2640,6400,2766900,feuilles,29400,,,0
1131,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; blanc,Isles,2391,3422,2766900,livres,29400,,,0
1132,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; blanc,Guinée,7665,10950,2766900,livres,29400,,,0
1133,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; en boues,Indes,2000,10000,2766900,livres,,,,0
1134,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; en cercles,Guinée,14400,48000,2766900,livres,,,,0
1135,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; en chaines,Guinée,1087,3625,2766900,livres,,,,0
1136,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; en chaudronnerie,Isles,15084,50220,2766900,livres,,,,0
1137,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; coulé,Allemagne,719512,4797618,2766900,livres,757384,,,0
1138,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; coulé,Flandres,5993,59930,2766900,livres,757384,,,0
1139,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; coulé,Nord,6000,60000,2766900,livres,757384,,,0
1140,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; coulé,Suisse,14494,144940,2766900,livres,757384,,,0
1141,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; coulé,Isles,8747,77880,2766900,livres,757384,,,0
1142,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; coulé,Indes,2638,26380,2766900,livres,757384,,,0
1143,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; divers,Guinée,37391,207730,2766900,livres,332354,,,0
1144,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; divers,Indes,294963,1179854,2766900,livres,332354,,,0
1145,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; en essieux,Isles,8953,27010,2766900,livres,,,,0
1146,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; en feuilles,Isles,1346,6120,2766900,livres,,,,0
1147,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; en grenaille,Guinée,1280,6400,2766900,livres,,,,0
1148,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; en grillons,Isles,51977,86629,2766900,livres,,,,0
1149,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Exports,71,Fer ; en marmille,Danemark,2628,21029,2766900,livres,59257,,,0
