Nom opérateur/trice,Cote du document source,Année,N° de page du PDF,Exportations/Importations,Pays d'origine,Familles de marchandises,Nom de la marchandise,Quantités marchandises,Unité de compte/quantités,Prix unitaire,Unité de compte,Prix unitaire / unité de compte Lt,Prix unitaire / unité de compte Sous,Prix unitaire / unité de compte Deniers,Valeur en décimale de Lt,Unité de compte,Total ,Unité de compte,Remarques
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Importations,Flandre,,Chanvre ; battu,,,,,"3,00",,,3,,"6227,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Importations,Savoye,,Chanvre ; battu,,,,,"6 224,00",,,6224,,"6227,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Importations,Hollande,,Chanvre ; cru,,,,,"1 755,00",,,1755,,"178684,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Importations,Italie,,Chanvre ; cru,,,,,"15 951,00",,,15951,,"178684,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Importations,Naples,,Chanvre ; cru,,,,,"5 070,00",,,5070,,"178684,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Importations,Gènes,,Chanvre ; cru,,,,,"12 408,00",,,12408,,"178684,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Importations,Levant,,Chanvre ; cru,,,,,"5 605,00",,,5605,,"178684,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Importations,Russie,,Chanvre ; cru,,,,,"32 643,00",,,32643,,"178684,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Importations,Savoye,,Chanvre ; cru,,,,,"105 252,00",,,105252,,"178684,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Importations,Allemagne,,Chanvre ; peigné,,,,,"428,00",5,,"428,25",,"34839,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Importations,Hollande,,Chanvre ; peigné,,,,,"695,00",,,695,,"34839,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Importations,Naples,,Chanvre ; peigné,,,,,"543,00",15,,"543,75",,"34839,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Importations,Savoye,,Chanvre ; peigné,,,,,"33 172,00",,,33172,,"34839,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Importations,Espagne,,Chanvre ; en rames,,,,,"103,00",10,,"103,5",,"103,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Espagne,,Chanvre ; cru,,,,,"20,00",16,,"20,8",,"23,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Savoye,,Chanvre ; cru,,,,,"2,00",8,,"2,4",,"23,20",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Allemagne,,Chanvre ; peigné,,,,,"45,00",10,,"45,5",,"13659,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Espagne,,Chanvre ; peigné,,,,,"8 815,00",,,8815,,"13659,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Genève,,Chanvre ; peigné,,,,,"45,00",10,,"45,5",,"13659,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Savoye,,Chanvre ; peigné,,,,,"4 753,00",,,4753,,"13659,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Hollande,,Chapeau ; Anglois,,,,,"4 494,00",,,4494,,"4494,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Isles,,Chapeau ; assorti,,,,,"17 952,00",,,17952,,"17952,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Allemagne,,Chapeau ; brodé,,,,,"90,00",,,90,,"3681,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Espagne,,Chapeau ; brodé,,,,,"24,00",,,24,,"3681,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Flandre,,Chapeau ; brodé,,,,,"142,00",,,142,,"3681,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Isles,,Chapeau ; brodé,,,,,"3 296,00",,,3296,,"3681,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Portugal,,Chapeau ; brodé,,,,,"24,00",,,24,,"3681,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Savoye,,Chapeau ; brodé,,,,,"105,00",,,105,,"3681,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Allemagne,,Chapeau ; castor,,,,,"114 516,00",,,114516,,"896932,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Espagne,,Chapeau ; castor,,,,,"267 130,00",,,267130,,"896932,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Flandre,,Chapeau ; castor,,,,,"270,00",,,270,,"896932,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Hollande,,Chapeau ; castor,,,,,"386 680,00",,,386680,,"896932,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Isles,,Chapeau ; castor,,,,,"5 412,00",,,5412,,"896932,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Italie,,Chapeau ; castor,,,,,"2 304,00",,,2304,,"896932,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Portugal,,Chapeau ; castor,,,,,"119 900,00",,,119900,,"896932,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Savoye,,Chapeau ; castor,,,,,"720,00",,,720,,"896932,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Allemagne,,Chapeau ; mi castor,,,,,"75 684,00",,,75684,,"469233,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Espagne,,Chapeau ; mi castor,,,,,"156 421,00",,,156421,,"469233,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Flandre,,Chapeau ; mi castor,,,,,"249,00",,,249,,"469233,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Genève,,Chapeau ; mi castor,,,,,"960,00",,,960,,"469233,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Hollande,,Chapeau ; mi castor,,,,,"139 398,00",,,139398,,"469233,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Isles,,Chapeau ; mi castor,,,,,"528,00",,,528,,"469233,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Italie,,Chapeau ; mi castor,,,,,"4 020,00",,,4020,,"469233,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Nord,,Chapeau ; mi castor,,,,,"54,00",,,54,,"469233,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Portugal,,Chapeau ; mi castor,,,,,"91 179,00",,,91179,,"469233,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Savoye,,Chapeau ; mi castor,,,,,"720,00",,,720,,"469233,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Suisse,,Chapeau ; mi castor,,,,,"20,00",,,20,,"469233,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Espagne,,Chapeau ; commun,,,,,"451,00",,,451,,"801,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Hollande,,Chapeau ; commun,,,,,"350,00",,,350,,"801,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Allemagne,,Chapeau ; de feutre,,,,,"329,00",5,,"329,25",,"389,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,26,Exportations,Isles,,Chapeau ; de feutre,,,,,"60,00",,,60,,"389,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Importations,Allemagne,,Chapeau ; de laine,,,,,"6,00",,,6,,"6,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Importations,Espagne,,Chapeau ; de paille,,,,,"180,00",,,180,,"2040,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Importations,Italie,,Chapeau ; de paille,,,,,"396,00",,,396,,"2040,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Importations,Levant,,Chapeau ; de paille,,,,,"648,00",,,648,,"2040,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Importations,Savoye,,Chapeau ; de paille,,,,,"696,00",,,696,,"2040,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Importations,Suisse,,Chapeau ; de paille,,,,,"120,00",,,120,,"2040,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Importations,Allemagne,,Chapeau ; vigogne,,,,,"234,00",,,234,,"234,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Importations,Allemagne,,Charbon ; de bois,,,,,"8 140,00",,,8140,,"10763,60",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Importations,Espagne,,Charbon ; de bois,,,,,"1 125,00",12,,"1125,6",,"10763,60",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Importations,Gènes,,Charbon ; de bois,,,,,"1 428,00",,,1428,,"10763,60",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Importations,Savoye,,Charbon ; de bois,,,,,"70,00",,,70,,"10763,60",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Importations,Allemagne,,Charbon ; de terre,,,,,"27 288,00",,,27288,,"1207611,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Importations,Angleterre,,Charbon ; de terre,,,,,"14 688,00",5,,"14688,25",,"1207611,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Importations,Danemark,,Charbon ; de terre,,,,,"2 186,00",,,2186,,"1207611,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Importations,Flandre,,Charbon ; de terre,,,,,"984 390,00",,,984390,,"1207611,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Importations,Hollande,,Charbon ; de terre,,,,,"165 079,00",,,165079,,"1207611,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Importations,Nord,,Charbon ; de terre,,,,,"11 865,00",,,11865,,"1207611,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Importations,Savoye,,Charbon ; de terre,,,,,"3,00",,,3,,"1207611,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Importations,Suède,,Charbon ; de terre,,,,,"2 112,00",,,2112,,"1207611,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Espagne,,Chapeau ; de laine,,,,,"4 648,00",,,4648,,"14079,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Flandre,,Chapeau ; de laine,,,,,"36,00",,,36,,"14079,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Genève,,Chapeau ; de laine,,,,,"72,00",,,72,,"14079,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Isles,,Chapeau ; de laine,,,,,"120,00",,,120,,"14079,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Savoye,,Chapeau ; de laine,,,,,"9 203,00",,,9203,,"14079,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Hollande,,Chapeau ; à nègres,,,,,"750,00",,,750,,"750,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Savoye,,Chapeau ; de paille,,,,,"180,00",,,180,,"180,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Allemagne,,Chapeau ; poil et laine,,,,,"76 470,00",,,76470,,"724865,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Espagne,,Chapeau ; poil et laine,,,,,"379 885,00",,,379885,,"724865,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Flandre,,Chapeau ; poil et laine,,,,,"25 555,00",,,25555,,"724865,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Genève,,Chapeau ; poil et laine,,,,,"2 130,00",,,2130,,"724865,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Hollande,,Chapeau ; poil et laine,,,,,"15 900,00",,,15900,,"724865,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Isles,,Chapeau ; poil et laine,,,,,"45 420,00",,,45420,,"724865,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Italie,,Chapeau ; poil et laine,,,,,"91 680,00",,,91680,,"724865,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Naples,,Chapeau ; poil et laine,,,,,"2 400,00",,,2400,,"724865,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Gènes,,Chapeau ; poil et laine,,,,,"10 560,00",,,10560,,"724865,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Levant,,Chapeau ; poil et laine,,,,,"13 680,00",,,13680,,"724865,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Nord,,Chapeau ; poil et laine,,,,,"1 200,00",,,1200,,"724865,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Portugal,,Chapeau ; poil et laine,,,,,"22 290,00",,,22290,,"724865,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Savoye,,Chapeau ; poil et laine,,,,,"22 650,00",,,22650,,"724865,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Suisse,,Chapeau ; poil et laine,,,,,"15 045,00",,,15045,,"724865,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Allemagne,,Chapeau ; vigogne,,,,,"6 500,00",,,6500,,"8820,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Portugal,,Chapeau ; vigogne,,,,,"720,00",,,720,,"8820,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Savoye,,Chapeau ; vigogne,,,,,"1 600,00",,,1600,,"8820,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Espagne,,Chapelet,,,,,"3 740,00",,,3740,,"13215,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Flandre,,Chapelet,,,,,"75,00",,,75,,"13215,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Hollande,,Chapelet,,,,,"9 400,00",,,9400,,"13215,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Allemagne,,Charbon ; de bois,,,,,"3 740,00",,,3740,,"17835,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Flandre,,Charbon ; de bois,,,,,"13 780,00",,,13780,,"17835,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Genève,,Charbon ; de bois,,,,,"315,00",,,315,,"17835,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Allemagne,,Charbon ; de terre,,,,,"816,00",,,816,,"1211020,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Espagne,,Charbon ; de terre,,,,,"1 600,00",,,1600,,"1211020,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,27,Exportations,Flandre,,Charbon ; de terre,,,,,"1 208 604,00",,,1208604,,"1211020,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Importations,Allemagne,,Chariots,,,,,"330,00",,,330,,"330,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Importations,Espagne,,Chataignes,,,,,"623,00",15,,"623,75",,"26068,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Importations,Flandre,,Chataignes,,,,,"767,00",,,767,,"26068,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Importations,Italie,,Chataignes,,,,,"37,00",10,,"37,5",,"26068,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Importations,Naples,,Chataignes,,,,,"300,00",,,300,,"26068,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Importations,Gènes,,Chataignes,,,,,"7 470,00",,,7470,,"26068,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Importations,Savoye,,Chataignes,,,,,"16 870,00",,,16870,,"26068,25",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Importations,Hollande,,Chauffes ; pieds,,,,,"360,00",,,360,,"360,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Importations,Italie,,Chaussettes ; de fil,,,,,"396,00",,,396,,"396,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Importations,Allemagne,,Chaux,,,,,"705,00",,,705,,"4431,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Importations,Espagne,,Chaux,,,,,"337,00",,,337,,"4431,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Importations,Flandre,,Chaux,,,,,"3 369,00",,,3369,,"4431,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Importations,Genève,,Chaux,,,,,"10,00",,,10,,"4431,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Importations,Savoye,,Chaux,,,,,"10,00",,,10,,"4431,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Importations,Savoye,,Chemises ; communes,,,,,"36,00",,,36,,"36,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Flandre,,Chardons ; à drapier,,,,,"354,00",12,,"354,6",,"10830,60",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Hollande,,Chardons ; à drapier,,,,,"10 080,00",,,10080,,"10830,60",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Nord,,Chardons ; à drapier,,,,,"180,00",,,180,,"10830,60",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Suède,,Chardons ; à drapier,,,,,"216,00",,,216,,"10830,60",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Espagne,,Chataignes,,,,,"11 083,00",10,,"11083,5",,"36822,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Flandre,,Chataignes,,,,,"4 295,00",12,,"4295,6",,"36822,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Hollande,,Chataignes,,,,,"12 051,00",16,,"12051,8",,"36822,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Levant,,Chataignes,,,,,"9 116,00",,,9116,,"36822,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Nord,,Chataignes,,,,,"23,00",12,,"23,6",,"36822,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Savoye,,Chataignes,,,,,"200,00",,,200,,"36822,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Suède,,Chataignes,,,,,"52,00",,,52,,"36822,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Espagne,,Chaussettes ; de fil,,,,,"3 420,00",,,3420,,"8058,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Hollande,,Chaussettes ; de fil,,,,,"1 116,00",,,1116,,"8058,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Isles,,Chaussettes ; de fil,,,,,"144,00",,,144,,"8058,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Savoye,,Chaussettes ; de fil,,,,,"3 378,00",,,3378,,"8058,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Espagne,,Chaussons ,,,,,"60,00",,,60,,"102,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Flandre,,Chaussons ,,,,,"42,00",,,42,,"102,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Allemagne,,Chaux,,,,,"607,00",10,,"607,5",,"1370,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Espagne,,Chaux,,,,,"210,00",,,210,,"1370,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Flandre,,Chaux,,,,,"33,00",,,33,,"1370,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Savoye,,Chaux,,,,,"520,00",,,520,,"1370,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Espagne,,Chemises ; bretonnes,,,,,"18 500,00",,,18500,,"18500,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Allemagne,,Chemises ; communes,,,,,"360,00",,,360,,"57257,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Hollande,,Chemises ; communes,,,,,"1 025,00",,,1025,,"57257,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Isles,,Chemises ; communes,,,,,"55 872,00",,,55872,,"57257,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Angleterre,,Chemises ; fines,,,,,"84,00",,,84,,"84,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Espagne,,Chemises ; garnies,,,,,"14 228,00",,,14228,,"20408,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Isles,,Chemises ; garnies,,,,,"6 180,00",,,6180,,"20408,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Espagne,,Chemises ; de ginga,,,,,"1 600,00",,,1600,,"2554,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Hollande,,Chemises ; de ginga,,,,,"954,00",,,954,,"2554,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Isles,,Chemises ; de Laval,,,,,"4 055,00",,,4055,,"4055,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Isles,,Chemises ; à nègres,,,,,"3 060,00",,,3060,,"3060,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,28,Exportations,Allemagne,,Chenille ; de soye,,,,,"592,00",10,,"592,5",,"592,50",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,29,Importations,Allemagne,,Chevaux,,,,,"342 450,00",,,342450,,"419250,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,29,Importations,Angleterre,,Chevaux,,,,,"5 200,00",,,5200,,"419250,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,29,Importations,Espagne,,Chevaux,,,,,"1 100,00",,,1100,,"419250,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,29,Importations,Flandre,,Chevaux,,,,,"13 450,00",,,13450,,"419250,00",,
Pascale GOUTTENEGRE,"BM Rouen , Fonds Montbret, 155-2 ",1760,29,Importations,Genève,,Chevaux,,,,,"1 200,00",,,1200,,"419250,00",,
